Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Leno,Fulham,GKP,4.5,122.0,OK,27.11,6.4,1.0,122.0,FUL,1157.7142857142858,1198.2857142857142,1198.2857142857142,0.1,0.0,0.1055507868383405
Trafford,Leeds,GKP,5.0,13.0,OK,2.6,0.7,1.0,13.0,LEE,1133.4761904761904,1188.7142857142858,1188.7142857142858,0.01,0.0,0.011348395625525778
Sánchez,Chelsea,GKP,5.0,113.0,OK,22.6,5.9,1.0,113.0,CHE,1134.7619047619046,1140.428571428571,1140.428571428571,0.1,0.0,0.10270700238005764
Henderson,Crystal Palace,GKP,5.0,131.0,OK,26.2,6.9,1.0,131.0,CRY,1158.190476190476,1190.2857142857142,1190.2857142857142,0.11,0.0,0.11411545847335576
Matthews,Crystal Palace,GKP,4.0,96.0,OK,24.0,5.1,1.0,96.0,CRY,1158.190476190476,1190.2857142857142,1190.2857142857142,0.08,0.0,0.08365218434949592
Dovin,Coventry City,GKP,4.0,96.0,OK,24.0,5.1,1.0,96.0,COV,1224.095238095238,1180.428571428571,1180.428571428571,0.08,0.0,0.08435072007745373
Phillips,Hull City,GKP,4.0,96.0,OK,24.0,5.1,1.0,96.0,HUL,1151.2380952380954,1223.5714285714282,1223.5714285714282,0.08,0.0,0.0813765323992995
Sels,Nott'm Forest,GKP,5.0,105.0,OK,21.0,5.5,1.0,105.0,NFO,1163.095238095238,1213.3333333333333,1213.3333333333333,0.09,0.0,0.08971153846153847
Pope,Newcastle,GKP,5.0,96.0,OK,19.2,5.1,1.0,96.0,NEW,1159.3809523809523,1240.2380952380952,1240.2380952380952,0.08,0.0,0.0802829717796122
Rushworth,Coventry City,GKP,4.5,108.0,OK,24.0,5.7,1.0,108.0,COV,1224.095238095238,1180.428571428571,1180.428571428571,0.09,0.0,0.09487232240106501
Lecomte,Fulham,GKP,4.0,96.0,OK,24.0,5.1,1.0,96.0,FUL,1157.7142857142858,1198.2857142857142,1198.2857142857142,0.08,0.0,0.0830937052932761
Woodman,Liverpool,GKP,4.0,6.0,OK,1.5,0.3,1.0,6.0,LIV,1124.0,1121.3333333333333,1121.3333333333333,0.01,0.0,0.005538049940546968
Tzolakis,Hull City,GKP,4.5,108.0,OK,24.0,5.7,1.0,108.0,HUL,1151.2380952380954,1223.5714285714282,1223.5714285714282,0.09,0.0,0.09152714535901929
Austin,Spurs,GKP,4.0,96.0,OK,24.0,5.1,1.0,96.0,TOT,1117.7619047619046,1178.7619047619048,1178.7619047619048,0.08,0.0,0.08446998464894562
Suzuki,Aston Villa,GKP,5.0,120.0,OK,24.0,6.3,1.0,120.0,AVL,1181.809523809524,1202.2380952380954,1202.2380952380954,0.1,0.0,0.10348199786113199
Calafiori,Arsenal,DEF,5.5,109.0,OK,19.82,5.7,1.0,109.0,ARS,1118.904761904762,1172.190476190476,1172.190476190476,0.09,0.0,0.09639218394540139
Gabriel,Arsenal,DEF,8.0,209.0,OK,26.12,11.0,1.0,209.0,ARS,1118.904761904762,1172.190476190476,1172.190476190476,0.18,0.0,0.18486756581085476
O'Reilly,Man City,DEF,6.5,160.0,OK,24.62,8.4,1.0,160.0,MCI,1155.2380952380952,1186.6666666666663,1186.6666666666663,0.13,0.0,0.13978651685393262
Shaw,Man Utd,DEF,4.5,113.0,OK,25.11,5.9,1.0,113.0,MUN,1074.8095238095236,1079.047619047619,1079.047619047619,0.1,0.75,0.10924448367166814
Virgil,Liverpool,DEF,6.5,175.0,OK,26.92,9.2,1.0,175.0,LIV,1124.0,1121.3333333333333,1121.3333333333333,0.16,0.0,0.16180737217598098
Diop,Ipswich Town,DEF,4.0,31.0,OK,7.75,1.6,1.0,31.0,IPS,1188.952380952381,1188.5238095238094,1188.5238095238094,0.03,0.0,0.027025121198765975
Maguire,Man Utd,DEF,5.0,90.0,OK,18.0,4.7,1.0,90.0,MUN,1074.8095238095236,1079.047619047619,1079.047619047619,0.08,0.0,0.08645586937334511
Guéhi,Man City,DEF,6.0,179.0,OK,29.83,9.4,1.0,179.0,MCI,1155.2380952380952,1186.6666666666663,1186.6666666666663,0.15,0.0,0.15638764044943826
Pedro Porro,Spurs,DEF,5.5,117.0,OK,21.27,6.2,1.0,117.0,TOT,1117.7619047619046,1178.7619047619048,1178.7619047619048,0.1,4.0,0.1063319059545932
van Ewijk,Coventry City,DEF,4.0,88.0,OK,22.0,4.6,1.0,88.0,COV,1224.095238095238,1180.428571428571,1180.428571428571,0.07,0.0,0.07727701803219172
Konsa,Arsenal,DEF,4.5,100.0,OK,22.22,5.3,1.0,100.0,ARS,1118.904761904762,1172.190476190476,1172.190476190476,0.09,0.0,0.08847538186545338
Gvardiol,Man City,DEF,5.5,79.0,OK,14.36,4.2,1.0,79.0,MCI,1155.2380952380952,1186.6666666666663,1186.6666666666663,0.07,0.0,0.06905056179775283
Van Hecke,Spurs,DEF,5.0,148.0,OK,29.6,7.8,1.0,148.0,TOT,1117.7619047619046,1178.7619047619048,1178.7619047619048,0.13,0.0,0.13018744445342167
James,Chelsea,DEF,5.5,115.0,OK,20.91,6.1,1.0,115.0,CHE,1134.7619047619046,1140.428571428571,1140.428571428571,0.1,2.75,0.10699486408618317
N.Williams,Nott'm Forest,DEF,5.0,128.0,OK,25.6,6.7,1.0,128.0,NFO,1163.095238095238,1213.3333333333333,1213.3333333333333,0.11,0.75,0.10997802197802198
Muñoz,Crystal Palace,DEF,5.5,136.0,OK,24.73,7.2,1.0,136.0,CRY,1158.190476190476,1190.2857142857142,1190.2857142857142,0.11,0.0,0.11849255880940951
Lacroix,Chelsea,DEF,6.0,154.0,OK,25.67,8.1,1.0,154.0,CHE,1134.7619047619046,1140.428571428571,1140.428571428571,0.14,0.0,0.14000876863334588
Cash,Aston Villa,DEF,4.5,117.0,OK,26.0,6.2,1.0,117.0,AVL,1181.809523809524,1202.2380952380954,1202.2380952380954,0.1,2.75,0.10321582762308391
Tarkowski,Everton,DEF,6.0,170.0,OK,28.33,8.9,1.0,170.0,EVE,1125.4761904761904,1200.3333333333333,1200.3333333333333,0.14,0.0,0.14681755068036656
Senesi,Spurs,DEF,6.0,175.0,OK,29.17,9.2,1.0,175.0,TOT,1117.7619047619046,1178.7619047619048,1178.7619047619048,0.15,0.0,0.15392421426840106
Thomas,Coventry City,DEF,4.0,88.0,OK,22.0,4.6,1.0,88.0,COV,1224.095238095238,1180.428571428571,1180.428571428571,0.07,0.0,0.07727701803219172
Hume,Sunderland,DEF,4.5,110.0,OK,24.44,5.8,1.0,110.0,SUN,1128.428571428571,1119.0,1119.0,0.1,2.0,0.10371760500446828
Mitchell,Crystal Palace,DEF,4.5,135.0,OK,30.0,7.1,1.0,135.0,CRY,1158.190476190476,1190.2857142857142,1190.2857142857142,0.11,0.0,0.11759361497839654
Mosquera,Arsenal,DEF,5.5,61.0,OK,11.09,3.2,1.0,61.0,ARS,1118.904761904762,1172.190476190476,1172.190476190476,0.05,0.0,0.05395027624309394
Ballard,Sunderland,DEF,5.0,116.0,OK,23.2,6.1,1.0,116.0,SUN,1128.428571428571,1119.0,1119.0,0.1,0.0,0.1074798927613941
Davis,Ipswich Town,DEF,4.0,88.0,OK,22.0,4.6,1.0,88.0,IPS,1188.952380952381,1188.5238095238094,1188.5238095238094,0.07,4.0,0.08011619055250611
White,Arsenal,DEF,5.5,45.0,OK,8.18,2.4,1.0,45.0,ARS,1118.904761904762,1172.190476190476,1172.190476190476,0.04,0.0,0.03982287942801431
Truffert,Bournemouth,DEF,5.5,165.0,OK,30.0,8.7,1.0,165.0,BOU,1175.3333333333333,1239.142857142857,1239.142857142857,0.13,0.0,0.13807124740604104
Robertson,Spurs,DEF,4.5,55.0,OK,12.22,2.9,1.0,55.0,TOT,1117.7619047619046,1178.7619047619048,1178.7619047619048,0.05,0.0,0.04838127171366244
Kayode,Brentford,DEF,4.5,113.0,OK,25.11,5.9,1.0,113.0,BRE,1115.6190476190477,1164.9523809523807,1164.9523809523807,0.1,0.0,0.1005448822759974
Kerkez,Liverpool,DEF,5.5,85.0,OK,15.45,4.5,1.0,85.0,LIV,1124.0,1121.3333333333333,1121.3333333333333,0.08,0.0,0.07861177170035673
O'Nien,Sunderland,DEF,4.0,26.0,OK,6.5,1.4,1.0,26.0,SUN,1128.428571428571,1119.0,1119.0,0.02,0.0,0.024110813226094728
Ajer,Brentford,DEF,4.5,76.0,OK,16.89,4.0,1.0,76.0,BRE,1115.6190476190477,1164.9523809523807,1164.9523809523807,0.07,0.0,0.06764224983649444
Rodon,Leeds,DEF,4.5,109.0,OK,24.22,5.7,1.0,109.0,LEE,1133.4761904761904,1188.7142857142858,1188.7142857142858,0.09,0.0,0.09505227737050834
Frimpong,Liverpool,DEF,5.5,63.0,OK,11.45,3.3,1.0,63.0,LIV,1124.0,1121.3333333333333,1121.3333333333333,0.06,0.0,0.058243162901307974
Hall,Newcastle,DEF,5.0,79.0,OK,15.8,4.2,1.0,79.0,NEW,1159.3809523809523,1240.2380952380952,1240.2380952380952,0.06,0.0,0.06606795930120944
Aina,Nott'm Forest,DEF,4.5,67.0,OK,14.89,3.5,1.0,67.0,NFO,1163.095238095238,1213.3333333333333,1213.3333333333333,0.06,0.0,0.057239010989011
O'Shea,Ipswich Town,DEF,4.0,88.0,OK,22.0,4.6,1.0,88.0,IPS,1188.952380952381,1188.5238095238094,1188.5238095238094,0.07,0.0,0.076750671100605
Muharemović,Leeds,DEF,5.0,110.0,OK,22.0,5.8,1.0,110.0,LEE,1133.4761904761904,1188.7142857142858,1188.7142857142858,0.09,0.0,0.09595240956615791
Palestra,Chelsea,DEF,5.5,121.0,OK,22.0,6.4,1.0,121.0,CHE,1134.7619047619046,1140.428571428571,1140.428571428571,0.11,0.0,0.11002881122385072
F.Kadıoğlu,Brighton,DEF,4.5,99.0,DOUBT,22.0,5.2,1.0,99.0,BHA,1177.285714285714,1207.0,1207.0,0.08,0.0,0.08503728251864126
Mukiele,Sunderland,DEF,5.5,151.0,OK,27.45,7.9,1.0,151.0,SUN,1128.428571428571,1119.0,1119.0,0.13,0.0,0.13988382484361037
Araujo,Liverpool,DEF,5.5,121.0,OK,22.0,6.4,1.0,121.0,LIV,1124.0,1121.3333333333333,1121.3333333333333,0.11,0.0,0.1119024970273484
Dalot,Man Utd,DEF,5.0,111.0,OK,22.2,5.8,1.0,111.0,MUN,1074.8095238095236,1079.047619047619,1079.047619047619,0.1,0.0,0.10663106796116505
Vuskovic,Brighton,DEF,5.0,110.0,OK,22.0,5.8,1.0,110.0,BHA,1177.285714285714,1207.0,1207.0,0.09,0.0,0.09449875724937863
Burn,Newcastle,DEF,5.0,93.0,OK,18.6,4.9,1.0,93.0,NEW,1159.3809523809523,1240.2380952380952,1240.2380952380952,0.07,0.0,0.07775119984641966
Targett,Hull City,DEF,4.0,88.0,OK,22.0,4.6,1.0,88.0,HUL,1151.2380952380954,1223.5714285714282,1223.5714285714282,0.07,0.0,0.07455224751897259
Jacquet,Liverpool,DEF,5.0,110.0,OK,22.0,5.8,1.0,110.0,LIV,1124.0,1121.3333333333333,1121.3333333333333,0.1,0.0,0.10171819262782403
Milenković,Nott'm Forest,DEF,5.5,119.0,OK,21.64,6.3,1.0,119.0,NFO,1163.095238095238,1213.3333333333333,1213.3333333333333,0.1,0.0,0.10171153846153846
Collins,Brentford,DEF,5.5,129.0,OK,23.45,6.8,1.0,129.0,BRE,1115.6190476190477,1164.9523809523807,1164.9523809523807,0.11,0.0,0.1148201438848921
De Cuyper,Brighton,DEF,4.5,84.0,OK,18.67,4.4,1.0,84.0,BHA,1177.285714285714,1207.0,1207.0,0.07,2.0,0.07380281690140846
A.García,Aston Villa,DEF,4.0,5.0,OK,1.25,0.3,1.0,5.0,AVL,1181.809523809524,1202.2380952380954,1202.2380952380954,0.0,0.0,0.004333584188220382
Rúben,Man City,DEF,5.5,113.0,OK,20.55,5.9,1.0,113.0,MCI,1155.2380952380952,1186.6666666666663,1186.6666666666663,0.1,0.0,0.0987050561797753
Khusanov,Man City,DEF,5.5,67.0,OK,12.18,3.5,1.0,67.0,MCI,1155.2380952380952,1186.6666666666663,1186.6666666666663,0.06,0.0,0.058525280898876424
Hincapie,Arsenal,DEF,5.5,87.0,OK,15.82,4.6,1.0,87.0,ARS,1118.904761904762,1172.190476190476,1172.190476190476,0.07,0.0,0.0769670133246669
Branthwaite,Everton,DEF,5.5,32.0,OK,5.82,1.7,1.0,32.0,EVE,1125.4761904761904,1200.3333333333333,1200.3333333333333,0.03,0.0,0.02765065259650097
Robinson,Fulham,DEF,4.5,65.0,OK,14.44,3.4,1.0,65.0,FUL,1157.7142857142858,1198.2857142857142,1198.2857142857142,0.05,2.5,0.05831664282308059
Colwill,Chelsea,DEF,5.0,8.0,OK,1.6,0.4,1.0,8.0,CHE,1134.7619047619046,1140.428571428571,1140.428571428571,0.01,0.0,0.007260428410372042
Keane,Everton,DEF,5.0,131.0,OK,26.2,6.9,1.0,131.0,EVE,1125.4761904761904,1200.3333333333333,1200.3333333333333,0.11,0.0,0.11316023326853654
B.Fernandes,Man Utd,MID,12.0,235.0,OK,19.58,12.4,1.0,235.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.22,0.0,0.22671924150458558
Szoboszlai,Liverpool,MID,7.0,160.0,OK,22.86,8.4,1.0,160.0,LIV,1124.0,1121.3333333333333,1124.0,0.14,4.0,0.1511387900355872
Mbeumo,Man Utd,MID,8.0,148.0,OK,18.5,7.8,1.0,148.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.14,2.0,0.14463958176421074
Semenyo,Man City,MID,8.5,202.0,OK,23.76,10.6,1.0,202.0,MCI,1155.2380952380952,1186.6666666666663,1155.2380952380952,0.17,2.5,0.1834427040395713
Tzolis,Arsenal,MID,6.5,136.0,OK,20.92,7.2,1.0,136.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.12,0.0,0.1260518364046474
Rogers,Chelsea,MID,7.5,169.0,OK,22.53,8.9,1.0,169.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.15,0.0,0.15442005874947545
Rice,Arsenal,MID,7.5,184.0,OK,24.53,9.7,1.0,184.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.16,4.0,0.17408988381495508
Ndiaye,Everton,MID,6.0,128.0,OK,21.33,6.7,1.0,128.0,EVE,1125.4761904761904,1200.3333333333333,1125.4761904761904,0.11,5.0,0.1223393272688809
Groß,Brighton,MID,5.5,78.0,OK,14.18,4.1,1.0,78.0,BHA,1177.285714285714,1207.0,1177.285714285714,0.07,4.0,0.07208955223880599
Wirtz,Liverpool,MID,7.5,125.0,OK,16.67,6.6,1.0,125.0,LIV,1124.0,1121.3333333333333,1124.0,0.11,0.75,0.11598754448398577
Hughes,Crystal Palace,MID,4.5,45.0,OK,10.0,2.4,1.0,45.0,CRY,1158.190476190476,1190.2857142857142,1158.190476190476,0.04,0.75,0.040951813173258786
Gibbs-White,Nott'm Forest,MID,8.0,188.0,OK,23.5,9.9,1.0,188.0,NFO,1163.095238095238,1213.3333333333333,1163.095238095238,0.16,2.5,0.1697453428863869
Palmer,Chelsea,MID,9.5,114.0,OK,12.0,6.0,1.0,114.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.1,5.0,0.10856903063365507
Cunha,Man Utd,MID,8.0,143.0,OK,17.88,7.5,1.0,143.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.13,0.0,0.13793141641929912
E.Le Fée,Sunderland,MID,6.0,147.0,OK,24.5,7.7,1.0,147.0,SUN,1128.428571428571,1119.0,1128.428571428571,0.13,7.0,0.14124952525636159
Saka,Arsenal,MID,9.5,157.0,OK,16.53,8.3,1.0,157.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.14,3.25,0.148412988892199
Ødegaard,Arsenal,MID,6.5,74.0,OK,11.38,3.9,1.0,74.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.07,0.0,0.06857598842405414
Cherki,Man City,MID,7.5,135.0,OK,18.0,7.1,1.0,135.0,MCI,1155.2380952380952,1186.6666666666663,1155.2380952380952,0.12,2.0,0.1228924154987634
Anderson,Man City,MID,6.5,180.0,OK,27.69,9.5,1.0,180.0,MCI,1155.2380952380952,1186.6666666666663,1155.2380952380952,0.16,0.0,0.1615684253915911
Wilson,Leeds,MID,6.5,168.0,OK,25.85,8.8,1.0,168.0,LEE,1133.4761904761904,1188.7142857142858,1133.4761904761904,0.15,0.0,0.15365122043439905
Enzo,Chelsea,MID,7.0,157.0,OK,22.43,8.3,1.0,157.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.14,0.0,0.1434750314729333
Foden,Man City,MID,7.0,131.0,OK,18.71,6.9,1.0,131.0,MCI,1155.2380952380952,1186.6666666666663,1155.2380952380952,0.11,2.75,0.11995795548227536
Xhaka,Sunderland,MID,5.5,124.0,OK,22.55,6.5,1.0,124.0,SUN,1128.428571428571,1119.0,1128.428571428571,0.11,4.0,0.11746423597923793
Sarr,Crystal Palace,MID,6.5,71.0,DOUBT,10.92,3.7,1.0,71.0,CRY,1158.190476190476,1190.2857142857142,1158.190476190476,0.06,0.0,0.06353877148260835
Tonali,Spurs,MID,5.5,81.0,OK,14.73,4.3,1.0,81.0,TOT,1117.7619047619046,1178.7619047619048,1117.7619047619046,0.07,0.0,0.07515911898777321
Caicedo,Chelsea,MID,5.5,110.0,OK,20.0,5.8,1.0,110.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.1,0.0,0.10051447754930762
M.Sangaré,Brentford,MID,5.5,89.0,OK,16.18,4.7,1.0,89.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.08,0.0,0.08272537135052074
Gomez,Brighton,MID,5.0,97.0,OK,19.4,5.1,1.0,97.0,BHA,1177.285714285714,1207.0,1177.285714285714,0.08,0.0,0.08542531246207986
Bruno G.,Arsenal,MID,7.0,154.0,DOUBT,22.0,8.1,1.0,154.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.14,0.0,0.1427020470698387
Schade,Brentford,MID,6.0,125.0,OK,20.83,6.6,1.0,125.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.11,0.0,0.11618661430766604
Dewsbury-Hall,Everton,MID,6.5,151.0,OK,23.23,7.9,1.0,151.0,EVE,1125.4761904761904,1200.3333333333333,1125.4761904761904,0.13,2.0,0.1408559339961921
Gakpo,Liverpool,MID,7.0,131.0,OK,18.71,6.9,1.0,131.0,LIV,1124.0,1121.3333333333333,1124.0,0.12,0.75,0.12151245551601425
McGinn,Aston Villa,MID,5.5,103.0,OK,18.73,5.4,1.0,103.0,AVL,1181.809523809524,1202.2380952380954,1181.809523809524,0.09,3.25,0.09310298976549276
Slater,Hull City,MID,4.5,94.0,OK,20.89,4.9,1.0,94.0,HUL,1151.2380952380954,1223.5714285714282,1151.2380952380954,0.08,2.5,0.08680220052945069
Rayan,Bournemouth,MID,6.5,67.0,OK,10.31,3.5,1.0,67.0,BOU,1175.3333333333333,1239.142857142857,1175.3333333333333,0.06,0.0,0.05908961996596711
Tielemans,Man Utd,MID,6.0,68.0,OK,11.33,3.6,1.0,68.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.06,0.0,0.06561162553719375
Eze,Arsenal,MID,6.5,113.0,OK,17.38,5.9,1.0,113.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.1,1.25,0.10579988934757628
Gravenberch,Liverpool,MID,6.0,144.0,OK,24.0,7.6,1.0,144.0,LIV,1124.0,1121.3333333333333,1124.0,0.13,0.0,0.13284697508896798
Fernandes,Spurs,MID,6.0,235.0,OK,39.17,12.4,1.0,235.0,TOT,1117.7619047619046,1178.7619047619048,1117.7619047619046,0.21,5.0,0.22248029651088488
Mac Allister,Liverpool,MID,5.5,108.0,OK,19.64,5.7,1.0,108.0,LIV,1124.0,1121.3333333333333,1124.0,0.1,0.0,0.09963523131672597
Tavernier,Bournemouth,MID,6.0,137.0,OK,22.83,7.2,1.0,137.0,BOU,1175.3333333333333,1239.142857142857,1175.3333333333333,0.12,4.0,0.12425411230856495
Reed,Fulham,MID,4.5,15.0,OK,3.33,0.8,1.0,15.0,FUL,1157.7142857142858,1198.2857142857142,1157.7142857142858,0.01,0.0,0.013440276406712734
Rashford,Man Utd,MID,7.0,147.0,OK,21.0,7.7,1.0,147.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.14,0.0,0.14178326170750077
Scott,Bournemouth,MID,6.0,136.0,OK,22.67,7.2,1.0,136.0,BOU,1175.3333333333333,1239.142857142857,1175.3333333333333,0.12,3.25,0.12276517300056722
McAteer,Ipswich Town,MID,4.5,94.0,OK,20.89,4.9,1.0,94.0,IPS,1188.952380952381,1188.5238095238094,1188.952380952381,0.08,0.0,0.0819460909964755
Amad,Man Utd,MID,6.0,91.0,DOUBT,15.17,4.8,1.0,91.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.08,0.0,0.0877922998537947
Buendía,Aston Villa,MID,6.0,102.0,OK,17.0,5.4,1.0,102.0,AVL,1181.809523809524,1202.2380952380954,1181.809523809524,0.09,0.0,0.08950680957369649
Neto,Chelsea,MID,6.5,125.0,OK,19.23,6.6,1.0,125.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.11,3.25,0.11709064204783888
Ampadu,Leeds,MID,5.5,134.0,OK,24.36,7.1,1.0,134.0,LEE,1133.4761904761904,1188.7142857142858,1133.4761904761904,0.12,0.0,0.12260513380666303
Maddison,Spurs,MID,6.5,3.0,OK,0.46,0.2,1.0,3.0,TOT,1117.7619047619046,1178.7619047619048,1117.7619047619046,0.0,0.0,0.0028091850210880593
Yarmoliuk,Brentford,MID,5.0,105.0,OK,21.0,5.5,1.0,105.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.09,0.0,0.09756914802800067
Estêvão,Chelsea,MID,6.5,58.0,OK,8.92,3.1,1.0,58.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.05,0.75,0.0536852706672262
Dorgu,Man Utd,MID,6.0,126.0,OK,21.0,6.6,1.0,126.0,MUN,1074.8095238095236,1079.047619047619,1074.8095238095236,0.12,0.0,0.12152851003500069
Kluivert,Bournemouth,MID,6.0,41.0,OK,6.83,2.2,1.0,41.0,BOU,1175.3333333333333,1239.142857142857,1175.3333333333333,0.03,0.0,0.036193987521270565
O.Dango,Brentford,MID,6.5,136.0,OK,20.92,7.2,1.0,136.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.12,0.0,0.1264230834898412
Ngumoha,Liverpool,MID,6.0,43.0,OK,7.17,2.3,1.0,43.0,LIV,1124.0,1121.3333333333333,1124.0,0.04,0.0,0.039688612099644124
Zubimendi,Arsenal,MID,5.5,133.0,OK,24.18,7.0,1.0,133.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.12,0.0,0.12324552070477082
Stach,Leeds,MID,6.0,137.0,OK,22.83,7.2,1.0,137.0,LEE,1133.4761904761904,1188.7142857142858,1133.4761904761904,0.12,4.0,0.12884258286770575
Haaland,Man City,FWD,15.5,239.0,OK,15.42,12.6,1.1,262.9,MCI,1155.2380952380952,1186.6666666666663,1155.2380952380952,0.23,5.0,0.23953503709810386
João Pedro,Chelsea,FWD,7.5,177.0,OK,23.6,9.3,1.0,177.0,CHE,1134.7619047619046,1140.428571428571,1134.7619047619046,0.16,0.0,0.1617167436005036
Calvert-Lewin,Leeds,FWD,6.0,142.0,OK,23.67,7.5,1.0,142.0,LEE,1133.4761904761904,1188.7142857142858,1133.4761904761904,0.13,5.0,0.13432130403730624
Thiago,Brentford,FWD,8.0,181.0,OK,22.62,9.5,1.0,181.0,BRE,1115.6190476190477,1164.9523809523807,1115.6190476190477,0.16,5.0,0.17268439474133515
Isak,Liverpool,FWD,9.0,41.0,OK,4.56,2.2,1.0,41.0,LIV,1124.0,1121.3333333333333,1124.0,0.04,0.0,0.03784697508896797
Brobbey,Sunderland,FWD,6.0,92.0,OK,15.33,4.8,1.0,92.0,SUN,1128.428571428571,1119.0,1128.428571428571,0.08,0.0,0.08450689960754529
Watkins,Aston Villa,FWD,8.0,167.0,OK,20.88,8.8,1.0,167.0,AVL,1181.809523809524,1202.2380952380954,1181.809523809524,0.14,0.0,0.14652107341445722
Gyökeres,Arsenal,FWD,7.5,128.0,OK,17.07,6.7,1.0,128.0,ARS,1118.904761904762,1172.190476190476,1118.904761904762,0.11,0.0,0.11858918159765076
Kusi-Asare,Fulham,FWD,4.5,6.0,OK,1.33,0.3,1.0,6.0,FUL,1157.7142857142858,1198.2857142857142,1157.7142857142858,0.01,0.0,0.005364017769002962
