Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Calafiori,Arsenal,DEF,5.8,71,OK,12.24,8.0,1.0,71.0,ARS,1139.4666666666665,1165.8,1165.8,0.06,0.0,0.06433350488934637
Chalobah,Chelsea,DEF,5.2,71,OK,13.65,10.0,1.0,71.0,CHE,1175.4666666666667,1175.533333333333,1175.533333333333,0.06,0.0,0.06465150569954065
Mitchell,Crystal Palace,DEF,5.0,68,OK,13.6,7.0,1.0,68.0,CRY,1162.0666666666666,1191.6,1191.6,0.06,0.0,0.0600033568311514
Richards,Crystal Palace,DEF,4.6,68,OK,14.78,10.0,1.0,68.0,CRY,1162.0666666666666,1191.6,1191.6,0.06,0.0,0.061262168512923806
Keane,Everton,DEF,4.6,67,DOUBT,14.57,2.0,1.0,67.0,EVE,1180.4666666666667,1166.1333333333334,1166.1333333333334,0.06,0.0,0.05831237136976903
Tarkowski,Everton,DEF,5.4,64,OK,11.85,13.0,1.0,64.0,EVE,1180.4666666666667,1166.1333333333334,1166.1333333333334,0.05,0.0,0.06045620855248113
Senesi,Bournemouth,DEF,5.0,63,OK,12.6,2.0,1.0,63.0,BOU,1136.4666666666667,1189.4666666666665,1189.4666666666665,0.05,0.0,0.05380562717184173
Van Hecke,Brighton,DEF,4.5,60,OK,13.33,18.0,1.0,60.0,BHA,1152.4,1196.9333333333332,1196.9333333333332,0.05,0.0,0.05764732093126881
Burn,Newcastle,DEF,5.1,59,OK,11.57,11.0,1.0,59.0,NEW,1105.2,1171.5333333333335,1171.5333333333335,0.05,0.0,0.05505605189779775
Van de Ven,Spurs,DEF,4.7,58,OK,12.34,0.0,1.0,58.0,TOT,1149.9333333333334,1208.7333333333331,1208.7333333333331,0.05,0.0,0.0479841156031107
Cucurella,Chelsea,DEF,6.2,57,OK,9.19,2.0,1.0,57.0,CHE,1175.4666666666667,1175.533333333333,1175.533333333333,0.05,0.0,0.04933930698122839
Ballard,Sunderland,DEF,4.6,57,OK,12.39,7.0,1.0,57.0,SUN,1173.4666666666667,1251.4,1251.4,0.05,0.0,0.04834585264503755
O'Reilly,Man City,DEF,5.2,56,OK,10.77,4.0,1.0,56.0,MCI,1127.7333333333331,1160.7333333333331,1160.7333333333331,0.05,0.0,0.04996841077479755
James,Chelsea,DEF,5.6,55,OK,9.82,8.0,1.0,55.0,CHE,1175.4666666666667,1175.533333333333,1175.533333333333,0.05,2.0,0.0518913401009471
Mukiele,Sunderland,DEF,4.2,55,OK,13.1,0.0,1.0,55.0,SUN,1173.4666666666667,1251.4,1251.4,0.04,0.0,0.043950775131852325
Virgil,Liverpool,DEF,6.0,54,OK,9.0,10.0,1.0,54.0,LIV,1119.7333333333331,1184.2666666666669,1184.2666666666669,0.05,0.0,0.04981986039180364
Andersen,Fulham,DEF,4.5,53,OK,11.78,4.0,1.0,53.0,FUL,1133.7333333333331,1154.6666666666667,1154.6666666666667,0.05,0.0,0.04763279445727482
Rúben,Man City,DEF,5.6,53,OK,9.46,1.0,1.0,53.0,MCI,1127.7333333333331,1160.7333333333331,1160.7333333333331,0.05,0.0,0.04609155131813222
Romero,Spurs,DEF,5.0,52,OK,10.4,52.0,1.0,52.0,TOT,1149.9333333333334,1208.7333333333331,1208.7333333333331,0.04,0.0,0.06453036236280404
Digne,Aston Villa,DEF,4.5,51,OK,11.33,8.0,1.0,51.0,AVL,1198.6666666666667,1194.4,1194.4,0.04,3.25,0.04876925653047555
Rodon,Leeds,DEF,4.1,51,OK,12.44,2.0,1.0,51.0,LEE,1172.3333333333333,1224.6,1224.6,0.04,0.0,0.042462845010615716
Konaté,Liverpool,DEF,5.4,51,OK,9.44,12.0,1.0,51.0,LIV,1119.7333333333331,1184.2666666666669,1184.2666666666669,0.04,0.0,0.048131051564962835
Matheus N.,Man City,DEF,5.3,51,OK,9.62,5.0,1.0,51.0,MCI,1127.7333333333331,1160.7333333333331,1160.7333333333331,0.04,0.0,0.04609155131813222
Truffert,Bournemouth,DEF,4.5,50,OK,11.11,5.0,1.0,50.0,BOU,1136.4666666666667,1189.4666666666665,1189.4666666666665,0.04,0.0,0.04413742853940142
Alderete,Sunderland,DEF,4.1,49,OK,11.95,4.0,1.0,49.0,SUN,1173.4666666666667,1251.4,1251.4,0.04,0.0,0.04075435512226306
Pedro Porro,Spurs,DEF,5.4,48,OK,8.89,2.0,1.0,48.0,TOT,1149.9333333333334,1208.7333333333331,1208.7333333333331,0.04,4.0,0.04384755391318736
Thiaw,Newcastle,DEF,5.0,47,OK,9.4,17.0,1.0,47.0,NEW,1105.2,1171.5333333333335,1171.5333333333335,0.04,0.0,0.04737381209810504
Konsa,Aston Villa,DEF,4.4,46,OK,10.45,11.0,1.0,46.0,AVL,1198.6666666666667,1194.4,1194.4,0.04,0.0,0.043117883456128596
Tete,Fulham,DEF,4.5,44,OK,9.78,12.0,1.0,44.0,FUL,1133.7333333333331,1154.6666666666667,1154.6666666666667,0.04,0.0,0.04330254041570439
Livramento,Newcastle,DEF,4.9,44,OK,8.98,5.0,1.0,44.0,NEW,1105.2,1171.5333333333335,1171.5333333333335,0.04,0.0,0.03969157229841233
Hume,Sunderland,DEF,4.5,44,OK,9.78,2.0,1.0,44.0,SUN,1173.4666666666667,1251.4,1251.4,0.04,2.75,0.03815726386447179
Gusto,Chelsea,DEF,4.9,43,OK,8.78,3.0,1.0,43.0,CHE,1175.4666666666667,1175.533333333333,1175.533333333333,0.04,0.0,0.037855157942494194
Bassey,Fulham,DEF,4.5,43,OK,9.56,6.0,1.0,43.0,FUL,1133.7333333333331,1154.6666666666667,1154.6666666666667,0.04,0.0,0.03983833718244804
De Ligt,Man Utd,DEF,5.0,43,OK,8.6,2.0,1.0,43.0,MUN,1120.7333333333331,1174.466666666667,1174.466666666667,0.04,0.0,0.03746381336209342
Hartman,Burnley,DEF,4.0,42,OK,10.5,5.0,1.0,42.0,BUR,1163.8,1171.8,1171.8,0.04,1.5,0.03925584570745861
N.Williams,Nott'm Forest,DEF,4.7,42,OK,8.94,9.0,1.0,42.0,NFO,1164.5333333333335,1176.6666666666667,1176.6666666666667,0.04,0.0,0.039518413597733705
Saliba,Arsenal,DEF,6.0,41,OK,6.83,0.0,1.0,41.0,ARS,1139.4666666666665,1165.8,1165.8,0.04,0.0,0.035168982672842686
Gvardiol,Man City,DEF,5.8,41,OK,7.07,6.0,1.0,41.0,MCI,1127.7333333333331,1160.7333333333331,1160.7333333333331,0.04,0.0,0.03790707024294987
Van den Berg,Brentford,DEF,4.5,40,OK,8.89,3.0,1.0,40.0,BRE,1123.7333333333331,1172.3333333333333,1172.3333333333333,0.03,0.0,0.0353994882001706
O'Brien,Everton,DEF,4.9,40,OK,8.16,6.0,1.0,40.0,EVE,1180.4666666666667,1166.1333333333334,1166.1333333333334,0.03,0.0,0.03687399954264806
Dalot,Man Utd,DEF,4.4,40,DOUBT,9.09,40.0,1.0,40.0,MUN,1120.7333333333331,1174.466666666667,1174.466666666667,0.03,0.0,0.051087018221036486
Pau,Aston Villa,DEF,4.3,39,OK,9.07,10.0,1.0,39.0,AVL,1198.6666666666667,1194.4,1194.4,0.03,0.0,0.03683858004018754
Estève,Burnley,DEF,3.9,38,OK,9.74,7.0,1.0,38.0,BUR,1163.8,1171.8,1171.8,0.03,0.0,0.035415599931728964
Collins,Brentford,DEF,4.9,38,OK,7.76,5.0,1.0,38.0,BRE,1123.7333333333331,1172.3333333333333,1172.3333333333333,0.03,0.0,0.03454648848450384
Kayode,Brentford,DEF,4.5,38,OK,8.44,3.0,1.0,38.0,BRE,1123.7333333333331,1172.3333333333333,1172.3333333333333,0.03,0.0,0.03369348876883708
Diouf,West Ham,DEF,4.2,38,OK,9.05,4.0,1.0,38.0,WHU,1153.6,1218.6,1218.6,0.03,0.0,0.03282455276546857
Dunk,Brighton,DEF,4.5,36,OK,8.0,6.0,1.0,36.0,BHA,1152.4,1196.9333333333332,1196.9333333333332,0.03,0.0,0.032583268352456285
Diakité,Bournemouth,DEF,4.4,35,OK,7.95,5.0,1.0,35.0,BOU,1136.4666666666667,1189.4666666666665,1189.4666666666665,0.03,0.0,0.03152673467100101
Walker,Burnley,DEF,4.4,34,OK,7.73,5.0,1.0,34.0,BUR,1163.8,1171.8,1171.8,0.03,0.0,0.031148660180918247
Bogle,Leeds,DEF,4.4,34,OK,7.73,34.0,1.0,34.0,LEE,1172.3333333333333,1224.6,1224.6,0.03,0.0,0.04164625183733464
Milenković,Fulham,DEF,5.2,34,OK,6.54,34.0,1.0,34.0,FUL,1133.7333333333331,1154.6666666666667,1154.6666666666667,0.03,0.0,0.04416859122401847
Mykolenko,Everton,DEF,4.9,33,OK,6.73,33.0,1.0,33.0,EVE,1180.4666666666667,1166.1333333333334,1166.1333333333334,0.03,0.0,0.042447976217699517
Gudmundsson,Leeds,DEF,3.9,33,OK,8.46,33.0,1.0,33.0,LEE,1172.3333333333333,1224.6,1224.6,0.03,0.75,0.04103380695737384
Maguire,Man Utd,DEF,4.4,33,DOUBT,7.5,33.0,1.0,33.0,MUN,1120.7333333333331,1174.466666666667,1174.466666666667,0.03,0.0,0.0421467900323551
Rice,Arsenal,MID,7.1,82,DOUBT,11.55,11.0,1.0,82.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.07,4.0,0.08030072548560732
Semenyo,Bournemouth,MID,7.7,80,OK,10.39,5.0,1.0,80.0,BOU,1136.4666666666667,1189.4666666666665,1136.4666666666667,0.07,2.5,0.07479321874816683
Bruno G.,Newcastle,MID,6.8,71,OK,10.44,11.0,1.0,71.0,NEW,1105.2,1171.5333333333335,1105.2,0.06,0.0,0.06921824104234528
Neto,Chelsea,MID,7.2,68,OK,9.44,8.0,1.0,68.0,CHE,1175.4666666666667,1175.533333333333,1175.4666666666667,0.06,1.5,0.06252835753176043
B.Fernandes,Man Utd,MID,9.0,67,OK,7.44,15.0,1.0,67.0,MUN,1120.7333333333331,1174.466666666667,1120.7333333333331,0.06,0.0,0.06647433228243413
Minteh,Brighton,MID,6.3,66,OK,10.48,5.0,1.0,66.0,BHA,1152.4,1196.9333333333332,1152.4,0.06,0.0,0.059441166261714674
Eze,Arsenal,MID,7.8,65,OK,8.33,4.0,1.0,65.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.06,0.0,0.05879943833372339
Foden,Man City,MID,8.4,65,OK,7.74,65.0,1.0,65.0,MCI,1127.7333333333331,1160.7333333333331,1127.7333333333331,0.06,2.0,0.08823007803263185
Saka,Arsenal,MID,10.1,64,OK,6.34,15.0,1.0,64.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.06,4.5,0.06669787034870116
Mbeumo,Man Utd,MID,8.5,64,OK,7.53,3.0,1.0,64.0,MUN,1120.7333333333331,1174.466666666667,1120.7333333333331,0.06,2.0,0.060228421866634956
Enzo,Chelsea,MID,6.7,63,OK,9.4,4.0,1.0,63.0,CHE,1175.4666666666667,1175.533333333333,1175.4666666666667,0.05,0.0,0.055297186932849365
Ndiaye,Everton,MID,6.5,63,OK,9.69,5.0,1.0,63.0,EVE,1180.4666666666667,1166.1333333333334,1180.4666666666667,0.05,5.0,0.0597221437849438
Gakpo,Liverpool,MID,7.5,63,OK,8.4,15.0,1.0,63.0,LIV,1119.7333333333331,1184.2666666666669,1119.7333333333331,0.06,2.5,0.06519409383186474
Xhaka,Sunderland,MID,5.2,63,OK,12.12,9.0,1.0,63.0,SUN,1173.4666666666667,1251.4,1173.4666666666667,0.05,3.25,0.0602914441540734
Kudus,Spurs,MID,6.5,62,OK,9.54,15.0,1.0,62.0,TOT,1149.9333333333334,1208.7333333333331,1149.9333333333334,0.05,0.75,0.06109049799988405
Rogers,Aston Villa,MID,6.9,61,OK,8.84,11.0,1.0,61.0,AVL,1198.6666666666667,1194.4,1198.6666666666667,0.05,0.0,0.05547830923248053
Cullen,Burnley,MID,5.0,61,OK,12.2,6.0,1.0,61.0,BUR,1163.8,1171.8,1163.8,0.05,0.75,0.05563670733803059
Gravenberch,Liverpool,MID,5.6,61,OK,10.89,8.0,1.0,61.0,LIV,1119.7333333333331,1184.2666666666669,1119.7333333333331,0.05,0.0,0.05804953560371518
J.Palhinha,Spurs,MID,5.5,60,OK,10.91,1.0,1.0,60.0,TOT,1149.9333333333334,1208.7333333333331,1149.9333333333334,0.05,0.0,0.05261174560844106
Grealish,Everton,MID,6.6,59,OK,8.94,13.0,1.0,59.0,EVE,1180.4666666666667,1166.1333333333334,1180.4666666666667,0.05,0.0,0.05548653075055063
Casemiro,Man Utd,MID,5.5,59,DOUBT,10.73,12.0,1.0,59.0,MUN,1120.7333333333331,1174.466666666667,1120.7333333333331,0.05,0.0,0.0579977395752781
Trossard,Arsenal,MID,6.9,58,OK,8.41,6.0,1.0,58.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.05,2.5,0.055727825883454256
O.Dango,Brentford,MID,6.0,58,OK,9.67,14.0,1.0,58.0,BRE,1123.7333333333331,1172.3333333333333,1123.7333333333331,0.05,0.0,0.05784290460370196
Dewsbury-Hall,Everton,MID,5.0,58,OK,11.6,10.0,1.0,58.0,EVE,1180.4666666666667,1166.1333333333334,1180.4666666666667,0.05,1.5,0.05463940814367199
Anderson,Nott'm Forest,MID,5.4,57,OK,10.56,7.0,1.0,57.0,NFO,1164.5333333333335,1176.6666666666667,1164.5333333333335,0.05,1.5,0.05324021067094114
Anthony,Burnley,MID,5.4,56,OK,10.37,5.0,1.0,56.0,BUR,1163.8,1171.8,1163.8,0.05,1.25,0.05134043650111703
Tavernier,Bournemouth,MID,5.5,56,OK,10.18,2.0,1.0,56.0,BOU,1136.4666666666667,1189.4666666666665,1136.4666666666667,0.05,3.25,0.05301519328914178
Sessegnon,Fulham,MID,5.4,56,OK,10.37,6.0,1.0,56.0,FUL,1133.7333333333331,1154.6666666666667,1133.7333333333331,0.05,0.0,0.05204045630953782
Doku,Man City,MID,6.6,56,OK,8.48,10.0,1.0,56.0,MCI,1127.7333333333331,1160.7333333333331,1127.7333333333331,0.05,2.5,0.05630763773941831
Zubimendi,Arsenal,MID,5.3,55,OK,10.38,5.0,1.0,55.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.05,0.0,0.050462204540135745
Wilson,Fulham,MID,5.2,54,DOUBT,10.38,18.0,1.0,54.0,FUL,1133.7333333333331,1154.6666666666667,1133.7333333333331,0.05,4.5,0.05953781018464072
E Le Fee,Sunderland,MID,4.9,54,OK,11.02,54.0,1.0,54.0,SUN,1173.4666666666667,1251.4,1173.4666666666667,0.05,0.0,0.06902624701738438
Garner,Everton,MID,5.0,53,OK,10.6,5.0,1.0,53.0,EVE,1180.4666666666667,1166.1333333333334,1180.4666666666667,0.04,2.0,0.048709549895521544
Gibbs-White,Nott'm Forest,MID,7.3,53,DOUBT,7.26,5.0,1.0,53.0,NFO,1164.5333333333335,1176.6666666666667,1164.5333333333335,0.05,5.0,0.0519521410579345
Wieffer,Brighton,MID,4.9,52,OK,10.61,12.0,1.0,52.0,BHA,1152.4,1196.9333333333332,1152.4,0.05,0.0,0.05032974661575841
Iwobi,Fulham,MID,6.4,52,OK,8.12,9.0,1.0,52.0,FUL,1133.7333333333331,1154.6666666666667,1133.7333333333331,0.05,0.0,0.0498353522286252
Merino,Arsenal,MID,6.0,51,OK,8.5,51.0,1.0,51.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.04,0.0,0.06713667212731103
Szoboszlai,Liverpool,MID,6.6,51,OK,7.73,5.0,1.0,51.0,LIV,1119.7333333333331,1184.2666666666669,1119.7333333333331,0.05,3.25,0.050681709930935945
Buendia,Aston Villa,MID,5.3,48,OK,9.06,8.0,1.0,48.0,AVL,1198.6666666666667,1194.4,1198.6666666666667,0.04,0.0,0.04338153503893214
Talbi,Sunderland,MID,5.0,47,OK,9.4,47.0,1.0,47.0,SUN,1173.4666666666667,1251.4,1173.4666666666667,0.04,0.0,0.06007840018179752
Malen,Aston Villa,MID,5.1,46,OK,9.02,10.0,1.0,46.0,AVL,1198.6666666666667,1194.4,1198.6666666666667,0.04,0.75,0.04317296996662959
Schade,Brentford,MID,7.0,46,OK,6.57,4.0,1.0,46.0,BRE,1123.7333333333331,1172.3333333333333,1123.7333333333331,0.04,2.5,0.04493948742287614
Kamara,Aston Villa,MID,4.9,45,OK,9.18,45.0,1.0,45.0,AVL,1198.6666666666667,1194.4,1198.6666666666667,0.04,0.0,0.05631256952169077
Reijnders,Man City,MID,5.3,45,OK,8.49,10.0,1.0,45.0,MCI,1127.7333333333331,1160.7333333333331,1127.7333333333331,0.04,1.5,0.045666824308347134
Aaronson,Leeds,MID,5.4,44,OK,8.15,1.0,1.0,44.0,LEE,1172.3333333333333,1224.6,1172.3333333333333,0.04,1.25,0.039024736991754336
Barnes,Newcastle,MID,6.4,44,OK,6.88,5.0,1.0,44.0,NEW,1105.2,1171.5333333333335,1105.2,0.04,0.0,0.042073832790445166
L.Paquetá,West Ham,MID,5.9,44,OK,7.46,-1.0,1.0,44.0,WHU,1153.6,1218.6,1153.6,0.04,0.0,0.03770804438280167
McGinn,Aston Villa,MID,5.4,43,OK,7.96,43.0,1.0,43.0,AVL,1198.6666666666667,1194.4,1198.6666666666667,0.04,2.0,0.05547830923248053
Amad,Man Utd,MID,6.3,43,OK,6.83,4.0,1.0,43.0,MUN,1120.7333333333331,1174.466666666667,1120.7333333333331,0.04,0.0,0.0401522812444233
Kamada,Crystal Palace,MID,5.0,42,OK,8.4,7.0,1.0,42.0,CRY,1162.0666666666666,1191.6,1162.0666666666666,0.04,0.75,0.0397997819975905
Scott,Bournemouth,MID,5.0,41,OK,8.2,4.0,1.0,41.0,BOU,1136.4666666666667,1189.4666666666665,1136.4666666666667,0.04,1.5,0.03915644981521675
J.Murphy,Newcastle,MID,6.1,41,OK,6.72,3.0,1.0,41.0,NEW,1105.2,1171.5333333333335,1105.2,0.04,0.0,0.03845457835685848
P.M.Sarr,Spurs,MID,4.7,41,OK,8.72,3.0,1.0,41.0,TOT,1149.9333333333334,1208.7333333333331,1149.9333333333334,0.04,0.0,0.03695866427039248
Damsgaard,Brentford,MID,5.8,40,OK,6.9,5.0,1.0,40.0,BRE,1123.7333333333331,1172.3333333333333,1123.7333333333331,0.04,4.0,0.04137992406264832
Henderson,Brentford,MID,5.0,40,OK,8.0,40.0,1.0,40.0,BRE,1123.7333333333331,1172.3333333333333,1123.7333333333331,0.04,0.0,0.05339345040341719
Haaland,Man City,FWD,15.0,120,OK,8.0,16.0,1.1,132.0,MCI,1127.7333333333331,1160.7333333333331,1127.7333333333331,0.12,6.25,0.12968491369117996
Thiago,Brentford,FWD,6.8,78,OK,11.47,14.0,1.0,78.0,BRE,1123.7333333333331,1172.3333333333333,1123.7333333333331,0.07,5.0,0.08009017560512578
João Pedro,Chelsea,FWD,7.4,63,OK,8.51,3.0,1.0,63.0,CHE,1175.4666666666667,1175.533333333333,1175.4666666666667,0.05,0.0,0.05487182395644283
Mateta,Crystal Palace,FWD,8.1,59,OK,7.28,8.0,1.0,59.0,CRY,1162.0666666666666,1191.6,1162.0666666666666,0.05,5.0,0.05851643623429523
Bowen,West Ham,FWD,7.5,57,OK,7.6,7.0,1.0,57.0,WHU,1153.6,1218.6,1153.6,0.05,4.5,0.056345353675450766
Welbeck,Brighton,FWD,6.6,56,OK,8.48,3.0,1.0,56.0,BHA,1152.4,1196.9333333333332,1152.4,0.05,5.0,0.05423464074973967
Woltemade,Newcastle,FWD,7.4,54,OK,7.3,12.0,1.0,54.0,NEW,1105.2,1171.5333333333335,1105.2,0.05,0.0,0.054288816503800214
Richarlison,Spurs,FWD,6.4,51,OK,7.97,1.0,1.0,51.0,TOT,1149.9333333333334,1208.7333333333331,1149.9333333333334,0.04,2.5,0.046959244014145744
Isidor,Sunderland,FWD,5.6,46,OK,8.21,3.0,1.0,46.0,SUN,1173.4666666666667,1251.4,1173.4666666666667,0.04,0.0,0.04047835473241677
Watkins,Aston Villa,FWD,8.5,45,OK,5.29,16.0,1.0,45.0,AVL,1198.6666666666667,1194.4,1198.6666666666667,0.04,5.0,0.04838709677419355
Calvert-Lewin,Leeds,FWD,5.5,42,DOUBT,7.64,16.0,1.0,42.0,LEE,1172.3333333333333,1224.6,1172.3333333333333,0.04,0.0,0.042649985783338076
Ekitiké,Liverpool,FWD,8.4,42,OK,5.0,2.0,1.0,42.0,LIV,1119.7333333333331,1184.2666666666669,1119.7333333333331,0.04,0.0,0.03840200047630389
Gyökeres,Arsenal,FWD,8.8,39,OK,4.43,2.0,1.0,39.0,ARS,1139.4666666666665,1165.8,1139.4666666666665,0.03,0.0,0.03510414228879008
Wilson,West Ham,FWD,5.8,38,OK,6.55,4.0,1.0,38.0,WHU,1153.6,1218.6,1153.6,0.03,0.0,0.0346740638002774
Nmecha,Leeds,FWD,5.0,37,DOUBT,7.4,6.0,1.0,37.0,LEE,1172.3333333333333,1224.6,1172.3333333333333,0.03,5.0,0.038384987205004266
Evanilson,Bournemouth,FWD,7.0,36,OK,5.14,6.0,1.0,36.0,BOU,1136.4666666666667,1189.4666666666665,1136.4666666666667,0.03,2.5,0.036516689153516746
Kroupi.Jr,Bournemouth,FWD,4.6,35,OK,7.61,3.0,1.0,35.0,BOU,1136.4666666666667,1189.4666666666665,1136.4666666666667,0.03,0.0,0.032117088050683404
Flemming,Burnley,FWD,5.3,34,OK,6.42,7.0,1.0,34.0,BUR,1163.8,1171.8,1163.8,0.03,0.0,0.03222203127685169
Raúl,Fulham,FWD,6.2,34,OK,5.48,3.0,1.0,34.0,FUL,1133.7333333333331,1154.6666666666667,1133.7333333333331,0.03,0.0,0.031312477948959194
