Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
J.Timber,Arsenal,DEF,6.4,78,OK,12.19,6.0,1.0,78.0,ARS,1142.0950226244345,1163.9366515837105,1163.9366515837105,0.07,0.0,0.07062240018660343
Lacroix,Crystal Palace,DEF,5.1,78,OK,15.29,11.0,1.0,78.0,CRY,1170.248868778281,1192.678733031674,1192.678733031674,0.07,0.0,0.07185505838790207
Cash,Aston Villa,DEF,4.7,72,OK,15.32,18.0,1.0,72.0,AVL,1195.606334841629,1183.8371040723982,1183.8371040723982,0.06,1.5,0.07272960080725303
Calafiori,Arsenal,DEF,5.8,71,OK,12.24,8.0,1.0,71.0,ARS,1142.0950226244345,1163.9366515837105,1163.9366515837105,0.06,0.0,0.06581114177973019
Chalobah,Chelsea,DEF,5.2,71,OK,13.65,10.0,1.0,71.0,CHE,1178.606334841629,1173.3529411764707,1173.3529411764707,0.06,0.0,0.06647616182884644
Mitchell,Crystal Palace,DEF,5.0,68,OK,13.6,7.0,1.0,68.0,CRY,1170.248868778281,1192.678733031674,1192.678733031674,0.06,0.0,0.06112291431129593
Richards,Crystal Palace,DEF,4.6,68,OK,14.78,10.0,1.0,68.0,CRY,1170.248868778281,1192.678733031674,1192.678733031674,0.06,0.0,0.06288365669886412
Keane,Everton,DEF,4.6,67,DOUBT,14.57,2.0,1.0,67.0,EVE,1180.6515837104073,1164.493212669683,1164.493212669683,0.06,0.0,0.058737998002743326
Tarkowski,Everton,DEF,5.4,64,OK,11.85,13.0,1.0,64.0,EVE,1180.6515837104073,1164.493212669683,1164.493212669683,0.05,0.0,0.06277408850877977
Senesi,Bournemouth,DEF,5.0,63,OK,12.6,2.0,1.0,63.0,BOU,1142.0090497737558,1191.769230769231,1191.769230769231,0.05,0.0,0.05403730717098044
Van Hecke,Brighton,DEF,4.5,60,OK,13.33,18.0,1.0,60.0,BHA,1128.0226244343894,1186.5701357466064,1186.5701357466064,0.05,0.0,0.06118475243296012
Burn,Newcastle,DEF,5.1,59,OK,11.57,11.0,1.0,59.0,NEW,1086.556561085973,1165.6199095022623,1165.6199095022623,0.05,0.0,0.057222770009549624
Van de Ven,Spurs,DEF,4.7,58,OK,12.34,0.0,1.0,58.0,TOT,1142.914027149321,1205.4343891402716,1205.4343891402716,0.05,0.0,0.04811543500212086
Cucurella,Chelsea,DEF,6.2,57,OK,9.19,2.0,1.0,57.0,CHE,1178.606334841629,1173.3529411764707,1173.3529411764707,0.05,0.0,0.0497718955231363
Ballard,Sunderland,DEF,4.6,57,OK,12.39,7.0,1.0,57.0,SUN,1184.076923076923,1274.8552036199096,1274.8552036199096,0.04,0.0,0.04855453374174336
O'Reilly,Man City,DEF,5.2,56,OK,10.77,4.0,1.0,56.0,MCI,1129.4886877828055,1155.2081447963803,1155.2081447963803,0.05,0.0,0.050899918135847474
James,Chelsea,DEF,5.6,55,OK,9.82,8.0,1.0,55.0,CHE,1178.606334841629,1173.3529411764707,1173.3529411764707,0.05,2.0,0.05335138116007419
Mukiele,Sunderland,DEF,4.2,55,OK,13.1,0.0,1.0,55.0,SUN,1184.076923076923,1274.8552036199096,1274.8552036199096,0.04,0.0,0.04314215437473158
Virgil,Liverpool,DEF,6.0,54,OK,9.0,10.0,1.0,54.0,LIV,1125.6787330316745,1196.533936651584,1196.533936651584,0.05,0.0,0.0509805849474727
Andersen,Fulham,DEF,4.5,53,OK,11.78,4.0,1.0,53.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.05,0.0,0.048179186347706834
Rúben,Man City,DEF,5.6,53,OK,9.46,1.0,1.0,53.0,MCI,1129.4886877828055,1155.2081447963803,1155.2081447963803,0.05,0.0,0.046485129317942346
Romero,Spurs,DEF,5.0,52,OK,10.4,52.0,1.0,52.0,TOT,1142.914027149321,1205.4343891402716,1205.4343891402716,0.04,0.0,0.07333455955495663
Digne,Aston Villa,DEF,4.5,51,OK,11.33,8.0,1.0,51.0,AVL,1195.606334841629,1183.8371040723982,1183.8371040723982,0.04,3.25,0.05055594202455395
Rodon,Leeds,DEF,4.1,51,OK,12.44,2.0,1.0,51.0,LEE,1174.076923076923,1224.9547511312217,1224.9547511312217,0.04,0.0,0.04277709029791478
Konaté,Liverpool,DEF,5.4,51,OK,9.44,12.0,1.0,51.0,LIV,1125.6787330316745,1196.533936651584,1196.533936651584,0.04,0.0,0.04964338927671932
Matheus N.,Man City,DEF,5.3,51,OK,9.62,5.0,1.0,51.0,MCI,1129.4886877828055,1155.2081447963803,1155.2081447963803,0.04,0.0,0.04717764521094707
Truffert,Bournemouth,DEF,4.5,50,OK,11.11,5.0,1.0,50.0,BOU,1142.0090497737558,1191.769230769231,1191.769230769231,0.04,0.0,0.0448912412057058
Alderete,Sunderland,DEF,4.1,49,OK,11.95,4.0,1.0,49.0,SUN,1184.076923076923,1274.8552036199096,1274.8552036199096,0.04,0.0,0.04063206539292901
Pedro Porro,Spurs,DEF,5.4,48,OK,8.89,2.0,1.0,48.0,TOT,1142.914027149321,1205.4343891402716,1205.4343891402716,0.04,4.0,0.04429938326057334
Thiaw,Newcastle,DEF,5.0,47,OK,9.4,17.0,1.0,47.0,NEW,1086.556561085973,1165.6199095022623,1165.6199095022623,0.04,0.0,0.05053105177754832
Konsa,Aston Villa,DEF,4.4,46,OK,10.45,11.0,1.0,46.0,AVL,1195.606334841629,1183.8371040723982,1183.8371040723982,0.04,0.0,0.04536097053832159
Tete,Fulham,DEF,4.5,44,OK,9.78,12.0,1.0,44.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.04,0.0,0.04524353700035552
Livramento,Newcastle,DEF,4.9,44,OK,8.98,5.0,1.0,44.0,NEW,1086.556561085973,1165.6199095022623,1165.6199095022623,0.04,0.0,0.04075084820770025
Hume,Sunderland,DEF,4.5,44,OK,9.78,2.0,1.0,44.0,SUN,1184.076923076923,1274.8552036199096,1274.8552036199096,0.03,2.75,0.03776899514806046
Gusto,Chelsea,DEF,4.9,43,OK,8.78,3.0,1.0,43.0,CHE,1178.606334841629,1173.3529411764707,1173.3529411764707,0.04,0.0,0.038436857672833
Bassey,Fulham,DEF,4.5,43,OK,9.56,6.0,1.0,43.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.04,0.0,0.04075372035146529
De Ligt,Man Utd,DEF,5.0,43,OK,8.6,2.0,1.0,43.0,MUN,1108.3393665158374,1175.334841628959,1175.334841628959,0.04,0.0,0.03777646882182415
Hartman,Burnley,DEF,4.0,42,OK,10.5,5.0,1.0,42.0,BUR,1164.3936651583713,1178.972850678733,1178.972850678733,0.04,1.5,0.03986520976538362
N.Williams,Nott'm Forest,DEF,4.7,42,OK,8.94,9.0,1.0,42.0,NFO,1162.0090497737556,1173.7058823529414,1173.7058823529414,0.04,0.0,0.04115170651029919
Saliba,Arsenal,DEF,6.0,41,OK,6.83,0.0,1.0,41.0,ARS,1142.0950226244345,1163.9366515837105,1163.9366515837105,0.04,0.0,0.035225284764607546
Gvardiol,Man City,DEF,5.8,41,OK,7.07,6.0,1.0,41.0,MCI,1129.4886877828055,1155.2081447963803,1155.2081447963803,0.04,0.0,0.039127147954767114
Van den Berg,Brentford,DEF,4.5,40,OK,8.89,3.0,1.0,40.0,BRE,1128.7239819004524,1170.0045248868778,1170.0045248868778,0.03,0.0,0.035982766822265456
O'Brien,Everton,DEF,4.9,40,OK,8.16,6.0,1.0,40.0,EVE,1180.6515837104073,1164.493212669683,1164.493212669683,0.03,0.0,0.03795642560995987
Dalot,Man Utd,DEF,4.4,40,DOUBT,9.09,40.0,1.0,40.0,MUN,1108.3393665158374,1175.334841628959,1175.334841628959,0.03,0.0,0.057855853150541495
Pau,Aston Villa,DEF,4.3,39,OK,9.07,10.0,1.0,39.0,AVL,1195.606334841629,1183.8371040723982,1183.8371040723982,0.03,0.0,0.038856697295396515
Estève,Burnley,DEF,3.9,38,OK,9.74,7.0,1.0,38.0,BUR,1164.3936651583713,1178.972850678733,1178.972850678733,0.03,0.0,0.03638760636031824
Collins,Brentford,DEF,4.9,38,OK,7.76,5.0,1.0,38.0,BRE,1128.7239819004524,1170.0045248868778,1170.0045248868778,0.03,0.0,0.03546994829273198
Kayode,Brentford,DEF,4.5,38,OK,8.44,3.0,1.0,38.0,BRE,1128.7239819004524,1170.0045248868778,1170.0045248868778,0.03,0.0,0.03427337172382054
Diouf,West Ham,DEF,4.2,38,OK,9.05,4.0,1.0,38.0,WHU,1159.769230769231,1220.5475113122172,1220.5475113122172,0.03,0.0,0.03342762131081296
Dunk,Brighton,DEF,4.5,36,OK,8.0,6.0,1.0,36.0,BHA,1128.0226244343894,1186.5701357466064,1186.5701357466064,0.03,0.0,0.03387916043808536
Diakité,Bournemouth,DEF,4.4,35,OK,7.95,5.0,1.0,35.0,BOU,1142.0090497737558,1191.769230769231,1191.769230769231,0.03,0.0,0.03230491189569482
Walker,Burnley,DEF,4.4,34,OK,7.73,5.0,1.0,34.0,BUR,1164.3936651583713,1178.972850678733,1178.972850678733,0.03,0.0,0.0318073482170614
Bogle,Leeds,DEF,4.4,34,OK,7.73,34.0,1.0,34.0,LEE,1174.076923076923,1224.9547511312217,1224.9547511312217,0.03,0.0,0.047185416397318214
Milenković,Fulham,DEF,5.2,34,OK,6.54,34.0,1.0,34.0,FUL,1142.6380090497737,1158.1764705882354,1158.1764705882354,0.03,0.0,0.04990603890497231
Mykolenko,Everton,DEF,4.9,33,OK,6.73,33.0,1.0,33.0,EVE,1180.6515837104073,1164.493212669683,1164.493212669683,0.03,0.0,0.048175463274179826
Gudmundsson,Leeds,DEF,3.9,33,OK,8.46,33.0,1.0,33.0,LEE,1174.076923076923,1224.9547511312217,1224.9547511312217,0.03,0.75,0.04640987754649724
Maguire,Man Utd,DEF,4.4,33,DOUBT,7.5,33.0,1.0,33.0,MUN,1108.3393665158374,1175.334841628959,1175.334841628959,0.03,0.0,0.04773107884919672
Rice,Arsenal,MID,7.1,82,DOUBT,11.55,11.0,1.0,82.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.07,4.0,0.08204221027483825
Semenyo,Bournemouth,MID,7.7,80,OK,10.39,5.0,1.0,80.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.07,2.5,0.07530588309877012
Bruno G.,Newcastle,MID,6.8,71,OK,10.44,11.0,1.0,71.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.07,0.0,0.07243065185795967
Neto,Chelsea,MID,7.2,68,OK,9.44,8.0,1.0,68.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.06,1.5,0.06371932491784145
B.Fernandes,Man Utd,MID,9.0,67,OK,7.44,15.0,1.0,67.0,MUN,1108.3393665158374,1175.334841628959,1108.3393665158374,0.06,0.0,0.06992443139832531
Minteh,Brighton,MID,6.3,66,OK,10.48,5.0,1.0,66.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.06,0.0,0.06161223941306012
Eze,Arsenal,MID,7.8,65,OK,8.33,4.0,1.0,65.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.06,0.0,0.059364587584141225
Foden,Man City,MID,8.4,65,OK,7.74,65.0,1.0,65.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.06,2.0,0.09960259116967193
Saka,Arsenal,MID,10.1,64,OK,6.34,15.0,1.0,64.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.06,4.5,0.06917112712606427
Mbeumo,Man Utd,MID,8.5,64,OK,7.53,3.0,1.0,64.0,MUN,1108.3393665158374,1175.334841628959,1108.3393665158374,0.06,2.0,0.06144327455775423
Enzo,Chelsea,MID,6.7,63,OK,9.4,4.0,1.0,63.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.05,0.0,0.05582864952854817
Ndiaye,Everton,MID,6.5,63,OK,9.69,5.0,1.0,63.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.05,5.0,0.060559779859269365
Gakpo,Liverpool,MID,7.5,63,OK,8.4,15.0,1.0,63.0,LIV,1125.6787330316745,1196.533936651584,1125.6787330316745,0.06,2.5,0.06751482263089136
Xhaka,Sunderland,MID,5.2,63,OK,12.12,9.0,1.0,63.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.05,3.25,0.06127135711037484
Kudus,Spurs,MID,6.5,62,OK,9.54,15.0,1.0,62.0,TOT,1142.914027149321,1205.4343891402716,1142.914027149321,0.05,0.75,0.06409055997212809
Rogers,Aston Villa,MID,6.9,61,OK,8.84,11.0,1.0,61.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.05,0.0,0.05746038474202302
Cullen,Burnley,MID,5.0,61,OK,12.2,6.0,1.0,61.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.05,0.75,0.05663892030109081
Gravenberch,Liverpool,MID,5.6,61,OK,10.89,8.0,1.0,61.0,LIV,1125.6787330316745,1196.533936651584,1125.6787330316745,0.05,0.0,0.059164305094965314
J.Palhinha,Spurs,MID,5.5,60,OK,10.91,1.0,1.0,60.0,TOT,1142.914027149321,1205.4343891402716,1142.914027149321,0.05,0.0,0.053109856522978505
Grealish,Everton,MID,6.6,59,OK,8.94,13.0,1.0,59.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.05,0.0,0.057680014103723684
Casemiro,Man Utd,MID,5.5,59,DOUBT,10.73,12.0,1.0,59.0,MUN,1108.3393665158374,1175.334841628959,1108.3393665158374,0.05,0.0,0.060811699048350015
Trossard,Arsenal,MID,6.9,58,OK,8.41,6.0,1.0,58.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.05,2.5,0.05665027753235896
O.Dango,Brentford,MID,6.0,58,OK,9.67,14.0,1.0,58.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.05,0.0,0.06006782976812803
Dewsbury-Hall,Everton,MID,5.0,58,OK,11.6,10.0,1.0,58.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.05,1.5,0.056324830218761016
Anderson,Nott'm Forest,MID,5.4,57,OK,10.56,7.0,1.0,57.0,NFO,1162.0090497737556,1173.7058823529414,1162.0090497737556,0.05,1.5,0.05456067662497469
Anthony,Burnley,MID,5.4,56,OK,10.37,5.0,1.0,56.0,BUR,1164.3936651583713,1178.972850678733,1164.3936651583713,0.05,1.25,0.05217307669888197
Tavernier,Bournemouth,MID,5.5,56,OK,10.18,2.0,1.0,56.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.05,3.25,0.05310816058070241
Sessegnon,Fulham,MID,5.4,56,OK,10.37,6.0,1.0,56.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.05,0.0,0.05268510195110941
Doku,Man City,MID,6.6,56,OK,8.48,10.0,1.0,56.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.05,2.5,0.05799084196989788
Zubimendi,Arsenal,MID,5.3,55,OK,10.38,5.0,1.0,55.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.05,0.0,0.05122165742879443
Wilson,Fulham,MID,5.2,54,DOUBT,10.38,18.0,1.0,54.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.05,4.5,0.06222443104192489
E Le Fee,Sunderland,MID,4.9,54,OK,11.02,54.0,1.0,54.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.05,0.0,0.07752874683297603
Garner,Everton,MID,5.0,53,OK,10.6,5.0,1.0,53.0,EVE,1180.6515837104073,1164.493212669683,1180.6515837104073,0.04,2.0,0.04954891079394766
Gibbs-White,Nott'm Forest,MID,7.3,53,DOUBT,7.26,5.0,1.0,53.0,NFO,1162.0090497737556,1173.7058823529414,1162.0090497737556,0.05,5.0,0.052925577483216774
Wieffer,Brighton,MID,4.9,52,OK,10.61,12.0,1.0,52.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.05,0.0,0.05354502533163786
Iwobi,Fulham,MID,6.4,52,OK,8.12,9.0,1.0,52.0,FUL,1142.6380090497737,1158.1764705882354,1142.6380090497737,0.05,0.0,0.05102228311876542
Merino,Arsenal,MID,6.0,51,OK,8.5,51.0,1.0,51.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.04,0.0,0.07591312306113635
Szoboszlai,Liverpool,MID,6.6,51,OK,7.73,5.0,1.0,51.0,LIV,1125.6787330316745,1196.533936651584,1125.6787330316745,0.05,3.25,0.05130238167018389
Buendia,Aston Villa,MID,5.3,48,OK,9.06,8.0,1.0,48.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04,0.0,0.044830809638608936
Talbi,Sunderland,MID,5.0,47,OK,9.4,47.0,1.0,47.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.04,0.0,0.06747872409536802
Malen,Aston Villa,MID,5.1,46,OK,9.02,10.0,1.0,46.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04,0.75,0.04495626899394086
Schade,Brentford,MID,7.0,46,OK,6.57,4.0,1.0,46.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.04,2.5,0.04544955261216767
Kamara,Aston Villa,MID,4.9,45,OK,9.18,45.0,1.0,45.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04,0.0,0.06398427121928327
Reijnders,Man City,MID,5.3,45,OK,8.49,10.0,1.0,45.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.04,1.5,0.047366565578466205
Aaronson,Leeds,MID,5.4,44,OK,8.15,1.0,1.0,44.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.04,1.25,0.03913712900478281
Barnes,Newcastle,MID,6.4,44,OK,6.88,5.0,1.0,44.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.04,0.0,0.04371608593714211
L.Paquetá,West Ham,MID,5.9,44,OK,7.46,-1.0,1.0,44.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.04,0.0,0.037335013596869394
McGinn,Aston Villa,MID,5.4,43,OK,7.96,43.0,1.0,43.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04,2.0,0.06281331723618527
Amad,Man Utd,MID,6.3,43,OK,6.83,4.0,1.0,43.0,MUN,1108.3393665158374,1175.334841628959,1108.3393665158374,0.04,0.0,0.041323083329590955
Kamada,Crystal Palace,MID,5.0,42,OK,8.4,7.0,1.0,42.0,CRY,1170.248868778281,1192.678733031674,1170.248868778281,0.04,0.75,0.04071783470275494
Scott,Bournemouth,MID,5.0,41,OK,8.2,4.0,1.0,41.0,BOU,1142.0090497737558,1191.769230769231,1142.0090497737558,0.04,1.5,0.03966693609737542
J.Murphy,Newcastle,MID,6.1,41,OK,6.72,3.0,1.0,41.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.04,0.0,0.03966659587138579
P.M.Sarr,Spurs,MID,4.7,41,OK,8.72,3.0,1.0,41.0,TOT,1142.914027149321,1205.4343891402716,1142.914027149321,0.04,0.0,0.03771062300066513
Damsgaard,Brentford,MID,5.8,40,OK,6.9,5.0,1.0,40.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.04,4.0,0.04208291908534044
Henderson,Brentford,MID,5.0,40,OK,8.0,40.0,1.0,40.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.04,0.0,0.0602450210063821
Haaland,Man City,FWD,15.0,120,OK,8.0,16.0,1.1,132.0,MCI,1129.4886877828055,1155.2081447963803,1129.4886877828055,0.12,6.25,0.13231650889162194
Thiago,Brentford,FWD,6.8,78,OK,11.47,14.0,1.0,78.0,BRE,1128.7239819004524,1170.0045248868778,1128.7239819004524,0.07,5.0,0.08221673454988615
João Pedro,Chelsea,FWD,7.4,63,OK,8.51,3.0,1.0,63.0,CHE,1178.606334841629,1173.3529411764707,1178.606334841629,0.05,0.0,0.05523472772505297
Mateta,Crystal Palace,FWD,8.1,59,OK,7.28,8.0,1.0,59.0,CRY,1170.248868778281,1192.678733031674,1170.248868778281,0.05,5.0,0.059474528757854014
Bowen,West Ham,FWD,7.5,57,OK,7.6,7.0,1.0,57.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.05,4.5,0.0572527691185249
Welbeck,Brighton,FWD,6.6,56,OK,8.48,3.0,1.0,56.0,BHA,1128.0226244343894,1186.5701357466064,1128.0226244343894,0.05,5.0,0.0559385943448071
Woltemade,Newcastle,FWD,7.4,54,OK,7.3,12.0,1.0,54.0,NEW,1086.556561085973,1165.6199095022623,1086.556561085973,0.05,0.0,0.05742913184163511
Richarlison,Spurs,FWD,6.4,51,OK,7.97,1.0,1.0,51.0,TOT,1142.914027149321,1205.4343891402716,1142.914027149321,0.04,2.5,0.04742263959712414
Isidor,Sunderland,FWD,5.6,46,OK,8.21,3.0,1.0,46.0,SUN,1184.076923076923,1274.8552036199096,1184.076923076923,0.04,0.0,0.04062236081335672
Watkins,Aston Villa,FWD,8.5,45,OK,5.29,16.0,1.0,45.0,AVL,1195.606334841629,1183.8371040723982,1195.606334841629,0.04,5.0,0.05118741697542662
Calvert-Lewin,Leeds,FWD,5.5,42,DOUBT,7.64,16.0,1.0,42.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.04,0.0,0.04531219288475398
Ekitiké,Liverpool,FWD,8.4,42,OK,5.0,2.0,1.0,42.0,LIV,1125.6787330316745,1196.533936651584,1125.6787330316745,0.04,0.0,0.03855451713395638
Gyökeres,Arsenal,FWD,8.8,39,OK,4.43,2.0,1.0,39.0,ARS,1142.0950226244345,1163.9366515837105,1142.0950226244345,0.03,0.0,0.03537358906193666
Wilson,West Ham,FWD,5.8,38,OK,6.55,4.0,1.0,38.0,WHU,1159.769230769231,1220.5475113122172,1159.769230769231,0.03,0.0,0.03517941234993698
Nmecha,Leeds,FWD,5.0,37,DOUBT,7.4,6.0,1.0,37.0,LEE,1174.076923076923,1224.9547511312217,1174.076923076923,0.03,5.0,0.0393500622420232
