Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Bayindir,Man Utd,GKP,4.7,11,OK,2.34,11,1.0,11.0,MUN,1195.857142857143,1246.3333333333333,1246.3333333333333,0.01,0.0,0.015004011767852368
Ortega Moreno,Nott'm Forest,GKP,4.7,11,DOUBT,2.34,11,1.0,11.0,NFO,1228.142857142857,1292.2857142857142,1292.2857142857142,0.01,0.0,0.014470484191908026
Gabriel,Arsenal,DEF,6.6,164,OK,24.85,164,1.0,164.0,ARS,1027.904761904762,1050.571428571429,1050.571428571429,0.16,0.0,0.26537938536850686
J.Timber,Arsenal,DEF,6.4,148,OK,23.12,148,1.0,148.0,ARS,1027.904761904762,1050.571428571429,1050.571428571429,0.14,0.0,0.23948871362523788
Tarkowski,Everton,DEF,5.7,136,OK,23.86,136,1.0,136.0,EVE,1152.9047619047617,1222.285714285714,1222.285714285714,0.11,0.0,0.1891538101916784
Guéhi,Man City,DEF,4.6,133,OK,28.91,133,1.0,133.0,MCI,1023.4761904761904,1019.2380952380952,1019.2380952380952,0.13,0.0,0.22183236778172305
Virgil,Liverpool,DEF,6.2,130,OK,20.97,130,1.0,130.0,LIV,1181.571428571429,1178.428571428571,1178.428571428571,0.11,0.0,0.18753788337980368
Chalobah,Chelsea,DEF,5.3,129,OK,24.34,129,1.0,129.0,CHE,1211.6190476190477,1218.5238095238094,1218.5238095238094,0.11,0.0,0.1799718629098441
Senesi,Bournemouth,DEF,4.6,126,OK,27.39,126,1.0,126.0,BOU,1215.809523809524,1222.095238095238,1222.095238095238,0.1,0.0,0.17527275561097255
Matheus N.,Man City,DEF,5.4,126,OK,23.33,126,1.0,126.0,MCI,1023.4761904761904,1019.2380952380952,1019.2380952380952,0.12,0.0,0.21015698000373761
O'Reilly,Man City,DEF,5.1,123,OK,24.12,123,1.0,123.0,MCI,1023.4761904761904,1019.2380952380952,1019.2380952380952,0.12,0.0,0.205153242384601
Lacroix,Crystal Palace,DEF,5.1,119,OK,23.33,119,1.0,119.0,CRY,1014.0,1029.4285714285716,1029.4285714285716,0.12,0.0,0.19651679156258672
Mukiele,Sunderland,DEF,4.5,115,DOUBT,25.56,115,1.0,115.0,SUN,1202.047619047619,1237.285714285714,1237.285714285714,0.09,0.0,0.15800715852672906
Ballard,Sunderland,DEF,4.6,114,OK,24.78,114,1.0,114.0,SUN,1202.047619047619,1237.285714285714,1237.285714285714,0.09,0.0,0.1566331832351923
Rúben,Man City,DEF,5.5,112,OK,20.36,112,1.0,112.0,MCI,1023.4761904761904,1019.2380952380952,1019.2380952380952,0.11,0.0,0.18680620444776677
James,Chelsea,DEF,5.6,111,OK,19.82,111,1.0,111.0,CHE,1211.6190476190477,1218.5238095238094,1218.5238095238094,0.09,2.0,0.1565008402047755
Konaté,Liverpool,DEF,5.5,111,OK,20.18,111,1.0,111.0,LIV,1181.571428571429,1178.428571428571,1178.428571428571,0.09,0.0,0.16012850042429388
Muñoz,Crystal Palace,DEF,5.9,109,DOUBT,18.47,109,1.0,109.0,CRY,1014.0,1029.4285714285716,1029.4285714285716,0.11,0.0,0.18000277546489035
Mitchell,Crystal Palace,DEF,5.0,108,OK,21.6,108,1.0,108.0,CRY,1014.0,1029.4285714285716,1029.4285714285716,0.1,0.0,0.1783513738551207
Truffert,Bournemouth,DEF,4.6,107,OK,23.26,107,1.0,107.0,BOU,1215.809523809524,1222.095238095238,1222.095238095238,0.09,0.0,0.14884273690773064
Van Hecke,Brighton,DEF,4.4,107,OK,24.32,107,1.0,107.0,BHA,1271.571428571429,1231.571428571429,1231.571428571429,0.09,0.0,0.14769748289061588
Keane,Everton,DEF,4.6,107,OK,23.26,107,1.0,107.0,EVE,1152.9047619047617,1222.285714285714,1222.285714285714,0.09,0.0,0.14881954184198226
Thiaw,Newcastle,DEF,5.0,105,OK,21.0,105,1.0,105.0,NEW,1194.904761904762,1236.190476190476,1236.190476190476,0.08,0.0,0.14439522342064717
Richards,Crystal Palace,DEF,4.4,104,OK,23.64,104,1.0,104.0,CRY,1014.0,1029.4285714285716,1029.4285714285716,0.1,0.0,0.17174576741604217
Cash,Aston Villa,DEF,4.8,100,DOUBT,20.83,100,1.0,100.0,AVL,1193.0476190476188,1249.4285714285716,1249.4285714285716,0.08,1.5,0.13726274868511318
Alderete,Sunderland,DEF,4.1,100,OK,24.39,100,1.0,100.0,SUN,1202.047619047619,1237.285714285714,1237.285714285714,0.08,0.0,0.13739752915367745
Collins,Brentford,DEF,4.9,99,OK,20.2,99,1.0,99.0,BRE,1189.142857142857,1189.5714285714284,1189.5714285714284,0.08,0.0,0.14147952443857334
Saliba,Arsenal,DEF,6.1,96,DOUBT,15.74,96,1.0,96.0,ARS,1027.904761904762,1050.571428571429,1050.571428571429,0.09,0.0,0.15534403045961376
Dalot,Man Utd,DEF,4.6,95,OK,20.65,95,1.0,95.0,MUN,1195.857142857143,1246.3333333333333,1246.3333333333333,0.08,0.0,0.12958010163145225
O'Brien,Everton,DEF,4.9,93,OK,18.98,93,1.0,93.0,EVE,1152.9047619047617,1222.285714285714,1222.285714285714,0.08,0.0,0.12934782608695655
Andersen,Fulham,DEF,4.5,93,OK,20.67,93,1.0,93.0,FUL,1147.095238095238,1202.2857142857142,1202.2857142857142,0.08,0.0,0.1314995247148289
Cucurella,Chelsea,DEF,6.0,91,OK,15.17,91,1.0,91.0,CHE,1211.6190476190477,1218.5238095238094,1218.5238095238094,0.07,0.0,0.1269568955410528
Gusto,Chelsea,DEF,4.9,89,OK,18.16,89,1.0,89.0,CHE,1211.6190476190477,1218.5238095238094,1218.5238095238094,0.07,0.0,0.12416663410059012
Romero,Spurs,DEF,5.0,89,OK,17.8,89,1.0,89.0,TOT,1203.3333333333333,1212.3809523809523,1212.3809523809523,0.07,0.0,0.12479575805184605
Konsa,Aston Villa,DEF,4.4,88,OK,20.0,88,1.0,88.0,AVL,1193.0476190476188,1249.4285714285716,1249.4285714285716,0.07,0.0,0.11973473587925908
Calafiori,Arsenal,DEF,5.6,87,DOUBT,15.54,87,1.0,87.0,ARS,1027.904761904762,1050.571428571429,1050.571428571429,0.08,0.0,0.14078052760402499
Rodon,Leeds,DEF,3.9,85,OK,21.79,85,1.0,85.0,LEE,1196.571428571429,1175.0,1175.0,0.07,0.0,0.12297872340425532
Hume,Sunderland,DEF,4.5,85,OK,18.89,85,1.0,85.0,SUN,1202.047619047619,1237.285714285714,1237.285714285714,0.07,2.75,0.11901050686987649
N.Williams,Nott'm Forest,DEF,4.7,84,OK,17.87,84,1.0,84.0,NFO,1228.142857142857,1292.2857142857142,1292.2857142857142,0.07,0.0,0.1105018792836613
Van den Berg,Brentford,DEF,4.5,83,OK,18.44,83,1.0,83.0,BRE,1189.142857142857,1189.5714285714284,1189.5714285714284,0.07,0.0,0.11861414675153117
Milenković,Nott'm Forest,DEF,5.1,81,OK,15.88,81,1.0,81.0,NFO,1228.142857142857,1292.2857142857142,1292.2857142857142,0.06,0.0,0.1065553835949591
Struijk,Leeds,DEF,4.3,80,OK,18.6,80,1.0,80.0,LEE,1196.571428571429,1175.0,1175.0,0.07,2.5,0.11787234042553192
Pedro Porro,Spurs,DEF,5.1,80,OK,15.69,80,1.0,80.0,TOT,1203.3333333333333,1212.3809523809523,1212.3809523809523,0.07,4.0,0.1154752553024352
Lewis-Potter,Brentford,DEF,4.8,79,OK,16.46,79,1.0,79.0,BRE,1189.142857142857,1189.5714285714284,1189.5714285714284,0.07,1.25,0.11394860093671193
Diouf,West Ham,DEF,4.0,79,OK,19.75,79,1.0,79.0,WHU,1201.0,1215.3333333333333,1215.3333333333333,0.07,0.0,0.11050466264399343
Kayode,Brentford,DEF,4.5,78,OK,17.33,78,1.0,78.0,BRE,1189.142857142857,1189.5714285714284,1189.5714285714284,0.07,0.0,0.1114687162243305
F.Kadıoğlu,Brighton,DEF,4.4,76,OK,17.27,76,1.0,76.0,BHA,1271.571428571429,1231.571428571429,1231.571428571429,0.06,0.0,0.10490662336155895
Mykolenko,Everton,DEF,4.9,76,OK,15.51,76,1.0,76.0,EVE,1152.9047619047617,1222.285714285714,1222.285714285714,0.06,0.0,0.10570359981299675
Hill,Bournemouth,DEF,4.2,75,OK,17.86,75,1.0,75.0,BOU,1215.809523809524,1222.095238095238,1222.095238095238,0.06,0.0,0.10432902119700749
Tete,Fulham,DEF,4.5,75,OK,16.67,75,1.0,75.0,FUL,1147.095238095238,1202.2857142857142,1202.2857142857142,0.06,0.0,0.10604800380228137
Digne,Aston Villa,DEF,4.5,74,OK,16.44,74,1.0,74.0,AVL,1193.0476190476188,1249.4285714285716,1249.4285714285716,0.06,3.25,0.10328721701349187
Burn,Newcastle,DEF,5.0,74,OK,14.8,74,1.0,74.0,NEW,1194.904761904762,1236.190476190476,1236.190476190476,0.06,0.0,0.1017642526964561
Kerkez,Liverpool,DEF,5.6,72,OK,12.86,72,1.0,72.0,LIV,1181.571428571429,1178.428571428571,1178.428571428571,0.06,0.0,0.1038671354103528
H.Bueno,Wolves,DEF,4.3,72,OK,16.74,72,1.0,72.0,WOL,1025.3333333333333,1072.7619047619046,1072.7619047619046,0.07,0.0,0.11409801136363638
S.Bueno,Wolves,DEF,4.4,71,OK,16.14,71,1.0,71.0,WOL,1025.3333333333333,1072.7619047619046,1072.7619047619046,0.07,0.0,0.11251331676136364
Hincapie,Arsenal,DEF,5.1,70,OK,13.73,70,1.0,70.0,ARS,1027.904761904762,1050.571428571429,1050.571428571429,0.07,0.0,0.11327168887680171
Ajer,Brentford,DEF,4.4,70,OK,15.91,70,1.0,70.0,BRE,1189.142857142857,1189.5714285714284,1189.5714285714284,0.06,0.0,0.10003602738080943
Dunk,Brighton,DEF,4.5,70,OK,15.56,70,1.0,70.0,BHA,1271.571428571429,1231.571428571429,1231.571428571429,0.06,0.0,0.09662452151722535
Bogle,Leeds,DEF,4.4,70,OK,15.91,70,1.0,70.0,LEE,1196.571428571429,1175.0,1175.0,0.06,0.0,0.10127659574468086
Semenyo,Man City,MID,7.4,172,OK,23.24,172,1.0,172.0,MCI,1023.4761904761904,1019.2380952380952,1023.4761904761904,0.17,0.0,0.28569301633089844
B.Fernandes,Man Utd,MID,9.5,166,OK,17.47,166,1.0,166.0,MUN,1195.857142857143,1246.3333333333333,1195.857142857143,0.14,0.0,0.23598136423366384
Rice,Arsenal,MID,6.9,160,OK,23.19,160,1.0,160.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.16,4.0,0.268507365885296
Wilson,Fulham,MID,6.0,140,DOUBT,23.33,140,1.0,140.0,FUL,1147.095238095238,1202.2857142857142,1147.095238095238,0.12,4.5,0.2114035451865997
Anderson,Nott'm Forest,MID,5.5,131,OK,23.82,131,1.0,131.0,NFO,1228.142857142857,1292.2857142857142,1228.142857142857,0.11,1.5,0.18255205304175876
Saka,Arsenal,MID,9.8,130,OK,13.27,130,1.0,130.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.13,4.5,0.21937830075048642
Rogers,Aston Villa,MID,7.5,130,OK,17.33,130,1.0,130.0,AVL,1193.0476190476188,1249.4285714285716,1193.0476190476188,0.11,0.0,0.18523988185519283
Garner,Everton,MID,5.2,129,OK,24.81,129,1.0,129.0,EVE,1152.9047619047617,1222.285714285714,1152.9047619047617,0.11,2.0,0.19194994010986746
Casemiro,Man Utd,MID,5.6,127,OK,22.68,127,1.0,127.0,MUN,1195.857142857143,1246.3333333333333,1195.857142857143,0.11,0.0,0.18053995938358616
Enzo,Chelsea,MID,6.7,125,OK,18.66,125,1.0,125.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.1,0.0,0.17538515956610595
Gibbs-White,Nott'm Forest,MID,7.3,122,OK,16.71,122,1.0,122.0,NFO,1228.142857142857,1292.2857142857142,1228.142857142857,0.1,5.0,0.17294405025008722
Gravenberch,Liverpool,MID,5.5,119,OK,21.64,119,1.0,119.0,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.1,0.0,0.17121267077741503
Mbeumo,Man Utd,MID,8.7,118,OK,13.56,118,1.0,118.0,MUN,1195.857142857143,1246.3333333333333,1195.857142857143,0.1,2.0,0.16941822960219804
Zubimendi,Arsenal,MID,5.2,114,OK,21.92,114,1.0,114.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.11,0.0,0.18853886778467527
Stach,Leeds,MID,4.7,114,OK,24.26,114,1.0,114.0,LEE,1196.571428571429,1175.0,1196.571428571429,0.1,4.0,0.165305635148042
Dewsbury-Hall,Everton,MID,5.1,112,OK,21.96,112,1.0,112.0,EVE,1152.9047619047617,1222.285714285714,1152.9047619047617,0.1,1.5,0.16644913469084302
Foden,Man City,MID,8.1,111,OK,13.7,111,1.0,111.0,MCI,1023.4761904761904,1019.2380952380952,1023.4761904761904,0.11,2.0,0.1863257804866701
Szoboszlai,Liverpool,MID,6.9,109,OK,15.8,109,1.0,109.0,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.09,3.25,0.159575625680087
E.Le Fée,Sunderland,MID,5.0,107,OK,21.4,107,1.0,107.0,SUN,1202.047619047619,1237.285714285714,1202.047619047619,0.09,4.5,0.15506873192568235
Neto,Chelsea,MID,7.0,106,OK,15.14,106,1.0,106.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.09,1.5,0.1499646282031127
Aaronson,Leeds,MID,5.4,105,OK,19.44,105,1.0,105.0,LEE,1196.571428571429,1175.0,1196.571428571429,0.09,1.25,0.1502208691499522
Tavernier,Bournemouth,MID,5.3,104,OK,19.62,104,1.0,104.0,BOU,1215.809523809524,1222.095238095238,1215.809523809524,0.09,3.25,0.1480906313645621
M.Fernandes,West Ham,MID,5.5,104,OK,18.91,104,1.0,104.0,WHU,1201.0,1215.3333333333333,1201.0,0.09,0.0,0.14721065778517903
Cunha,Man Utd,MID,8.0,103,OK,12.88,103,1.0,103.0,MUN,1195.857142857143,1246.3333333333333,1195.857142857143,0.09,0.0,0.1464221717835384
Scott,Bournemouth,MID,5.1,101,OK,19.8,101,1.0,101.0,BOU,1215.809523809524,1222.095238095238,1215.809523809524,0.08,1.5,0.14245652514491614
Gakpo,Liverpool,MID,7.3,101,OK,13.84,101,1.0,101.0,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.09,2.5,0.1474307822512392
Anthony,Burnley,MID,5.0,100,OK,20.0,100,1.0,100.0,BUR,1186.0,1204.095238095238,1186.0,0.08,1.25,0.1443929173693086
Ndiaye,Everton,MID,6.2,100,OK,16.13,100,1.0,100.0,EVE,1152.9047619047617,1222.285714285714,1152.9047619047617,0.09,5.0,0.1517905084465739
Wirtz,Liverpool,MID,8.3,100,OK,12.05,100,1.0,100.0,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.08,1.5,0.1451456897594003
Trossard,Arsenal,MID,6.7,99,DOUBT,14.78,99,1.0,99.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.1,2.5,0.1661632539609006
Cherki,Man City,MID,6.4,99,OK,15.47,99,1.0,99.0,MCI,1023.4761904761904,1019.2380952380952,1023.4761904761904,0.1,0.75,0.16517238170567164
O.Dango,Brentford,MID,6.0,97,OK,16.17,97,1.0,97.0,BRE,1189.142857142857,1189.5714285714284,1189.142857142857,0.08,0.0,0.1386713118692936
Schade,Brentford,MID,6.9,97,OK,14.06,97,1.0,97.0,BRE,1189.142857142857,1189.5714285714284,1189.142857142857,0.08,2.5,0.14077366650648726
M.Salah,Liverpool,MID,14.0,96,OK,6.86,96,1.1,105.6,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.09,6.25,0.151535485431024
Xhaka,Sunderland,MID,5.1,94,OK,18.43,94,1.0,94.0,SUN,1202.047619047619,1237.285714285714,1202.047619047619,0.08,3.25,0.13564354474507787
J.Palhinha,Spurs,MID,5.5,94,OK,17.09,94,1.0,94.0,TOT,1203.3333333333333,1212.3809523809523,1203.3333333333333,0.08,0.0,0.13279778393351802
Caicedo,Chelsea,MID,5.7,93,OK,16.32,93,1.0,93.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.08,0.0,0.13048655871718282
Palmer,Chelsea,MID,10.6,92,OK,8.68,92,1.0,92.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.08,7.5,0.13527354189592827
Ampadu,Leeds,MID,4.9,92,OK,18.78,92,1.0,92.0,LEE,1196.571428571429,1175.0,1196.571428571429,0.08,0.0,0.13070678127984714
Summerville,West Ham,MID,5.7,92,OK,16.14,92,1.0,92.0,WHU,1201.0,1215.3333333333333,1201.0,0.08,0.0,0.13022481265611988
Eze,Arsenal,MID,7.2,91,OK,12.64,91,1.0,91.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.09,0.0,0.1505003242842583
Iwobi,Fulham,MID,6.4,91,OK,14.22,91,1.0,91.0,FUL,1147.095238095238,1202.2857142857142,1147.095238095238,0.08,0.0,0.1348623853211009
Sarr,Crystal Palace,MID,6.3,90,OK,14.29,90,1.0,90.0,CRY,1014.0,1029.4285714285716,1014.0,0.09,0.0,0.15088757396449703
Wharton,Crystal Palace,MID,5.0,90,OK,18.0,90,1.0,90.0,CRY,1014.0,1029.4285714285716,1014.0,0.09,0.75,0.15162721893491124
Damsgaard,Brentford,MID,5.6,85,OK,15.18,85,1.0,85.0,BRE,1189.142857142857,1189.5714285714284,1189.142857142857,0.07,4.0,0.12487986544930323
Minteh,Brighton,MID,5.5,85,OK,15.45,85,1.0,85.0,BHA,1271.571428571429,1231.571428571429,1271.571428571429,0.07,0.0,0.11363891697562069
Reijnders,Man City,MID,5.0,85,OK,17.0,85,1.0,85.0,MCI,1023.4761904761904,1019.2380952380952,1023.4761904761904,0.08,1.5,0.14265109570557857
J.Gomes,Wolves,MID,5.3,85,OK,16.04,85,1.0,85.0,WOL,1025.3333333333333,1072.7619047619046,1025.3333333333333,0.08,0.0,0.1409297789336801
Ayari,Brighton,MID,4.8,83,OK,17.29,83,1.0,83.0,BHA,1271.571428571429,1231.571428571429,1271.571428571429,0.07,2.75,0.11312773845635318
Ugochukwu,Burnley,MID,5.0,81,OK,16.2,81,1.0,81.0,BUR,1186.0,1204.095238095238,1186.0,0.07,0.0,0.11610455311973017
Buendía,Aston Villa,MID,5.3,79,OK,14.91,79,1.0,79.0,AVL,1193.0476190476188,1249.4285714285716,1193.0476190476188,0.07,0.0,0.11256885128123258
Gomez,Brighton,MID,4.9,79,OK,16.12,79,1.0,79.0,BHA,1271.571428571429,1231.571428571429,1271.571428571429,0.06,0.0,0.10561734636557689
Sessegnon,Fulham,MID,5.4,78,OK,14.44,78,1.0,78.0,FUL,1147.095238095238,1202.2857142857142,1147.095238095238,0.07,0.0,0.11559633027522935
Barnes,Newcastle,MID,6.1,78,OK,12.79,78,1.0,78.0,NEW,1194.904761904762,1236.190476190476,1194.904761904762,0.07,0.0,0.11097118718367671
Gordon,Newcastle,MID,7.2,77,OK,10.69,77,1.0,77.0,NEW,1194.904761904762,1236.190476190476,1194.904761904762,0.06,5.0,0.11373291356155103
Yarmoliuk,Brentford,MID,5.0,76,OK,15.2,76,1.0,76.0,BRE,1189.142857142857,1189.5714285714284,1189.142857142857,0.06,0.0,0.10864968765016818
Mac Allister,Liverpool,MID,6.2,76,OK,12.26,76,1.0,76.0,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.06,4.5,0.1131543948736549
Haaland,Man City,FWD,14.1,195,OK,13.83,195,1.1,214.5,MCI,1023.4761904761904,1019.2380952380952,1023.4761904761904,0.21,6.25,0.34905550644395855
João Pedro,Chelsea,FWD,7.7,160,OK,20.78,160,1.0,160.0,CHE,1211.6190476190477,1218.5238095238094,1211.6190476190477,0.13,0.0,0.2244930042446156
Thiago,Brentford,FWD,6.5,143,OK,22.0,143,1.0,143.0,BRE,1189.142857142857,1189.5714285714284,1189.142857142857,0.12,5.0,0.20863767419509852
Bowen,West Ham,FWD,7.5,135,OK,18.0,135,1.0,135.0,WHU,1201.0,1215.3333333333333,1201.0,0.11,4.5,0.1948376353039134
Ekitiké,Liverpool,FWD,9.1,123,OK,13.52,123,1.0,123.0,LIV,1181.571428571429,1178.428571428571,1181.571428571429,0.1,0.0,0.17696771853463905
Calvert-Lewin,Leeds,FWD,5.7,108,OK,18.95,108,1.0,108.0,LEE,1196.571428571429,1175.0,1196.571428571429,0.09,0.0,0.15343839541547274
Watkins,Aston Villa,FWD,8.5,100,OK,11.76,100,1.0,100.0,AVL,1193.0476190476188,1249.4285714285716,1193.0476190476188,0.08,5.0,0.1466831643649717
Raúl,Fulham,FWD,6.2,97,OK,15.65,97,1.0,97.0,FUL,1147.095238095238,1202.2857142857142,1147.095238095238,0.08,0.0,0.14375441072688777
Gyökeres,Arsenal,FWD,8.8,94,OK,10.68,94,1.0,94.0,ARS,1027.904761904762,1050.571428571429,1027.904761904762,0.09,0.0,0.15546187343648663
Welbeck,Brighton,FWD,6.1,92,OK,15.08,92,1.0,92.0,BHA,1271.571428571429,1231.571428571429,1271.571428571429,0.07,5.0,0.1269295584765756
Šeško,Man Utd,FWD,7.3,89,OK,12.19,89,1.0,89.0,MUN,1195.857142857143,1246.3333333333333,1195.857142857143,0.07,0.0,0.12652012901684387
Evanilson,Bournemouth,FWD,6.8,87,OK,12.79,87,1.0,87.0,BOU,1215.809523809524,1222.095238095238,1215.809523809524,0.07,2.5,0.12370358765470779
Woltemade,Newcastle,FWD,6.7,86,OK,12.84,86,1.0,86.0,NEW,1194.904761904762,1236.190476190476,1194.904761904762,0.07,0.0,0.12235284740764356
Mateta,Crystal Palace,FWD,7.5,84,DOUBT,11.2,84,1.0,84.0,CRY,1014.0,1029.4285714285716,1014.0,0.08,5.0,0.14575936883629192
Richarlison,Spurs,FWD,6.3,82,OK,13.02,82,1.0,82.0,TOT,1203.3333333333333,1212.3809523809523,1203.3333333333333,0.07,2.5,0.11792243767313021
Barry,Everton,FWD,5.7,74,OK,12.98,74,1.0,74.0,EVE,1152.9047619047617,1222.285714285714,1152.9047619047617,0.06,0.0,0.10911569121473712
Kroupi.Jr,Bournemouth,FWD,4.7,72,OK,15.32,72,1.0,72.0,BOU,1215.809523809524,1222.095238095238,1215.809523809524,0.06,0.0,0.10067366442111858
Igor Jesus,Nott'm Forest,FWD,5.8,71,OK,12.24,71,1.0,71.0,NFO,1228.142857142857,1292.2857142857142,1228.142857142857,0.06,0.0,0.09827846923345353
Wilson,West Ham,FWD,5.8,64,OK,11.03,64,1.0,64.0,WHU,1201.0,1215.3333333333333,1201.0,0.05,0.0,0.09059117402164862
Nmecha,Leeds,FWD,5.0,63,OK,12.6,63,1.0,63.0,LEE,1196.571428571429,1175.0,1196.571428571429,0.05,5.0,0.09368433619866282
Flemming,Burnley,FWD,5.3,62,DOUBT,11.7,62,1.0,62.0,BUR,1186.0,1204.095238095238,1186.0,0.05,0.0,0.08887015177065767
