Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
Forster,Bournemouth,GKP,4.0,77,OK,19.25,0.0,1.0,77.0,BOU,1150.952380952381,1174.6190476190475,1174.6190476190475,0.07
Leno,Fulham,GKP,4.5,98,OK,21.78,0.0,1.0,98.0,FUL,1121.857142857143,1149.4761904761904,1149.4761904761904,0.09
Trafford,Leeds,GKP,5.0,10,OK,2.0,0.0,1.0,10.0,LEE,1169.5714285714284,1213.2380952380952,1213.2380952380952,0.01
Sánchez,Chelsea,GKP,5.0,90,OK,18.0,0.0,1.0,90.0,CHE,1201.142857142857,1178.5714285714284,1178.5714285714284,0.08
Henderson,Crystal Palace,GKP,5.0,105,OK,21.0,0.0,1.0,105.0,CRY,1177.4285714285716,1240.904761904762,1240.904761904762,0.08
Matthews,Crystal Palace,GKP,4.0,77,OK,19.25,0.0,1.0,77.0,CRY,1177.4285714285716,1240.904761904762,1240.904761904762,0.06
Dovin,Coventry City,GKP,4.0,77,OK,19.25,0.0,1.0,77.0,COV,1121.4285714285713,1134.4761904761904,1134.4761904761904,0.07
Phillips,Hull City,GKP,4.0,77,OK,19.25,0.0,1.0,77.0,HUL,1114.4761904761904,1136.4761904761904,1136.4761904761904,0.07
Sels,Nott'm Forest,GKP,5.0,84,OK,16.8,0.0,1.0,84.0,NFO,1154.142857142857,1224.3809523809523,1224.3809523809523,0.07
Pope,Newcastle,GKP,5.0,77,OK,15.4,0.0,1.0,77.0,NEW,1118.285714285714,1141.6666666666665,1141.6666666666665,0.07
Rushworth,Coventry City,GKP,4.5,86,OK,19.11,0.0,1.0,86.0,COV,1121.4285714285713,1134.4761904761904,1134.4761904761904,0.08
Lecomte,Fulham,GKP,4.0,77,OK,19.25,0.0,1.0,77.0,FUL,1121.857142857143,1149.4761904761904,1149.4761904761904,0.07
Woodman,Liverpool,GKP,4.0,5,OK,1.25,0.0,1.0,5.0,LIV,1136.0952380952378,1150.904761904762,1150.904761904762,0.0
Tzolakis,Hull City,GKP,4.5,86,OK,19.11,0.0,1.0,86.0,HUL,1114.4761904761904,1136.4761904761904,1136.4761904761904,0.08
Austin,Spurs,GKP,4.0,77,OK,19.25,0.0,1.0,77.0,TOT,1131.4761904761904,1214.142857142857,1214.142857142857,0.06
Suzuki,Aston Villa,GKP,5.0,96,OK,19.2,0.0,1.0,96.0,AVL,1236.4285714285713,1214.8095238095234,1214.8095238095234,0.08
Calafiori,Arsenal,DEF,5.5,87,OK,15.82,0.0,1.0,87.0,ARS,1146.8095238095239,1185.6666666666665,1185.6666666666665,0.07
Gabriel,Arsenal,DEF,8.0,167,OK,20.88,0.0,1.08,180.36,ARS,1146.8095238095239,1185.6666666666665,1185.6666666666665,0.15
O'Reilly,Man City,DEF,6.5,128,OK,19.69,0.0,1.0,128.0,MCI,1140.4285714285713,1174.952380952381,1174.952380952381,0.11
Shaw,Man Utd,DEF,4.5,90,OK,20.0,0.0,1.0,90.0,MUN,1130.1428571428569,1140.7142857142856,1140.7142857142856,0.08
Virgil,Liverpool,DEF,6.5,140,OK,21.54,0.0,1.0,140.0,LIV,1136.0952380952378,1150.904761904762,1150.904761904762,0.12
Diop,Ipswich Town,DEF,4.0,25,OK,6.25,0.0,1.0,25.0,IPS,1179.4761904761904,1248.2380952380952,1248.2380952380952,0.02
Maguire,Man Utd,DEF,5.0,72,OK,14.4,0.0,1.0,72.0,MUN,1130.1428571428569,1140.7142857142856,1140.7142857142856,0.06
Guéhi,Man City,DEF,6.0,143,OK,23.83,0.0,1.0,143.0,MCI,1140.4285714285713,1174.952380952381,1174.952380952381,0.12
Pedro Porro,Spurs,DEF,5.5,94,OK,17.09,0.0,1.0,94.0,TOT,1131.4761904761904,1214.142857142857,1214.142857142857,0.08
van Ewijk,Coventry City,DEF,4.0,70,OK,17.5,0.0,1.0,70.0,COV,1121.4285714285713,1134.4761904761904,1134.4761904761904,0.06
Konsa,Arsenal,DEF,4.5,80,OK,17.78,0.0,1.0,80.0,ARS,1146.8095238095239,1185.6666666666665,1185.6666666666665,0.07
Gvardiol,Man City,DEF,5.5,63,OK,11.45,0.0,1.0,63.0,MCI,1140.4285714285713,1174.952380952381,1174.952380952381,0.05
Van Hecke,Spurs,DEF,5.0,118,OK,23.6,0.0,1.0,118.0,TOT,1131.4761904761904,1214.142857142857,1214.142857142857,0.1
James,Chelsea,DEF,5.5,92,OK,16.73,0.0,1.0,92.0,CHE,1201.142857142857,1178.5714285714284,1178.5714285714284,0.08
N.Williams,Nott'm Forest,DEF,5.0,102,OK,20.4,0.0,1.0,102.0,NFO,1154.142857142857,1224.3809523809523,1224.3809523809523,0.08
Muñoz,Crystal Palace,DEF,5.5,109,OK,19.82,0.0,1.0,109.0,CRY,1177.4285714285716,1240.904761904762,1240.904761904762,0.09
Lacroix,Chelsea,DEF,6.0,123,OK,20.5,0.0,1.0,123.0,CHE,1201.142857142857,1178.5714285714284,1178.5714285714284,0.1
Cash,Aston Villa,DEF,4.5,94,OK,20.89,0.0,1.0,94.0,AVL,1236.4285714285713,1214.8095238095234,1214.8095238095234,0.08
Tarkowski,Everton,DEF,6.0,136,OK,22.67,0.0,1.0,136.0,EVE,1083.1904761904761,1199.095238095238,1199.095238095238,0.11
Senesi,Spurs,DEF,6.0,140,OK,23.33,0.0,1.0,140.0,TOT,1131.4761904761904,1214.142857142857,1214.142857142857,0.12
Thomas,Coventry City,DEF,4.0,70,OK,17.5,0.0,1.0,70.0,COV,1121.4285714285713,1134.4761904761904,1134.4761904761904,0.06
Hume,Sunderland,DEF,4.5,88,OK,19.56,0.0,1.0,88.0,SUN,1200.4761904761901,1219.9047619047617,1219.9047619047617,0.07
Mitchell,Crystal Palace,DEF,4.5,108,OK,24.0,0.0,1.0,108.0,CRY,1177.4285714285716,1240.904761904762,1240.904761904762,0.09
Mosquera,Arsenal,DEF,5.5,32,OK,5.82,0.0,1.0,32.0,ARS,1146.8095238095239,1185.6666666666665,1185.6666666666665,0.03
Ballard,Sunderland,DEF,5.0,93,OK,18.6,0.0,1.0,93.0,SUN,1200.4761904761901,1219.9047619047617,1219.9047619047617,0.08
Davis,Ipswich Town,DEF,4.0,70,OK,17.5,0.0,1.0,70.0,IPS,1179.4761904761904,1248.2380952380952,1248.2380952380952,0.06
White,Arsenal,DEF,5.5,36,OK,6.55,0.0,1.0,36.0,ARS,1146.8095238095239,1185.6666666666665,1185.6666666666665,0.03
Truffert,Bournemouth,DEF,5.5,132,OK,24.0,0.0,1.0,132.0,BOU,1150.952380952381,1174.6190476190475,1174.6190476190475,0.11
Robertson,Spurs,DEF,4.5,44,OK,9.78,0.0,1.0,44.0,TOT,1131.4761904761904,1214.142857142857,1214.142857142857,0.04
Kayode,Brentford,DEF,4.5,90,OK,20.0,0.0,1.0,90.0,BRE,1113.142857142857,1132.142857142857,1132.142857142857,0.08
Kerkez,Liverpool,DEF,5.5,68,OK,12.36,0.0,1.0,68.0,LIV,1136.0952380952378,1150.904761904762,1150.904761904762,0.06
O'Nien,Sunderland,DEF,4.0,21,OK,5.25,0.0,1.0,21.0,SUN,1200.4761904761901,1219.9047619047617,1219.9047619047617,0.02
Ajer,Brentford,DEF,4.5,61,OK,13.56,0.0,1.0,61.0,BRE,1113.142857142857,1132.142857142857,1132.142857142857,0.05
Rodon,Leeds,DEF,4.5,87,OK,19.33,0.0,1.0,87.0,LEE,1169.5714285714284,1213.2380952380952,1213.2380952380952,0.07
Frimpong,Liverpool,DEF,5.5,50,OK,9.09,0.0,1.0,50.0,LIV,1136.0952380952378,1150.904761904762,1150.904761904762,0.04
Hall,Newcastle,DEF,5.0,63,OK,12.6,0.0,1.0,63.0,NEW,1118.285714285714,1141.6666666666665,1141.6666666666665,0.06
Aina,Nott'm Forest,DEF,4.5,54,OK,12.0,0.0,1.0,54.0,NFO,1154.142857142857,1224.3809523809523,1224.3809523809523,0.04
O'Shea,Ipswich Town,DEF,4.0,70,OK,17.5,0.0,1.0,70.0,IPS,1179.4761904761904,1248.2380952380952,1248.2380952380952,0.06
Muharemović,Leeds,DEF,5.0,88,OK,17.6,0.0,1.0,88.0,LEE,1169.5714285714284,1213.2380952380952,1213.2380952380952,0.07
Palestra,Chelsea,DEF,5.5,97,OK,17.64,0.0,1.0,97.0,CHE,1201.142857142857,1178.5714285714284,1178.5714285714284,0.08
F.Kadıoğlu,Brighton,DEF,4.5,79,DOUBT,17.56,0.0,1.0,79.0,BHA,1155.6190476190475,1191.0952380952378,1191.0952380952378,0.07
Mukiele,Sunderland,DEF,5.5,121,OK,22.0,0.0,1.0,121.0,SUN,1200.4761904761901,1219.9047619047617,1219.9047619047617,0.1
Araujo,Liverpool,DEF,5.5,97,OK,17.64,0.0,1.0,97.0,LIV,1136.0952380952378,1150.904761904762,1150.904761904762,0.08
Dalot,Man Utd,DEF,5.0,89,OK,17.8,0.0,1.0,89.0,MUN,1130.1428571428569,1140.7142857142856,1140.7142857142856,0.08
Vuskovic,Brighton,DEF,5.0,88,OK,17.6,0.0,1.0,88.0,BHA,1155.6190476190475,1191.0952380952378,1191.0952380952378,0.07
Burn,Newcastle,DEF,5.0,74,OK,14.8,0.0,1.0,74.0,NEW,1118.285714285714,1141.6666666666665,1141.6666666666665,0.06
Targett,Hull City,DEF,4.0,70,OK,17.5,0.0,1.0,70.0,HUL,1114.4761904761904,1136.4761904761904,1136.4761904761904,0.06
Jacquet,Liverpool,DEF,5.0,88,OK,17.6,0.0,1.0,88.0,LIV,1136.0952380952378,1150.904761904762,1150.904761904762,0.08
Milenković,Nott'm Forest,DEF,5.5,95,OK,17.27,0.0,1.0,95.0,NFO,1154.142857142857,1224.3809523809523,1224.3809523809523,0.08
Collins,Brentford,DEF,5.5,103,OK,18.73,0.0,1.0,103.0,BRE,1113.142857142857,1132.142857142857,1132.142857142857,0.09
De Cuyper,Brighton,DEF,4.5,67,OK,14.89,0.0,1.0,67.0,BHA,1155.6190476190475,1191.0952380952378,1191.0952380952378,0.06
A.García,Aston Villa,DEF,4.0,4,OK,1.0,0.0,1.0,4.0,AVL,1236.4285714285713,1214.8095238095234,1214.8095238095234,0.0
Rúben,Man City,DEF,5.5,90,OK,16.36,0.0,1.0,90.0,MCI,1140.4285714285713,1174.952380952381,1174.952380952381,0.08
Khusanov,Man City,DEF,5.5,54,OK,9.82,0.0,1.0,54.0,MCI,1140.4285714285713,1174.952380952381,1174.952380952381,0.05
Hincapie,Arsenal,DEF,5.5,70,OK,12.73,0.0,1.0,70.0,ARS,1146.8095238095239,1185.6666666666665,1185.6666666666665,0.06
Branthwaite,Everton,DEF,5.5,26,OK,4.73,0.0,1.0,26.0,EVE,1083.1904761904761,1199.095238095238,1199.095238095238,0.02
Robinson,Fulham,DEF,4.5,52,OK,11.56,0.0,1.0,52.0,FUL,1121.857142857143,1149.4761904761904,1149.4761904761904,0.05
Colwill,Chelsea,DEF,5.0,6,OK,1.2,0.0,1.0,6.0,CHE,1201.142857142857,1178.5714285714284,1178.5714285714284,0.01
Keane,Everton,DEF,5.0,105,OK,21.0,0.0,1.0,105.0,EVE,1083.1904761904761,1199.095238095238,1199.095238095238,0.09
B.Fernandes,Man Utd,MID,12.0,188,OK,15.67,0.0,1.2,225.6,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.2
Szoboszlai,Liverpool,MID,7.0,128,OK,18.29,0.0,1.0,128.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.11
Mbeumo,Man Utd,MID,8.0,118,OK,14.75,0.0,1.0,118.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.1
Semenyo,Man City,MID,8.5,162,OK,19.06,0.0,1.08,174.96,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.15
Tzolis,Arsenal,MID,6.5,109,OK,16.77,0.0,1.0,109.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.1
Rogers,Chelsea,MID,7.5,135,OK,18.0,0.0,1.0,135.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.11
Rice,Arsenal,MID,7.5,147,OK,19.6,0.0,1.0,147.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.13
Ndiaye,Everton,MID,6.0,102,OK,17.0,0.0,1.0,102.0,EVE,1083.1904761904761,1199.095238095238,1083.1904761904761,0.09
Groß,Brighton,MID,5.5,62,OK,11.27,0.0,1.0,62.0,BHA,1155.6190476190475,1191.0952380952378,1155.6190476190475,0.05
Wirtz,Liverpool,MID,7.5,100,OK,13.33,0.0,1.0,100.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.09
Hughes,Crystal Palace,MID,4.5,36,OK,8.0,0.0,1.0,36.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.03
Gibbs-White,Nott'm Forest,MID,8.0,150,OK,18.75,0.0,1.0,150.0,NFO,1154.142857142857,1224.3809523809523,1154.142857142857,0.13
Palmer,Chelsea,MID,9.5,91,OK,9.58,0.0,1.08,98.28,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.08
Cunha,Man Utd,MID,8.0,114,OK,14.25,0.0,1.0,114.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.1
E.Le Fée,Sunderland,MID,6.0,118,OK,19.67,0.0,1.0,118.0,SUN,1200.4761904761901,1219.9047619047617,1200.4761904761901,0.1
Saka,Arsenal,MID,9.5,126,OK,13.26,0.0,1.08,136.08,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.12
Ødegaard,Arsenal,MID,6.5,59,OK,9.08,0.0,1.0,59.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.05
Cherki,Man City,MID,7.5,108,OK,14.4,0.0,1.0,108.0,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.09
Anderson,Man City,MID,6.5,144,OK,22.15,0.0,1.0,144.0,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.13
Wilson,Leeds,MID,6.5,134,OK,20.62,0.0,1.0,134.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.11
Enzo,Chelsea,MID,7.0,126,OK,18.0,0.0,1.0,126.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.1
Foden,Man City,MID,7.0,105,OK,15.0,0.0,1.0,105.0,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.09
Xhaka,Sunderland,MID,5.5,99,OK,18.0,0.0,1.0,99.0,SUN,1200.4761904761901,1219.9047619047617,1200.4761904761901,0.08
Sarr,Crystal Palace,MID,6.5,57,DOUBT,8.77,0.0,1.0,57.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.05
Tonali,Spurs,MID,5.5,65,OK,11.82,0.0,1.0,65.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.06
Caicedo,Chelsea,MID,5.5,88,OK,16.0,0.0,1.0,88.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.07
M.Sangaré,Brentford,MID,5.5,71,OK,12.91,0.0,1.0,71.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.06
Gomez,Brighton,MID,5.0,78,OK,15.6,0.0,1.0,78.0,BHA,1155.6190476190475,1191.0952380952378,1155.6190476190475,0.07
Bruno G.,Arsenal,MID,7.0,123,DOUBT,17.57,0.0,1.0,123.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.11
Schade,Brentford,MID,6.0,100,OK,16.67,0.0,1.0,100.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.09
Dewsbury-Hall,Everton,MID,6.5,121,OK,18.62,0.0,1.0,121.0,EVE,1083.1904761904761,1199.095238095238,1083.1904761904761,0.11
Gakpo,Liverpool,MID,7.0,105,OK,15.0,0.0,1.0,105.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.09
McGinn,Aston Villa,MID,5.5,82,OK,14.91,0.0,1.0,82.0,AVL,1236.4285714285713,1214.8095238095234,1236.4285714285713,0.07
Slater,Hull City,MID,4.5,75,OK,16.67,0.0,1.0,75.0,HUL,1114.4761904761904,1136.4761904761904,1114.4761904761904,0.07
Rayan,Bournemouth,MID,6.5,54,OK,8.31,0.0,1.0,54.0,BOU,1150.952380952381,1174.6190476190475,1150.952380952381,0.05
Tielemans,Man Utd,MID,6.0,54,OK,9.0,0.0,1.0,54.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.05
Eze,Arsenal,MID,6.5,90,OK,13.85,0.0,1.0,90.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.08
Gravenberch,Liverpool,MID,6.0,115,OK,19.17,0.0,1.0,115.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.1
Fernandes,Spurs,MID,6.0,108,OK,18.0,0.0,1.0,108.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.1
Mac Allister,Liverpool,MID,5.5,86,OK,15.64,0.0,1.0,86.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.08
Tavernier,Bournemouth,MID,6.0,110,OK,18.33,0.0,1.0,110.0,BOU,1150.952380952381,1174.6190476190475,1150.952380952381,0.1
Reed,Fulham,MID,4.5,12,OK,2.67,0.0,1.0,12.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.01
Rashford,Man Utd,MID,7.0,118,OK,16.86,0.0,1.0,118.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.1
Scott,Bournemouth,MID,6.0,109,OK,18.17,0.0,1.0,109.0,BOU,1150.952380952381,1174.6190476190475,1150.952380952381,0.09
McAteer,Ipswich Town,MID,4.5,75,OK,16.67,0.0,1.0,75.0,IPS,1179.4761904761904,1248.2380952380952,1179.4761904761904,0.06
Amad,Man Utd,MID,6.0,73,DOUBT,12.17,0.0,1.0,73.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.06
Buendía,Aston Villa,MID,6.0,82,OK,13.67,0.0,1.0,82.0,AVL,1236.4285714285713,1214.8095238095234,1236.4285714285713,0.07
Neto,Chelsea,MID,6.5,100,OK,15.38,0.0,1.0,100.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.08
Ampadu,Leeds,MID,5.5,107,OK,19.45,0.0,1.0,107.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.09
Maddison,Spurs,MID,6.5,2,OK,0.31,0.0,1.0,2.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.0
Yarmoliuk,Brentford,MID,5.0,84,OK,16.8,0.0,1.0,84.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.08
Estêvão,Chelsea,MID,6.5,46,OK,7.08,0.0,1.0,46.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.04
Dorgu,Man Utd,MID,6.0,101,OK,16.83,0.0,1.0,101.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.09
Kluivert,Bournemouth,MID,6.0,33,OK,5.5,0.0,1.0,33.0,BOU,1150.952380952381,1174.6190476190475,1150.952380952381,0.03
O.Dango,Brentford,MID,6.5,109,OK,16.77,0.0,1.0,109.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.1
Ngumoha,Liverpool,MID,6.0,34,OK,5.67,0.0,1.0,34.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.03
Zubimendi,Arsenal,MID,5.5,106,OK,19.27,0.0,1.0,106.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.09
Stach,Leeds,MID,6.0,110,OK,18.33,0.0,1.0,110.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.09
Haaland,Man City,FWD,15.5,191,OK,12.32,0.0,1.2,229.2,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.2
João Pedro,Chelsea,FWD,7.5,142,OK,18.93,0.0,1.08,153.36,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.13
Calvert-Lewin,Leeds,FWD,6.0,114,OK,19.0,0.0,1.0,114.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.1
Thiago,Brentford,FWD,8.0,145,OK,18.12,0.0,1.08,156.6,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.14
Isak,Liverpool,FWD,9.0,33,OK,3.67,0.0,1.0,33.0,LIV,1136.0952380952378,1150.904761904762,1136.0952380952378,0.03
Brobbey,Sunderland,FWD,6.0,74,OK,12.33,0.0,1.0,74.0,SUN,1200.4761904761901,1219.9047619047617,1200.4761904761901,0.06
Watkins,Aston Villa,FWD,8.0,134,OK,16.75,0.0,1.0,134.0,AVL,1236.4285714285713,1214.8095238095234,1236.4285714285713,0.11
Gyökeres,Arsenal,FWD,7.5,102,OK,13.6,0.0,1.0,102.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.09
Kusi-Asare,Fulham,FWD,4.5,5,OK,1.11,0.0,1.0,5.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.0
Havertz,Arsenal,FWD,7.5,29,OK,3.87,0.0,1.0,29.0,ARS,1146.8095238095239,1185.6666666666665,1146.8095238095239,0.03
Mateta,Crystal Palace,FWD,6.5,91,OK,14.0,0.0,1.0,91.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.08
Igor Jesus,Nott'm Forest,FWD,6.0,91,OK,15.17,0.0,1.0,91.0,NFO,1154.142857142857,1224.3809523809523,1154.142857142857,0.08
Richarlison,Spurs,FWD,6.0,95,OK,15.83,0.0,1.0,95.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.08
Beto,Everton,FWD,5.5,83,OK,15.09,0.0,1.0,83.0,EVE,1083.1904761904761,1199.095238095238,1083.1904761904761,0.08
Evanilson,Bournemouth,FWD,6.0,92,OK,15.33,0.0,1.0,92.0,BOU,1150.952380952381,1174.6190476190475,1150.952380952381,0.08
Walle Egeli,Ipswich Town,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,IPS,1179.4761904761904,1248.2380952380952,1179.4761904761904,0.06
Gonzalo,Fulham,FWD,6.0,96,OK,16.0,0.0,1.0,96.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.09
Woltemade,Newcastle,FWD,6.0,86,OK,14.33,0.0,1.0,86.0,NEW,1118.285714285714,1141.6666666666665,1118.285714285714,0.08
Wood,Nott'm Forest,FWD,6.0,33,OK,5.5,0.0,1.0,33.0,NFO,1154.142857142857,1224.3809523809523,1154.142857142857,0.03
Scarlett,Spurs,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.06
Wissa,Newcastle,FWD,6.0,22,OK,3.67,0.0,1.0,22.0,NEW,1118.285714285714,1141.6666666666665,1118.285714285714,0.02
Barry,Everton,FWD,5.5,76,OK,13.82,0.0,1.0,76.0,EVE,1083.1904761904761,1199.095238095238,1083.1904761904761,0.07
Solanke,Spurs,FWD,6.0,32,OK,5.33,0.0,1.0,32.0,TOT,1131.4761904761904,1214.142857142857,1131.4761904761904,0.03
McBurnie,Hull City,FWD,5.5,88,OK,16.0,0.0,1.0,88.0,HUL,1114.4761904761904,1136.4761904761904,1114.4761904761904,0.08
Šeško,Man Utd,FWD,7.0,89,OK,12.71,0.0,1.0,89.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.08
Welbeck,Chelsea,FWD,6.0,101,DOUBT,16.83,0.0,1.0,101.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.08
Obi,Man Utd,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.06
Marmoush,Man City,FWD,7.0,112,OK,16.0,0.0,1.0,112.0,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.1
Osula,Newcastle,FWD,6.0,61,OK,10.17,0.0,1.0,61.0,NEW,1118.285714285714,1141.6666666666665,1118.285714285714,0.05
Isidor,Sunderland,FWD,5.5,59,OK,10.73,0.0,1.0,59.0,SUN,1200.4761904761901,1219.9047619047617,1200.4761904761901,0.05
Furo,Brentford,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.06
Georginio,Brighton,FWD,5.5,88,OK,16.0,0.0,1.0,88.0,BHA,1155.6190476190475,1191.0952380952378,1155.6190476190475,0.08
Simms,Coventry City,FWD,5.0,80,OK,16.0,0.0,1.0,80.0,COV,1121.4285714285713,1134.4761904761904,1121.4285714285713,0.07
Thomas-Asante,Coventry City,FWD,5.0,80,OK,16.0,0.0,1.0,80.0,COV,1121.4285714285713,1134.4761904761904,1121.4285714285713,0.07
Awoniyi,Coventry City,FWD,5.5,34,OK,6.18,0.0,1.0,34.0,COV,1121.4285714285713,1134.4761904761904,1121.4285714285713,0.03
Neave,Newcastle,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,NEW,1118.285714285714,1141.6666666666665,1118.285714285714,0.06
Strand Larsen,Crystal Palace,FWD,6.0,60,OK,10.0,0.0,1.0,60.0,CRY,1177.4285714285716,1240.904761904762,1177.4285714285716,0.05
Muniz,Fulham,FWD,5.5,29,OK,5.27,0.0,1.0,29.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.03
