Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
M.Bizot,Aston Villa,GKP,4.3,7,OK,1.63,0.0,1.0,7.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.01,0.0,0.006019606719027691
José Sá,Wolves,GKP,4.3,5,OK,1.16,0.0,1.0,5.0,WOL,1184.8666666666666,1197.9333333333334,1197.9333333333334,0.0,0.0,0.004173854972452557
Ramsdale,Newcastle,GKP,4.8,2,OK,0.42,2.0,1.0,2.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.0,0.0,0.0025633722586157794
Jörgensen,Chelsea,GKP,4.3,1,OK,0.23,0.0,1.0,1.0,CHE,1211.7333333333331,1195.1333333333334,1195.1333333333334,0.0,0.0,0.0008367267250515981
Arrizabalaga,Arsenal,GKP,4.2,0,OK,0.0,0.0,1.0,0.0,ARS,1154.5333333333335,1185.8,1185.8,0.0,0.0,0.0
Gabriel,Arsenal,DEF,6.3,81,OK,12.86,81.0,1.0,81.0,ARS,1154.5333333333335,1185.8,1185.8,0.07,0.0,0.10246247259234273
Muñoz,Crystal Palace,DEF,6.0,75,OK,12.5,15.0,1.0,75.0,CRY,1138.2666666666669,1175.8,1175.8,0.06,0.0,0.07016499404660657
J.Timber,Arsenal,DEF,6.4,74,OK,11.56,7.0,1.0,74.0,ARS,1154.5333333333335,1185.8,1185.8,0.06,0.0,0.06535672120087704
Chalobah,Chelsea,DEF,5.2,70,OK,13.46,15.0,1.0,70.0,CHE,1211.7333333333331,1195.1333333333334,1195.1333333333334,0.06,0.0,0.06484632119149886
Lacroix,Crystal Palace,DEF,5.1,70,OK,13.73,14.0,1.0,70.0,CRY,1138.2666666666669,1175.8,1175.8,0.06,0.0,0.06548732777683279
Guehi,Crystal Palace,DEF,5.1,69,OK,13.53,5.0,1.0,69.0,CRY,1138.2666666666669,1175.8,1175.8,0.06,0.0,0.06080966150705903
Keane,Everton,DEF,4.6,67,OK,14.57,11.0,1.0,67.0,EVE,1192.2666666666669,1180.0666666666668,1180.0666666666668,0.06,0.0,0.06143720693746115
Mitchell,Crystal Palace,DEF,5.0,62,OK,12.4,7.0,1.0,62.0,CRY,1138.2666666666669,1175.8,1175.8,0.05,0.0,0.055706752849124005
Cash,Aston Villa,DEF,4.7,60,OK,12.77,8.0,1.0,60.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.05,1.5,0.056326320013759104
Richards,Crystal Palace,DEF,4.6,59,OK,12.83,7.0,1.0,59.0,CRY,1138.2666666666669,1175.8,1175.8,0.05,0.0,0.05315529852015649
Van de Ven,Spurs,DEF,4.8,58,OK,12.08,0.0,1.0,58.0,TOT,1140.4,1179.6666666666663,1179.6666666666663,0.05,0.0,0.049166431195252915
Cucurella,Chelsea,DEF,6.2,56,OK,9.03,7.0,1.0,56.0,CHE,1211.7333333333331,1195.1333333333334,1195.1333333333334,0.05,0.0,0.049785240140570085
O'Reilly,Man City,DEF,5.2,56,OK,10.77,5.0,1.0,56.0,MCI,1128.7333333333331,1145.0666666666666,1145.0666666666666,0.05,0.0,0.05108872845831393
James,Chelsea,DEF,5.6,55,OK,9.82,9.0,1.0,55.0,CHE,1211.7333333333331,1195.1333333333334,1195.1333333333334,0.05,2.0,0.05145869359067328
Mukiele,Sunderland,DEF,4.2,55,OK,13.1,4.0,1.0,55.0,SUN,1169.8666666666668,1260.2666666666669,1260.2666666666669,0.04,0.0,0.045228523063901814
Tarkowski,Everton,DEF,5.4,54,OK,10.0,11.0,1.0,54.0,EVE,1192.2666666666669,1180.0666666666668,1180.0666666666668,0.05,0.0,0.05042088017626122
Andersen,Fulham,DEF,4.5,53,OK,11.78,14.0,1.0,53.0,FUL,1173.8,1198.8666666666666,1198.8666666666666,0.04,0.0,0.05004726686314853
Rúben,Man City,DEF,5.6,53,OK,9.46,8.0,1.0,53.0,MCI,1128.7333333333331,1145.0666666666666,1145.0666666666666,0.05,0.0,0.049778761061946904
Burn,Newcastle,DEF,5.1,53,OK,10.39,5.0,1.0,53.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.05,0.0,0.047422386784391916
Ballard,Sunderland,DEF,4.6,53,OK,11.52,4.0,1.0,53.0,SUN,1169.8666666666668,1260.2666666666669,1260.2666666666669,0.04,0.0,0.0436415573423614
Digne,Aston Villa,DEF,4.5,50,OK,11.11,8.0,1.0,50.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.04,3.25,0.04923178352347647
Virgil,Liverpool,DEF,6.0,50,OK,8.33,9.0,1.0,50.0,LIV,1100.5333333333333,1153.0,1153.0,0.04,0.0,0.047267996530789246
Rodon,Leeds,DEF,4.1,49,OK,11.95,3.0,1.0,49.0,LEE,1182.6,1272.4,1272.4,0.04,0.0,0.03968877711411505
Matheus N.,Man City,DEF,5.3,49,OK,9.25,4.0,1.0,49.0,MCI,1128.7333333333331,1145.0666666666666,1145.0666666666666,0.04,0.0,0.04453889147647881
Van Hecke,Brighton,DEF,4.4,48,OK,10.91,8.0,1.0,48.0,BHA,1138.7333333333331,1177.9333333333332,1177.9333333333332,0.04,0.0,0.044145112909615716
Konate,Liverpool,DEF,5.4,47,OK,8.7,8.0,1.0,47.0,LIV,1100.5333333333333,1153.0,1153.0,0.04,0.0,0.04423243712055507
Pedro Porro,Spurs,DEF,5.4,47,OK,8.7,1.0,1.0,47.0,TOT,1140.4,1179.6666666666663,1179.6666666666663,0.04,4.0,0.043656400113026295
Truffert,Bournemouth,DEF,4.5,46,OK,10.22,1.0,1.0,46.0,BOU,1143.1333333333332,1173.2666666666669,1173.2666666666669,0.04,0.0,0.03963293368941417
Thiaw,Newcastle,DEF,4.9,46,OK,9.39,46.0,1.0,46.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.04,0.0,0.05895756194816292
Alderete,Sunderland,DEF,4.1,45,OK,10.98,0.0,1.0,45.0,SUN,1169.8666666666668,1260.2666666666669,1260.2666666666669,0.04,0.0,0.035706728734659327
Tete,Fulham,DEF,4.5,44,OK,9.78,18.0,1.0,44.0,FUL,1173.8,1198.8666666666666,1198.8666666666666,0.04,0.0,0.04420841906244787
Konsa,Aston Villa,DEF,4.4,43,OK,9.77,10.0,1.0,43.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.04,0.0,0.04127730321618988
De Ligt,Man Utd,DEF,5.0,42,OK,8.4,3.0,1.0,42.0,MUN,1114.8,1174.2,1174.2,0.04,0.0,0.0370464997445069
Gusto,Chelsea,DEF,4.9,42,OK,8.57,3.0,1.0,42.0,CHE,1211.7333333333331,1195.1333333333334,1195.1333333333334,0.04,0.0,0.036397612539744516
Hume,Sunderland,DEF,4.5,42,OK,9.33,1.0,1.0,42.0,SUN,1169.8666666666668,1260.2666666666669,1260.2666666666669,0.03,2.75,0.035905099449851874
Saliba,Arsenal,DEF,6.0,41,DOUBT,6.83,2.0,1.0,41.0,ARS,1154.5333333333335,1185.8,1185.8,0.03,0.0,0.03541912632821724
Bassey,Fulham,DEF,4.5,41,OK,9.11,13.0,1.0,41.0,FUL,1173.8,1198.8666666666666,1198.8666666666666,0.03,0.0,0.039620752933325926
Gvardiol,Man City,DEF,5.8,41,OK,7.07,7.0,1.0,41.0,MCI,1128.7333333333331,1145.0666666666666,1145.0666666666666,0.04,0.0,0.038862366092221705
Livramento,Newcastle,DEF,4.9,41,DOUBT,8.37,4.0,1.0,41.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.04,0.0,0.0367416690401595
Hartman,Burnley,DEF,4.0,40,OK,10.0,4.0,1.0,40.0,BUR,1159.6,1193.5333333333333,1193.5333333333333,0.03,1.5,0.03644640563034129
Van den Berg,Brentford,DEF,4.5,39,OK,8.67,5.0,1.0,39.0,BRE,1159.2666666666669,1198.3333333333333,1198.3333333333333,0.03,0.0,0.03463143254520167
Collins,Brentford,DEF,4.9,37,OK,7.55,5.0,1.0,37.0,BRE,1159.2666666666669,1198.3333333333333,1198.3333333333333,0.03,0.0,0.032962447844228096
Kayode,Brentford,DEF,4.5,37,OK,8.22,3.0,1.0,37.0,BRE,1159.2666666666669,1198.3333333333333,1198.3333333333333,0.03,0.0,0.03212795549374131
Dunk,Brighton,DEF,4.5,36,OK,8.0,7.0,1.0,36.0,BHA,1138.7333333333331,1177.9333333333332,1177.9333333333332,0.03,0.0,0.033533306921727325
Pau,Aston Villa,DEF,4.3,35,OK,8.14,35.0,1.0,35.0,AVL,1132.8666666666666,1162.8666666666666,1162.8666666666666,0.03,0.0,0.04514705039270768
Romero,Spurs,DEF,5.0,35,OK,7.0,1.0,1.0,35.0,TOT,1140.4,1179.6666666666663,1179.6666666666663,0.03,0.0,0.030093246679853077
Diouf,West Ham,DEF,4.2,35,OK,8.33,4.0,1.0,35.0,WHU,1180.4,1230.6666666666667,1230.6666666666667,0.03,0.0,0.030065005417118092
Estève,Burnley,DEF,3.9,34,OK,8.72,6.0,1.0,34.0,BUR,1159.6,1193.5333333333333,1193.5333333333333,0.03,0.0,0.031000390995922472
O'Brien,Everton,DEF,4.9,34,OK,6.94,6.0,1.0,34.0,EVE,1192.2666666666669,1180.0666666666668,1180.0666666666668,0.03,0.0,0.03135416078187673
N.Williams,Nott'm Forest,DEF,4.7,34,OK,7.23,34.0,1.0,34.0,NFO,1113.8666666666666,1174.2,1174.2,0.03,0.0,0.04343382728666326
De Cuyper,Brighton,DEF,4.3,32,OK,7.44,32.0,1.0,32.0,BHA,1138.7333333333331,1177.9333333333332,1177.9333333333332,0.03,0.75,0.04138604335276474
Botman,Newcastle,DEF,4.9,32,DOUBT,6.53,1.0,1.0,32.0,NEW,1125.1333333333334,1170.3333333333333,1170.3333333333333,0.03,0.0,0.027769866135004276
Diakité,Bournemouth,DEF,4.4,31,OK,7.05,1.0,1.0,31.0,BOU,1143.1333333333332,1173.2666666666669,1173.2666666666669,0.03,0.0,0.026848116370248306
F.Kadıoğlu,Brighton,DEF,4.4,31,OK,7.05,31.0,1.0,31.0,BHA,1138.7333333333331,1177.9333333333332,1177.9333333333332,0.03,0.0,0.03947591827494482
Shaw,Man Utd,DEF,4.5,31,OK,6.89,3.0,1.0,31.0,MUN,1114.8,1174.2,1174.2,0.03,0.0,0.027678419349344233
Spence,Spurs,DEF,4.4,31,OK,7.05,0.0,1.0,31.0,TOT,1140.4,1179.6666666666663,1179.6666666666663,0.03,0.0,0.02627860977677311
Semenyo,Bournemouth,MID,7.8,76,OK,9.74,1.0,1.0,76.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.07,2.5,0.0691082988277833
Rice,Arsenal,MID,7.0,75,OK,10.71,10.0,1.0,75.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.06,4.0,0.0727566693613581
Minteh,Brighton,MID,6.2,64,OK,10.32,14.0,1.0,64.0,BHA,1138.7333333333331,1177.9333333333332,1138.7333333333331,0.06,0.0,0.062349979509396414
Bruno G.,Newcastle,MID,6.7,64,OK,9.55,14.0,1.0,64.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.06,0.0,0.06310363216211412
Eze,Arsenal,MID,7.8,63,OK,8.08,22.0,1.0,63.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.05,0.0,0.06409516110405357
B.Fernandes,Man Utd,MID,8.9,63,OK,7.08,13.0,1.0,63.0,MUN,1114.8,1174.2,1114.8,0.06,0.0,0.062343021169716545
Neto,Chelsea,MID,7.2,62,OK,8.61,10.0,1.0,62.0,CHE,1211.7333333333331,1195.1333333333334,1211.7333333333331,0.05,1.5,0.056530589788732405
Gakpo,Liverpool,MID,7.5,62,OK,8.27,16.0,1.0,62.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.06,2.5,0.06587715047249819
Mbeumo,Man Utd,MID,8.6,62,OK,7.21,2.0,1.0,62.0,MUN,1114.8,1174.2,1114.8,0.06,2.0,0.058306422676713314
Enzo,Chelsea,MID,6.7,61,OK,9.1,13.0,1.0,61.0,CHE,1211.7333333333331,1195.1333333333334,1211.7333333333331,0.05,0.0,0.05570532570422536
Ndiaye,Everton,MID,6.6,60,OK,9.09,5.0,1.0,60.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.05,5.0,0.05661485126369939
J.Palhinha,Spurs,MID,5.5,60,OK,10.91,9.0,1.0,60.0,TOT,1140.4,1179.6666666666663,1140.4,0.05,0.0,0.056559102069449314
Xhaka,Sunderland,MID,5.2,59,OK,11.35,7.0,1.0,59.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.05,3.25,0.05620298609528151
Cullen,Burnley,MID,5.0,57,OK,11.4,4.0,1.0,57.0,BUR,1159.6,1193.5333333333333,1159.6,0.05,0.75,0.05152638840979649
O.Dango,Brentford,MID,6.0,56,OK,9.33,17.0,1.0,56.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.05,0.0,0.05563862211743055
M.Salah,Liverpool,MID,14.1,56,OK,3.97,2.0,1.1,61.6,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.06,6.25,0.06256057669008964
Gravenberch,Liverpool,MID,5.6,56,OK,10.0,4.0,1.0,56.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.05,0.0,0.05270172037799855
Anderson,Nott'm Forest,MID,5.4,56,OK,10.37,15.0,1.0,56.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.05,1.5,0.058355278908307405
Anthony,Burnley,MID,5.5,55,OK,10.0,6.0,1.0,55.0,BUR,1159.6,1193.5333333333333,1159.6,0.05,1.25,0.05109520524318731
Tavernier,Bournemouth,MID,5.5,55,OK,10.0,8.0,1.0,55.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.05,3.25,0.054455589899107724
Dewsbury-Hall,Everton,MID,4.9,55,OK,11.22,20.0,1.0,55.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.05,1.5,0.055776112726459395
Kudus,Spurs,MID,6.5,55,OK,8.46,55.0,1.0,55.0,TOT,1140.4,1179.6666666666663,1140.4,0.05,0.75,0.07300070150824271
Saka,Arsenal,MID,10.1,54,OK,5.35,9.0,1.0,54.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.05,4.5,0.05456750202101859
Sessegnon,Fulham,MID,5.4,54,OK,10.0,7.0,1.0,54.0,FUL,1173.8,1198.8666666666666,1173.8,0.05,0.0,0.04898619867098313
Rogers,Aston Villa,MID,6.9,53,OK,7.68,18.0,1.0,53.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.05,0.0,0.05472841758371094
Trossard,Arsenal,MID,6.9,52,OK,7.54,12.0,1.0,52.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.05,2.5,0.05240212495669245
Casemiro,Man Utd,MID,5.5,51,DOUBT,9.27,4.0,1.0,51.0,MUN,1114.8,1174.2,1114.8,0.05,0.0,0.047542160028704705
Garner,Everton,MID,5.0,50,OK,10.0,8.0,1.0,50.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.04,2.0,0.04696935808543949
Gibbs-White,Nott'm Forest,MID,7.3,50,DOUBT,6.85,10.0,1.0,50.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.04,5.0,0.05386641129997607
Szoboszlai,Liverpool,MID,6.6,49,DOUBT,7.42,5.0,1.0,49.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.04,3.25,0.04974860673612794
E Le Fee,Sunderland,MID,4.9,49,OK,10.0,15.0,1.0,49.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.04,0.0,0.0482961021198997
Adams,Bournemouth,MID,5.0,48,OK,9.6,11.0,1.0,48.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.04,0.0,0.04680118971248615
Grealish,Everton,MID,6.6,48,OK,7.27,5.0,1.0,48.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.04,0.0,0.04235629613061954
Foden,Man City,MID,8.1,48,OK,5.93,48.0,1.0,48.0,MCI,1128.7333333333331,1145.0666666666666,1128.7333333333331,0.04,2.0,0.06556021499025458
Doku,Man City,MID,6.6,48,OK,7.27,4.0,1.0,48.0,MCI,1128.7333333333331,1145.0666666666666,1128.7333333333331,0.04,2.5,0.04651231468903196
Wilson,Fulham,MID,5.2,46,DOUBT,8.85,12.0,1.0,46.0,FUL,1173.8,1198.8666666666666,1173.8,0.04,4.5,0.04813426478105299
Schade,Brentford,MID,7.0,45,OK,6.43,5.0,1.0,45.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.04,2.5,0.0431307148197136
Iwobi,Fulham,MID,6.4,45,OK,7.03,5.0,1.0,45.0,FUL,1173.8,1198.8666666666666,1173.8,0.04,0.0,0.04046685977168172
Wieffer,Brighton,MID,4.9,44,OK,8.98,8.0,1.0,44.0,BHA,1138.7333333333331,1177.9333333333332,1138.7333333333331,0.04,0.0,0.042152098823253915
Aaronson,Leeds,MID,5.4,44,OK,8.15,3.0,1.0,44.0,LEE,1182.6,1272.4,1182.6,0.04,1.25,0.03953154067309319
Buendia,Aston Villa,MID,5.3,41,OK,7.74,2.0,1.0,41.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.04,0.0,0.037074089330900964
Amad,Man Utd,MID,6.3,41,OK,6.51,4.0,1.0,41.0,MUN,1114.8,1174.2,1114.8,0.04,0.0,0.03857194115536419
Barnes,Newcastle,MID,6.4,41,OK,6.41,41.0,1.0,41.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.04,0.0,0.054660188422112926
McGinn,Aston Villa,MID,5.4,40,OK,7.41,40.0,1.0,40.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.04,2.0,0.05472841758371094
Damsgaard,Brentford,MID,5.8,39,OK,6.72,6.0,1.0,39.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.03,4.0,0.03968025763413652
Henderson,Brentford,MID,5.0,39,OK,7.8,39.0,1.0,39.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.03,0.0,0.050462936339064915
Kamada,Crystal Palace,MID,5.0,39,OK,7.8,7.0,1.0,39.0,CRY,1138.2666666666669,1175.8,1138.2666666666669,0.03,0.75,0.03799636874780367
P.M.Sarr,Spurs,MID,4.8,39,OK,8.12,2.0,1.0,39.0,TOT,1140.4,1179.6666666666663,1140.4,0.03,0.0,0.035075412136092596
Kamara,Aston Villa,MID,4.9,38,OK,7.76,38.0,1.0,38.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.03,0.0,0.05031483552050845
Reijnders,Man City,MID,5.3,38,OK,7.17,4.0,1.0,38.0,MCI,1128.7333333333331,1145.0666666666666,1128.7333333333331,0.03,1.5,0.03676687732561574
J.Murphy,Newcastle,MID,6.1,38,OK,6.23,2.0,1.0,38.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.03,0.0,0.034662558511583806
Merina,Arsenal,MID,5.9,37,OK,6.27,37.0,1.0,37.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.03,0.0,0.04807137082804018
Haaland,Man City,FWD,14.9,106,OK,7.11,4.0,1.1,116.6,MCI,1128.7333333333331,1145.0666666666666,1128.7333333333331,0.1,6.25,0.1106107140747741
Thiago,Brentford,FWD,6.7,77,OK,11.49,17.0,1.0,77.0,BRE,1159.2666666666669,1198.3333333333333,1159.2666666666669,0.07,5.0,0.07806659382368163
João Pedro,Chelsea,FWD,7.4,61,OK,8.24,2.0,1.0,61.0,CHE,1211.7333333333331,1195.1333333333334,1211.7333333333331,0.05,0.0,0.05116637323943663
Mateta,Crystal Palace,FWD,8.1,57,OK,7.04,7.0,1.0,57.0,CRY,1138.2666666666669,1175.8,1138.2666666666669,0.05,5.0,0.057543633594939664
Welbeck,Brighton,FWD,6.6,55,OK,8.33,10.0,1.0,55.0,BHA,1138.7333333333331,1177.9333333333332,1138.7333333333331,0.05,5.0,0.05708096715648968
Bowen,West Ham,FWD,7.6,52,OK,6.84,6.0,1.0,52.0,WHU,1180.4,1230.6666666666667,1180.4,0.04,4.5,0.05040664181633344
Richarlison,Spurs,FWD,6.4,51,OK,7.97,7.0,1.0,51.0,TOT,1140.4,1179.6666666666663,1140.4,0.04,2.5,0.04998246229393195
Woltemade,Newcastle,FWD,7.4,49,OK,6.62,9.0,1.0,49.0,NEW,1125.1333333333334,1170.3333333333333,1125.1333333333334,0.04,0.0,0.047549920009480356
Isidor,Sunderland,FWD,5.6,45,OK,8.04,4.0,1.0,45.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.04,0.0,0.04017551857761568
Ekitiké,Liverpool,FWD,8.5,41,OK,4.82,2.0,1.0,41.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.04,0.0,0.03816331475648171
Gyökeres,Arsenal,FWD,8.8,37,OK,4.2,0.0,1.0,37.0,ARS,1154.5333333333335,1185.8,1154.5333333333335,0.03,0.0,0.032047580552026785
Wilson,West Ham,FWD,5.8,36,OK,6.21,14.0,1.0,36.0,WHU,1180.4,1230.6666666666667,1180.4,0.03,0.0,0.03642832937987123
Evanilson,Bournemouth,FWD,7.0,35,OK,5.0,10.0,1.0,35.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.03,2.5,0.0371785151921619
Nmecha,Leeds,FWD,5.0,35,OK,7.0,12.0,1.0,35.0,LEE,1182.6,1272.4,1182.6,0.03,5.0,0.0388973448334179
Flemming,Burnley,FWD,5.3,33,OK,6.23,8.0,1.0,33.0,BUR,1159.6,1193.5333333333333,1159.6,0.03,0.0,0.031907554329079
Kroupi Jr,Bournemouth,FWD,4.6,33,OK,7.17,33.0,1.0,33.0,BOU,1143.1333333333332,1173.2666666666669,1143.1333333333332,0.03,0.0,0.043302035341459155
Calvert-Lewin,Leeds,FWD,5.5,33,OK,6.0,8.0,1.0,33.0,LEE,1182.6,1272.4,1182.6,0.03,0.0,0.0312869947573144
Raúl,Fulham,FWD,6.2,32,OK,5.16,7.0,1.0,32.0,FUL,1173.8,1198.8666666666666,1173.8,0.03,0.0,0.03024365309252002
Foster,Burnley,FWD,5.0,31,OK,6.2,3.0,1.0,31.0,BUR,1159.6,1193.5333333333333,1159.6,0.03,0.0,0.028026905829596414
Watkins,Aston Villa,FWD,8.5,30,OK,3.53,3.0,1.0,30.0,AVL,1132.8666666666666,1162.8666666666666,1132.8666666666666,0.03,5.0,0.03221914906137822
Strand Larsen,Wolves,FWD,6.3,25,OK,3.97,4.0,1.0,25.0,WOL,1184.8666666666666,1197.9333333333334,1184.8666666666666,0.02,0.0,0.022787374106791203
Beto,Everton,FWD,5.1,23,OK,4.51,2.0,1.0,23.0,EVE,1192.2666666666669,1180.0666666666668,1192.2666666666669,0.02,2.5,0.022226571236859758
Brobbey,Sunderland,FWD,5.5,20,OK,3.64,7.0,1.0,20.0,SUN,1169.8666666666668,1260.2666666666669,1169.8666666666668,0.02,0.0,0.02008775928880784
Isak,Liverpool,FWD,10.4,19,OK,1.83,19.0,1.0,19.0,LIV,1100.5333333333333,1153.0,1100.5333333333333,0.02,0.0,0.025896535013326873
Igor Jesus,Nott'm Forest,FWD,5.8,18,OK,3.1,4.0,1.0,18.0,NFO,1113.8666666666666,1174.2,1113.8666666666666,0.02,0.0,0.017955470433325356
