Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Areola,West Ham,GKP,4.3,40,OK,9.3,5.0,1.0,40.0,WHU,1116.0,1151.4,1151.4,0.03,0.0,0.03778009379885357
Lammens,Man Utd,GKP,5.0,38,OK,7.6,3.0,1.0,38.0,MUN,1169.4666666666667,1203.3333333333333,1203.3333333333333,0.03,0.0,0.03332409972299169
Johnstone,Wolves,GKP,4.4,21,OK,4.77,0.0,1.0,21.0,WOL,1134.9333333333334,1183.8666666666666,1183.8666666666666,0.02,0.0,0.017738484063520667
Mamardashvili,Liverpool,GKP,4.2,19,OK,4.52,0.0,1.0,19.0,LIV,1203.4666666666665,1202.5333333333333,1202.5333333333333,0.02,0.0,0.015799977824592526
José Sá,Wolves,GKP,4.2,12,OK,2.86,5.0,1.0,12.0,WOL,1134.9333333333334,1183.8666666666666,1183.8666666666666,0.01,0.0,0.013092690618312874
Trafford,Man City,GKP,4.5,11,OK,2.44,0.0,1.0,11.0,MCI,1141.6,1191.9333333333332,1191.9333333333332,0.01,0.0,0.009228704066222945
Bayindir,Man Utd,GKP,4.8,11,OK,2.29,0.0,1.0,11.0,MUN,1169.4666666666667,1203.3333333333333,1203.3333333333333,0.01,0.0,0.009141274238227148
Ramsdale,Newcastle,GKP,4.8,11,OK,2.29,1.0,1.0,11.0,NEW,1134.7333333333331,1174.4666666666665,1174.4666666666665,0.01,0.0,0.009961968553102118
Darlow,Leeds,GKP,3.9,10,OK,2.56,0.0,1.0,10.0,LEE,1155.8666666666666,1184.8,1184.8,0.01,0.0,0.008440243079000676
John,Nott'm Forest,GKP,4.0,10,OK,2.5,3.0,1.0,10.0,NFO,1175.8,1183.1333333333332,1183.1333333333332,0.01,0.0,0.010227080633346482
M.Bizot,Aston Villa,GKP,4.2,9,OK,2.14,0.0,1.0,9.0,AVL,1151.2,1162.6666666666667,1162.6666666666667,0.01,0.0,0.007740825688073394
Hermansen,West Ham,GKP,4.3,9,OK,2.09,0.0,1.0,9.0,WHU,1116.0,1151.4,1151.4,0.01,0.0,0.00781657113079729
Jörgensen,Chelsea,GKP,4.3,1,OK,0.23,0.0,1.0,1.0,CHE,1164.6666666666663,1244.1333333333334,1244.1333333333334,0.0,0.0,0.0008037723716643446
Guéhi,Crystal Palace,DEF,4.6,97,OK,21.09,4.0,1.0,97.0,CRY,1176.8,1196.8666666666666,1196.8666666666666,0.08,0.0,0.0833843925806272
J.Timber,Arsenal,DEF,5.6,95,OK,16.96,15.0,1.0,95.0,ARS,1171.8000000000002,1211.2666666666669,1211.2666666666669,0.08,0.0,0.0870989047278331
Chalobah,Chelsea,DEF,5.3,94,OK,17.74,0.0,1.0,94.0,CHE,1164.6666666666663,1244.1333333333334,1244.1333333333334,0.08,0.0,0.07555460293644839
Tarkowski,Everton,DEF,5.6,94,OK,16.79,17.0,1.0,94.0,EVE,1116.6,1167.533333333333,1167.533333333333,0.08,0.0,0.09070404842117287
Keane,Everton,DEF,4.8,91,OK,18.96,10.0,1.0,91.0,EVE,1116.6,1167.533333333333,1167.533333333333,0.08,0.0,0.08393764631987669
Matheus N.,Man City,DEF,5.4,91,OK,16.85,15.0,1.0,91.0,MCI,1141.6,1191.9333333333332,1191.9333333333332,0.08,0.0,0.0851557693383299
Rúben,Man City,DEF,5.7,90,OK,15.79,9.0,1.0,90.0,MCI,1141.6,1191.9333333333332,1191.9333333333332,0.08,0.0,0.08079310923429722
Lacroix,Crystal Palace,DEF,5.2,87,OK,16.73,6.0,1.0,87.0,CRY,1176.8,1196.8666666666666,1196.8666666666666,0.07,0.0,0.07619896396145492
Mukiele,Sunderland,DEF,4.3,85,OK,19.77,15.0,1.0,85.0,SUN,1140.4666666666665,1185.2,1185.2,0.07,0.0,0.08057711778602768
Van de Ven,Spurs,DEF,4.5,82,OK,18.22,17.0,1.0,82.0,TOT,1132.8,1151.8,1151.8,0.07,0.0,0.08152457023788853
Senesi,Bournemouth,DEF,4.6,81,OK,17.61,5.0,1.0,81.0,BOU,1206.9333333333334,1209.6666666666667,1209.6666666666667,0.07,0.0,0.06985395425737118
James,Chelsea,DEF,5.7,81,OK,14.21,7.0,1.0,81.0,CHE,1164.6666666666663,1244.1333333333334,1244.1333333333334,0.07,2.0,0.0706515914692959
Mitchell,Crystal Palace,DEF,5.0,77,OK,15.4,6.0,1.0,77.0,CRY,1176.8,1196.8666666666666,1196.8666666666666,0.06,0.0,0.06784381440427785
Cash,Aston Villa,DEF,4.8,76,OK,15.83,1.0,1.0,76.0,AVL,1151.2,1162.6666666666667,1162.6666666666667,0.07,1.5,0.0672591743119266
Gvardiol,Man City,DEF,6.1,76,OK,12.46,9.0,1.0,76.0,MCI,1141.6,1191.9333333333332,1191.9333333333332,0.06,0.0,0.06904748587728621
O'Reilly,Man City,DEF,5.3,76,OK,14.34,2.0,1.0,76.0,MCI,1141.6,1191.9333333333332,1191.9333333333332,0.06,0.0,0.06493651770233236
Ballard,Sunderland,DEF,4.6,75,OK,16.3,0.0,1.0,75.0,SUN,1140.4666666666665,1185.2,1185.2,0.06,0.0,0.06328045899426257
Cucurella,Chelsea,DEF,6.1,72,DOUBT,11.8,2.0,1.0,72.0,CHE,1164.6666666666663,1244.1333333333334,1244.1333333333334,0.06,0.0,0.0589968920801629
Virgil,Liverpool,DEF,5.9,72,OK,12.2,8.0,1.0,72.0,LIV,1203.4666666666665,1202.5333333333333,1202.5333333333333,0.06,0.0,0.06453043574675685
Andersen,Fulham,DEF,4.6,71,OK,15.43,8.0,1.0,71.0,FUL,1163.4666666666665,1219.4,1219.4,0.06,0.0,0.06281777923568968
Konaté,Liverpool,DEF,5.4,71,OK,13.15,9.0,1.0,71.0,LIV,1203.4666666666665,1202.5333333333333,1202.5333333333333,0.06,0.0,0.06428096241268433
Pedro Porro,Spurs,DEF,5.2,70,OK,13.46,16.0,1.0,70.0,TOT,1132.8,1151.8,1151.8,0.06,4.0,0.073971175551311
Van Hecke,Brighton,DEF,4.5,69,OK,15.33,3.0,1.0,69.0,BHA,1109.9333333333334,1209.8666666666668,1209.8666666666668,0.06,0.0,0.05876680625964292
Gusto,Chelsea,DEF,5.0,69,OK,13.8,2.0,1.0,69.0,CHE,1164.6666666666663,1244.1333333333334,1244.1333333333334,0.06,0.0,0.05658557496516986
Romero,Spurs,DEF,5.0,68,OK,13.6,68.0,1.0,68.0,TOT,1132.8,1151.8,1151.8,0.06,0.0,0.10036464664004167
Collins,Brentford,DEF,4.9,66,OK,13.47,13.0,1.0,66.0,BRE,1153.6666666666667,1155.0666666666666,1155.0666666666666,0.06,0.0,0.06501789218515526
Truffert,Bournemouth,DEF,4.5,65,OK,14.44,4.0,1.0,65.0,BOU,1206.9333333333334,1209.6666666666667,1209.6666666666667,0.05,0.0,0.05604849820887296
Tete,Fulham,DEF,4.5,65,OK,14.44,7.0,1.0,65.0,FUL,1163.4666666666665,1219.4,1219.4,0.05,0.0,0.05732327374118419
Hume,Sunderland,DEF,4.5,63,OK,14.0,7.0,1.0,63.0,SUN,1140.4666666666665,1185.2,1185.2,0.05,2.75,0.05961019237259534
Dalot,Man Utd,DEF,4.4,62,OK,14.09,3.0,1.0,62.0,MUN,1169.4666666666667,1203.3333333333333,1203.3333333333333,0.05,0.0,0.053268698060941824
Lewis-Potter,Brentford,DEF,4.9,59,OK,12.04,8.0,1.0,59.0,BRE,1153.6666666666667,1155.0666666666666,1155.0666666666666,0.05,1.25,0.05700969641001962
Thiaw,Newcastle,DEF,5.0,59,OK,11.8,4.0,1.0,59.0,NEW,1134.7333333333331,1174.4666666666665,1174.4666666666665,0.05,0.0,0.0526196287676676
Digne,Aston Villa,DEF,4.5,54,OK,12.0,1.0,1.0,54.0,AVL,1151.2,1162.6666666666667,1162.6666666666667,0.05,3.25,0.04984231651376147
Mykolenko,Everton,DEF,4.9,54,OK,11.02,14.0,1.0,54.0,EVE,1116.6,1167.533333333333,1167.533333333333,0.05,0.0,0.05464512076742992
N.Williams,Nott'm Forest,DEF,4.7,54,OK,11.49,2.0,1.0,54.0,NFO,1175.8,1183.1333333333332,1183.1333333333332,0.05,0.0,0.04682481546176819
Saliba,Arsenal,DEF,5.9,53,OK,8.98,4.0,1.0,53.0,ARS,1171.8000000000002,1211.2666666666669,1211.2666666666669,0.04,0.0,0.04606747757168803
Konsa,Aston Villa,DEF,4.4,53,OK,12.05,4.0,1.0,53.0,AVL,1151.2,1162.6666666666667,1162.6666666666667,0.05,0.0,0.04799311926605504
Van den Berg,Brentford,DEF,4.5,52,OK,11.56,0.0,1.0,52.0,BRE,1153.6666666666667,1155.0666666666666,1155.0666666666666,0.05,0.0,0.04501904651968141
Spence,Spurs,DEF,4.3,51,OK,11.86,51.0,1.0,51.0,TOT,1132.8,1151.8,1151.8,0.04,0.0,0.07527348498003125
Struijk,Leeds,DEF,4.3,48,OK,11.16,48.0,1.0,48.0,LEE,1155.8666666666666,1184.8,1184.8,0.04,2.5,0.07098244429439568
De Cuyper,Brighton,DEF,4.3,47,OK,10.93,1.0,1.0,47.0,BHA,1109.9333333333334,1209.8666666666668,1209.8666666666668,0.04,0.75,0.04004573506722504
Gudmundsson,Leeds,DEF,3.8,47,OK,12.37,47.0,1.0,47.0,LEE,1155.8666666666666,1184.8,1184.8,0.04,0.75,0.06807056043214045
Livramento,Newcastle,DEF,4.9,47,DOUBT,9.59,0.0,1.0,47.0,NEW,1134.7333333333331,1174.4666666666665,1174.4666666666665,0.04,0.0,0.040018164273145265
Milenković,Fulham,DEF,5.1,47,DOUBT,9.22,47.0,1.0,47.0,FUL,1163.4666666666665,1219.4,1219.4,0.04,0.0,0.06552402821059537
Hartman,Burnley,DEF,4.0,46,OK,11.5,0.0,1.0,46.0,BUR,1148.2666666666669,1219.8,1219.8,0.04,1.5,0.038940809968847356
F.Kadıoğlu,Brighton,DEF,4.4,45,OK,10.23,5.0,1.0,45.0,BHA,1109.9333333333334,1209.8666666666668,1209.8666666666668,0.04,0.0,0.04008706193519947
Bogle,Leeds,DEF,4.4,45,OK,10.23,3.0,1.0,45.0,LEE,1155.8666666666666,1184.8,1184.8,0.04,0.0,0.03975354490209318
Dorgu,Man Utd,DEF,4.2,45,OK,10.71,45.0,1.0,45.0,MUN,1169.4666666666667,1203.3333333333333,1203.3333333333333,0.04,0.0,0.06357340720221608
Shaw,Man Utd,DEF,4.5,44,OK,9.78,2.0,1.0,44.0,MUN,1169.4666666666667,1203.3333333333333,1203.3333333333333,0.04,0.0,0.03772853185595568
Diouf,West Ham,DEF,4.0,44,OK,11.0,44.0,1.0,44.0,WHU,1116.0,1151.4,1151.4,0.04,0.0,0.06496439117595969
Semenyo,Bournemouth,MID,7.4,113,OK,15.27,14.0,1.0,113.0,BOU,1206.9333333333334,1209.6666666666667,1206.9333333333334,0.09,2.5,0.10381683605832964
B.Fernandes,Man Utd,MID,9.1,102,OK,11.21,3.0,1.0,102.0,MUN,1169.4666666666667,1203.3333333333333,1169.4666666666667,0.09,0.0,0.0890149355831718
Foden,Man City,MID,8.2,96,OK,11.71,5.0,1.0,96.0,MCI,1141.6,1191.9333333333332,1141.6,0.08,2.0,0.08891030133146462
Rogers,Aston Villa,MID,7.5,93,OK,12.4,2.0,1.0,93.0,AVL,1151.2,1162.6666666666667,1151.2,0.08,0.0,0.08200138985406533
Bruno G.,Newcastle,MID,6.8,86,OK,12.65,0.0,1.0,86.0,NEW,1134.7333333333331,1174.4666666666665,1134.7333333333331,0.08,0.0,0.07578873156688798
Saka,Arsenal,MID,10.3,91,DOUBT,8.83,13.0,1.0,91.0,ARS,1171.8000000000002,1211.2666666666669,1171.8000000000002,0.08,4.5,0.08926437958696021
Gravenberch,Liverpool,MID,5.7,89,OK,15.61,17.0,1.0,89.0,LIV,1203.4666666666665,1202.5333333333333,1203.4666666666665,0.07,0.0,0.08384112563704854
Wilson,Fulham,MID,5.8,87,OK,15.0,7.0,1.0,87.0,FUL,1163.4666666666665,1219.4,1163.4666666666665,0.07,4.5,0.08285583314233327
Garner,Everton,MID,5.1,85,OK,16.67,21.0,1.0,85.0,EVE,1116.6,1167.533333333333,1116.6,0.08,2.0,0.0910800644814616
Xhaka,Sunderland,MID,5.2,82,OK,15.77,11.0,1.0,82.0,SUN,1140.4666666666665,1185.2,1140.4666666666665,0.07,3.25,0.08150172444028762
Neto,Chelsea,MID,7.2,81,OK,11.25,3.0,1.0,81.0,CHE,1164.6666666666663,1244.1333333333334,1164.6666666666663,0.07,1.5,0.07263880938752149
Enzo,Chelsea,MID,6.4,80,OK,12.5,10.0,1.0,80.0,CHE,1164.6666666666663,1244.1333333333334,1164.6666666666663,0.07,0.0,0.07469948483113913
Tavernier,Bournemouth,MID,5.6,79,OK,14.11,79.0,1.0,79.0,BOU,1206.9333333333334,1209.6666666666667,1206.9333333333334,0.07,3.25,0.11396652673442334
Minteh,Brighton,MID,6.0,79,DOUBT,13.17,79.0,1.0,79.0,BHA,1109.9333333333334,1209.8666666666668,1109.9333333333334,0.07,0.0,0.12099825815364286
Trossard,Arsenal,MID,7.0,77,OK,11.0,15.0,1.0,77.0,ARS,1171.8000000000002,1211.2666666666669,1171.8000000000002,0.07,2.5,0.07680491551459293
Anderson,Nott'm Forest,MID,5.3,76,OK,14.34,8.0,1.0,76.0,NFO,1175.8,1183.1333333333332,1175.8,0.06,1.5,0.07067528491240006
Dewsbury-Hall,Everton,MID,5.0,75,OK,15.0,0.0,1.0,75.0,EVE,1116.6,1167.533333333333,1116.6,0.07,1.5,0.06851155292853305
Kudus,Spurs,MID,6.4,74,OK,11.56,74.0,1.0,74.0,TOT,1132.8,1151.8,1132.8,0.07,0.75,0.1117143361581921
Cherki,Man City,MID,6.8,71,OK,10.44,18.0,1.0,71.0,MCI,1141.6,1191.9333333333332,1141.6,0.06,0.75,0.0738875262789068
J.Palhinha,Spurs,MID,5.5,69,OK,12.55,3.0,1.0,69.0,TOT,1132.8,1151.8,1132.8,0.06,0.0,0.06276483050847458
Grealish,Everton,MID,6.5,67,OK,10.31,67.0,1.0,67.0,EVE,1116.6,1167.533333333333,1116.6,0.06,0.0,0.10200608991581589
E Le Fee,Sunderland,MID,4.9,67,OK,13.67,9.0,1.0,67.0,SUN,1140.4666666666665,1185.2,1140.4666666666665,0.06,0.0,0.06427193546501433
Eze,Arsenal,MID,7.4,66,OK,8.92,66.0,1.0,66.0,ARS,1171.8000000000002,1211.2666666666669,1171.8000000000002,0.06,0.0,0.0957501280081925
Reijnders,Man City,MID,5.2,66,OK,12.69,9.0,1.0,66.0,MCI,1141.6,1191.9333333333332,1141.6,0.06,1.5,0.06464611072179398
Gibbs-White,Nott'm Forest,MID,7.3,64,OK,8.77,4.0,1.0,64.0,NFO,1175.8,1183.1333333333332,1175.8,0.05,5.0,0.06106480693995577
Aaronson,Leeds,MID,5.4,63,OK,11.67,63.0,1.0,63.0,LEE,1155.8666666666666,1184.8,1155.8666666666666,0.05,1.25,0.09373918560387588
Anthony,Burnley,MID,5.1,61,OK,11.96,1.0,1.0,61.0,BUR,1148.2666666666669,1219.8,1148.2666666666669,0.05,1.25,0.05482176033441708
Doku,Man City,MID,6.4,60,OK,9.38,1.0,1.0,60.0,MCI,1141.6,1191.9333333333332,1141.6,0.05,2.5,0.05536089698668536
Bentancur,Spurs,MID,5.3,59,OK,11.13,59.0,1.0,59.0,TOT,1132.8,1151.8,1132.8,0.05,0.0,0.08854166666666667
M.Fernandes,West Ham,MID,5.5,59,OK,10.73,5.0,1.0,59.0,WHU,1116.0,1151.4,1116.0,0.05,0.0,0.05600358422939068
Wieffer,Brighton,MID,4.9,58,OK,11.84,1.0,1.0,58.0,BHA,1109.9333333333334,1209.8666666666668,1109.9333333333334,0.05,0.0,0.052886059222776144
Wirtz,Liverpool,MID,8.2,58,OK,7.07,58.0,1.0,58.0,LIV,1203.4666666666665,1202.5333333333333,1203.4666666666665,0.05,1.5,0.08317637934854864
Ugochukwu,Burnley,MID,5.0,56,OK,11.2,7.0,1.0,56.0,BUR,1148.2666666666669,1219.8,1148.2666666666669,0.05,0.0,0.053036460752438445
Henderson,Brentford,MID,5.0,56,OK,11.2,3.0,1.0,56.0,BRE,1153.6666666666667,1155.0666666666666,1153.6666666666667,0.05,0.0,0.050361167292689975
Cunha,Man City,MID,8.2,55,OK,6.71,2.0,1.0,55.0,MCI,1141.6,1191.9333333333332,1141.6,0.05,0.0,0.04940434477925718
Kamara,Aston Villa,MID,4.9,54,OK,11.02,1.0,1.0,54.0,AVL,1151.2,1162.6666666666667,1151.2,0.05,0.0,0.047515635858234886
Yarmoliuk,Brentford,MID,5.0,54,OK,10.8,54.0,1.0,54.0,BRE,1153.6666666666667,1155.0666666666666,1153.6666666666667,0.05,0.0,0.07957237792545506
Haaland,Man City,FWD,14.1,151,OK,10.71,0.0,1.1,166.1,MCI,1141.6,1191.9333333333332,1141.6,0.15,6.25,0.15097231955150667
Thiago,Brentford,FWD,6.5,91,OK,14.0,7.0,1.0,91.0,BRE,1153.6666666666667,1155.0666666666666,1153.6666666666667,0.08,5.0,0.0874602715978041
Ekitiké,Liverpool,FWD,9.1,84,OK,9.23,7.0,1.0,84.0,LIV,1203.4666666666665,1202.5333333333333,1203.4666666666665,0.07,0.0,0.0738699313095502
Bowen,West Ham,FWD,7.7,81,OK,10.52,6.0,1.0,81.0,WHU,1116.0,1151.4,1116.0,0.07,4.5,0.08037634408602151
João Pedro,Chelsea,FWD,7.2,79,OK,10.97,7.0,1.0,79.0,CHE,1164.6666666666663,1244.1333333333334,1164.6666666666663,0.07,0.0,0.07203777904979969
Calvert-Lewin,Leeds,FWD,5.9,79,OK,13.39,9.0,1.0,79.0,LEE,1155.8666666666666,1184.8,1155.8666666666666,0.07,0.0,0.07379743915099782
Mateta,Crystal Palace,FWD,7.7,76,OK,9.87,11.0,1.0,76.0,CRY,1176.8,1196.8666666666666,1176.8,0.06,5.0,0.07537389530931339
Watkins,Aston Villa,FWD,8.6,72,OK,8.37,17.0,1.0,72.0,AVL,1151.2,1162.6666666666667,1151.2,0.06,5.0,0.07722376650451702
Woltemade,Newcastle,FWD,7.4,72,OK,9.73,1.0,1.0,72.0,NEW,1134.7333333333331,1174.4666666666665,1134.7333333333331,0.06,0.0,0.0640679161036367
Richarlison,Spurs,FWD,6.4,72,OK,11.25,7.0,1.0,72.0,TOT,1132.8,1151.8,1132.8,0.06,2.5,0.07009180790960452
Welbeck,Brighton,FWD,6.4,59,OK,9.22,0.0,1.0,59.0,BHA,1109.9333333333334,1209.8666666666668,1109.9333333333334,0.05,5.0,0.057661120788035314
Raúl,Fulham,FWD,6.2,57,OK,9.19,13.0,1.0,57.0,FUL,1163.4666666666665,1219.4,1163.4666666666665,0.05,0.0,0.05681297272518909
Gyökeres,Arsenal,FWD,8.8,50,OK,5.68,4.0,1.0,50.0,ARS,1171.8000000000002,1211.2666666666669,1171.8000000000002,0.04,0.0,0.04505888376856118
Isidor,Sunderland,FWD,5.3,50,OK,9.43,2.0,1.0,50.0,SUN,1140.4666666666665,1185.2,1140.4666666666665,0.04,0.0,0.04506926988951892
Wilson,West Ham,FWD,5.8,49,OK,8.45,5.0,1.0,49.0,WHU,1116.0,1151.4,1116.0,0.04,0.0,0.04704301075268817
Evanilson,Bournemouth,FWD,7.0,49,OK,7.0,3.0,1.0,49.0,BOU,1206.9333333333334,1209.6666666666667,1206.9333333333334,0.04,2.5,0.04441007512152011
Kroupi.Jr,Bournemouth,FWD,4.6,41,OK,8.91,0.0,1.0,41.0,BOU,1206.9333333333334,1209.6666666666667,1206.9333333333334,0.03,0.0,0.03397039328325232
Šeško,Man Utd,FWD,7.2,40,OK,5.56,40.0,1.0,40.0,MUN,1169.4666666666667,1203.3333333333333,1169.4666666666667,0.03,0.0,0.058146163493330294
Barry,Everton,FWD,5.7,34,OK,5.96,7.0,1.0,34.0,EVE,1116.6,1167.533333333333,1116.6,0.03,0.0,0.03483790077019524
Strand Larsen,Wolves,FWD,6.1,31,OK,5.08,1.0,1.0,31.0,WOL,1134.9333333333334,1183.8666666666666,1134.9333333333334,0.03,0.0,0.02793115601503759
Beto,Everton,FWD,5.0,30,OK,6.0,4.0,1.0,30.0,EVE,1116.6,1167.533333333333,1116.6,0.03,2.5,0.031613827691205444
Zirkzee,Man Utd,FWD,5.8,28,OK,4.83,8.0,1.0,28.0,MUN,1169.4666666666667,1203.3333333333333,1169.4666666666667,0.02,0.0,0.02873104549082203
Toti,Wolves,FWD,5.4,28,OK,5.19,7.0,1.0,28.0,WOL,1134.9333333333334,1183.8666666666666,1134.9333333333334,0.02,0.0,0.02898848684210526
Nketiah,Crystal Palace,FWD,5.4,23,OK,4.26,1.0,1.0,23.0,CRY,1176.8,1196.8666666666666,1176.8,0.02,0.0,0.0201393609789259
Mayenda,Sunderland,FWD,5.2,20,OK,3.85,20.0,1.0,20.0,SUN,1140.4666666666665,1185.2,1140.4666666666665,0.02,2.5,0.03200444262582569
Kolo Muani,Spurs,FWD,6.9,19,OK,2.75,3.0,1.0,19.0,TOT,1132.8,1151.8,1132.8,0.02,0.0,0.018626412429378535
Kostoulas,Brighton,FWD,4.8,13,OK,2.71,1.0,1.0,13.0,BHA,1109.9333333333334,1209.8666666666668,1109.9333333333334,0.01,0.0,0.012343083668688809
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1164.6666666666663,1244.1333333333334,1164.6666666666663,0.01,0.0,0.010303377218088154
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,0.0,1.0,12.0,WHU,1116.0,1151.4,1116.0,0.01,0.0,0.010752688172043012
Enes Ünal,Bournemouth,FWD,5.4,11,OK,2.04,1.0,1.0,11.0,BOU,1206.9333333333334,1209.6666666666667,1206.9333333333334,0.01,0.0,0.009693990278391514
Mané,Wolves,FWD,4.5,9,OK,2.0,0.0,1.0,9.0,WOL,1134.9333333333334,1183.8666666666666,1134.9333333333334,0.01,0.0,0.007929981203007518
Kalimuendo,Nott'm Forest,FWD,6.0,8,OK,1.33,0.0,1.0,8.0,NFO,1175.8,1183.1333333333332,1175.8,0.01,0.0,0.006803878210580031
Wissa,Newcastle,FWD,7.3,3,OK,0.41,0.0,1.0,3.0,NEW,1134.7333333333331,1174.4666666666665,1134.7333333333331,0.0,0.0,0.002643792961635627
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1171.8000000000002,1211.2666666666669,1171.8000000000002,0.0,0.0,0.0008533879501621436
Graham,Man City,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,MCI,1141.6,1191.9333333333332,1141.6,0.0,0.0,0.0
