Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Trafford,Man City,GKP,4.6,11,OK,2.39,0.0,1.0,11.0,MCI,1141.8,1153.4,1153.4,0.01,0.0,0.009537020981446159
Bayindir,Man Utd,GKP,4.8,11,OK,2.29,0.0,1.0,11.0,MUN,1096.4,1159.0666666666666,1159.0666666666666,0.01,0.0,0.009490394570343955
Darlow,Leeds,GKP,4.0,10,OK,2.5,0.0,1.0,10.0,LEE,1171.2666666666669,1214.8666666666666,1214.8666666666666,0.01,0.0,0.008231355978708227
Hermansen,West Ham,GKP,4.3,9,OK,2.09,0.0,1.0,9.0,WHU,1166.4666666666667,1219.1333333333334,1219.1333333333334,0.01,0.0,0.007382293432493027
M.Bizot,Aston Villa,GKP,4.3,7,OK,1.63,0.0,1.0,7.0,AVL,1170.6,1189.4666666666665,1189.4666666666665,0.01,0.0,0.005884990471920189
José Sá,Wolves,GKP,4.3,5,OK,1.16,0.0,1.0,5.0,WOL,1182.6666666666667,1208.3333333333337,1208.3333333333337,0.0,0.0,0.004137931034482757
Ramsdale,Newcastle,GKP,4.8,2,OK,0.42,2.0,1.0,2.0,NEW,1117.2,1181.0,1181.0,0.0,0.0,0.002540220152413209
Jörgensen,Chelsea,GKP,4.3,1,OK,0.23,0.0,1.0,1.0,CHE,1160.0666666666668,1182.6666666666667,1182.6666666666667,0.0,0.0,0.0008455467869222097
Arrizabalaga,Arsenal,GKP,4.2,0,OK,0.0,0.0,1.0,0.0,ARS,1133.2,1176.8666666666668,1176.8666666666668,0.0,0.0,0.0
Muñoz,Crystal Palace,DEF,6.0,75,OK,12.5,15.0,1.0,75.0,CRY,1148.6666666666667,1170.6666666666663,1170.6666666666663,0.06,0.0,0.0704726651480638
J.Timber,Arsenal,DEF,6.4,74,OK,11.56,7.0,1.0,74.0,ARS,1133.2,1176.8666666666668,1176.8666666666668,0.06,0.0,0.06585282954738571
Chalobah,Chelsea,DEF,5.2,70,OK,13.46,15.0,1.0,70.0,CHE,1160.0666666666668,1182.6666666666667,1182.6666666666667,0.06,0.0,0.06552987598647125
Lacroix,Crystal Palace,DEF,5.1,70,OK,13.73,14.0,1.0,70.0,CRY,1148.6666666666667,1170.6666666666663,1170.6666666666663,0.06,0.0,0.06577448747152621
Guehi,Crystal Palace,DEF,5.1,69,OK,13.53,5.0,1.0,69.0,CRY,1148.6666666666667,1170.6666666666663,1170.6666666666663,0.06,0.0,0.06107630979498863
Keane,Everton,DEF,4.6,67,OK,14.57,11.0,1.0,67.0,EVE,1188.6666666666667,1176.8,1176.8,0.06,0.0,0.06160774983004759
Mitchell,Crystal Palace,DEF,5.0,62,OK,12.4,7.0,1.0,62.0,CRY,1148.6666666666667,1170.6666666666663,1170.6666666666663,0.05,0.0,0.05595102505694763
Cash,Aston Villa,DEF,4.7,60,OK,12.77,8.0,1.0,60.0,AVL,1170.6,1189.4666666666665,1189.4666666666665,0.05,1.5,0.05506669655868177
Richards,Crystal Palace,DEF,4.6,59,OK,12.83,7.0,1.0,59.0,CRY,1148.6666666666667,1170.6666666666663,1170.6666666666663,0.05,0.0,0.05338838268792712
Van de Ven,Spurs,DEF,4.8,58,OK,12.08,0.0,1.0,58.0,TOT,1165.3333333333333,1210.7333333333331,1210.7333333333331,0.05,0.0,0.04790485105445736
Cucurella,Chelsea,DEF,6.2,56,OK,9.03,7.0,1.0,56.0,CHE,1160.0666666666668,1182.6666666666667,1182.6666666666667,0.05,0.0,0.05031003382187147
O'Reilly,Man City,DEF,5.2,56,OK,10.77,5.0,1.0,56.0,MCI,1141.8,1153.4,1153.4,0.05,0.0,0.05071961158314548
James,Chelsea,DEF,5.6,55,OK,9.82,9.0,1.0,55.0,CHE,1160.0666666666668,1182.6666666666667,1182.6666666666667,0.05,2.0,0.05200112739571589
Mukiele,Sunderland,DEF,4.2,55,OK,13.1,4.0,1.0,55.0,SUN,1185.0,1272.8,1272.8,0.04,0.0,0.044783155248271526
Tarkowski,Everton,DEF,5.4,54,OK,10.0,11.0,1.0,54.0,EVE,1188.6666666666667,1176.8,1176.8,0.05,0.0,0.05056084296397009
Andersen,Fulham,DEF,4.5,53,OK,11.78,14.0,1.0,53.0,FUL,1157.4,1186.7333333333331,1186.7333333333331,0.04,0.0,0.05055895736194597
Rúben,Man City,DEF,5.6,53,OK,9.46,8.0,1.0,53.0,MCI,1141.8,1153.4,1153.4,0.05,0.0,0.04941910872203918
Burn,Newcastle,DEF,5.1,53,OK,10.39,5.0,1.0,53.0,NEW,1117.2,1181.0,1181.0,0.04,0.0,0.04699407281964437
Ballard,Sunderland,DEF,4.6,53,OK,11.52,4.0,1.0,53.0,SUN,1185.0,1272.8,1272.8,0.04,0.0,0.04321181646763042
Digne,Aston Villa,DEF,4.5,50,OK,11.11,8.0,1.0,50.0,AVL,1170.6,1189.4666666666665,1189.4666666666665,0.04,3.25,0.04813081493106155
Virgil,Liverpool,DEF,6.0,50,OK,8.33,9.0,1.0,50.0,LIV,1122.9333333333332,1168.5333333333335,1168.5333333333335,0.04,0.0,0.04663966225467822
Rodon,Leeds,DEF,4.1,49,OK,11.95,3.0,1.0,49.0,LEE,1171.2666666666669,1214.8666666666666,1214.8666666666666,0.04,0.0,0.04156834769247655
Matheus N.,Man City,DEF,5.3,49,OK,9.25,4.0,1.0,49.0,MCI,1141.8,1153.4,1153.4,0.04,0.0,0.044217097277614005
Van Hecke,Brighton,DEF,4.4,48,OK,10.91,8.0,1.0,48.0,BHA,1158.2,1187.0,1187.0,0.04,0.0,0.04380791912384162
Konate,Liverpool,DEF,5.4,47,OK,8.7,8.0,1.0,47.0,LIV,1122.9333333333332,1168.5333333333335,1168.5333333333335,0.04,0.0,0.043644454586946595
Pedro Porro,Spurs,DEF,5.4,47,OK,8.7,1.0,1.0,47.0,TOT,1165.3333333333333,1210.7333333333331,1210.7333333333331,0.04,4.0,0.042536203953526794
Truffert,Bournemouth,DEF,4.5,46,OK,10.22,1.0,1.0,46.0,BOU,1135.6666666666667,1163.0,1163.0,0.04,0.0,0.03998280309544282
Thiaw,Newcastle,DEF,4.9,46,OK,9.39,46.0,1.0,46.0,NEW,1117.2,1181.0,1181.0,0.04,0.0,0.05842506350550381
Alderete,Sunderland,DEF,4.1,45,OK,10.98,0.0,1.0,45.0,SUN,1185.0,1272.8,1272.8,0.04,0.0,0.03535512256442489
Tete,Fulham,DEF,4.5,44,OK,9.78,18.0,1.0,44.0,FUL,1157.4,1186.7333333333331,1186.7333333333331,0.04,0.0,0.0446604123363856
Konsa,Aston Villa,DEF,4.4,43,OK,9.77,10.0,1.0,43.0,AVL,1170.6,1189.4666666666665,1189.4666666666665,0.04,0.0,0.0403542203788813
De Ligt,Man Utd,DEF,5.0,42,OK,8.4,3.0,1.0,42.0,MUN,1096.4,1159.0666666666666,1159.0666666666666,0.04,0.0,0.03753019670999655
Gusto,Chelsea,DEF,4.9,42,OK,8.57,3.0,1.0,42.0,CHE,1160.0666666666668,1182.6666666666667,1182.6666666666667,0.04,0.0,0.036781285231116116
Hume,Sunderland,DEF,4.5,42,OK,9.33,1.0,1.0,42.0,SUN,1185.0,1272.8,1272.8,0.03,2.75,0.03555153991200503
Saliba,Arsenal,DEF,6.0,41,DOUBT,6.83,2.0,1.0,41.0,ARS,1133.2,1176.8666666666668,1176.8666666666668,0.03,0.0,0.035687985045034835
Bassey,Fulham,DEF,4.5,41,OK,9.11,13.0,1.0,41.0,FUL,1157.4,1186.7333333333331,1186.7333333333331,0.03,0.0,0.04002584124487389
Gvardiol,Man City,DEF,5.8,41,OK,7.07,7.0,1.0,41.0,MCI,1141.8,1153.4,1153.4,0.04,0.0,0.03858158487948673
Livramento,Newcastle,DEF,4.9,41,DOUBT,8.37,4.0,1.0,41.0,NEW,1117.2,1181.0,1181.0,0.03,0.0,0.03640982218458933
Hartman,Burnley,DEF,4.0,40,OK,10.0,4.0,1.0,40.0,BUR,1169.3333333333337,1183.3333333333333,1183.3333333333333,0.03,1.5,0.03676056338028169
Van den Berg,Brentford,DEF,4.5,39,OK,8.67,5.0,1.0,39.0,BRE,1216.0000000000002,1226.0666666666668,1226.0666666666668,0.03,0.0,0.03384807786417269
Collins,Brentford,DEF,4.9,37,OK,7.55,5.0,1.0,37.0,BRE,1216.0000000000002,1226.0666666666668,1226.0666666666668,0.03,0.0,0.032216845196019785
Kayode,Brentford,DEF,4.5,37,OK,8.22,3.0,1.0,37.0,BRE,1216.0000000000002,1226.0666666666668,1226.0666666666668,0.03,0.0,0.03140122886194334
Dunk,Brighton,DEF,4.5,36,OK,8.0,7.0,1.0,36.0,BHA,1158.2,1187.0,1187.0,0.03,0.0,0.03327716933445661
Pau,Aston Villa,DEF,4.3,35,OK,8.14,35.0,1.0,35.0,AVL,1170.6,1189.4666666666665,1189.4666666666665,0.03,0.0,0.04413742853940142
Romero,Spurs,DEF,5.0,35,OK,7.0,1.0,1.0,35.0,TOT,1165.3333333333333,1210.7333333333331,1210.7333333333331,0.03,0.0,0.029321072628159247
Diouf,West Ham,DEF,4.2,35,OK,8.33,4.0,1.0,35.0,WHU,1166.4666666666667,1219.1333333333334,1219.1333333333334,0.03,0.0,0.030349428555804667
Estève,Burnley,DEF,3.9,34,OK,8.72,6.0,1.0,34.0,BUR,1169.3333333333337,1183.3333333333333,1183.3333333333333,0.03,0.0,0.03126760563380282
O'Brien,Everton,DEF,4.9,34,OK,6.94,6.0,1.0,34.0,EVE,1188.6666666666667,1176.8,1176.8,0.03,0.0,0.0314411964649898
N.Williams,Nott'm Forest,DEF,4.7,34,OK,7.23,34.0,1.0,34.0,NFO,1127.4666666666665,1167.8,1167.8,0.03,0.0,0.04367186162014044
De Cuyper,Brighton,DEF,4.3,32,OK,7.44,32.0,1.0,32.0,BHA,1158.2,1187.0,1187.0,0.03,0.75,0.041069924178601516
Botman,Newcastle,DEF,4.9,32,DOUBT,6.53,1.0,1.0,32.0,NEW,1117.2,1181.0,1181.0,0.03,0.0,0.0275190516511431
Diakité,Bournemouth,DEF,4.4,31,OK,7.05,1.0,1.0,31.0,BOU,1135.6666666666667,1163.0,1163.0,0.03,0.0,0.02708512467755804
F.Kadıoğlu,Brighton,DEF,4.4,31,OK,7.05,31.0,1.0,31.0,BHA,1158.2,1187.0,1187.0,0.03,0.0,0.039174389216512215
Shaw,Man Utd,DEF,4.5,31,OK,6.89,3.0,1.0,31.0,MUN,1096.4,1159.0666666666666,1159.0666666666666,0.03,0.0,0.028039802139652594
Spence,Spurs,DEF,4.4,31,OK,7.05,0.0,1.0,31.0,TOT,1165.3333333333333,1210.7333333333331,1210.7333333333331,0.03,0.0,0.025604316942899625
Semenyo,Bournemouth,MID,7.8,76,OK,9.74,1.0,1.0,76.0,BOU,1135.6666666666667,1163.0,1135.6666666666667,0.07,2.5,0.0695626651012621
Rice,Arsenal,MID,7.0,75,OK,10.71,10.0,1.0,75.0,ARS,1133.2,1176.8666666666668,1133.2,0.07,4.0,0.0741263678079774
Minteh,Brighton,MID,6.2,64,OK,10.32,14.0,1.0,64.0,BHA,1158.2,1187.0,1158.2,0.06,0.0,0.061302020376446206
Bruno G.,Newcastle,MID,6.7,64,OK,9.55,14.0,1.0,64.0,NEW,1117.2,1181.0,1117.2,0.06,0.0,0.06355173648406731
Eze,Arsenal,MID,7.8,63,OK,8.08,22.0,1.0,63.0,ARS,1133.2,1176.8666666666668,1133.2,0.06,0.0,0.06530180021178962
B.Fernandes,Man Utd,MID,8.9,63,OK,7.08,13.0,1.0,63.0,MUN,1096.4,1159.0666666666666,1096.4,0.06,0.0,0.06338927398759577
Neto,Chelsea,MID,7.2,62,OK,8.61,10.0,1.0,62.0,CHE,1160.0666666666668,1182.6666666666667,1160.0666666666668,0.05,1.5,0.05904833055571518
Gakpo,Liverpool,MID,7.5,62,OK,8.27,16.0,1.0,62.0,LIV,1122.9333333333332,1168.5333333333335,1122.9333333333332,0.06,2.5,0.06456304915696985
Mbeumo,Man Utd,MID,8.6,62,OK,7.21,2.0,1.0,62.0,MUN,1096.4,1159.0666666666666,1096.4,0.06,2.0,0.05928493250638452
Enzo,Chelsea,MID,6.7,61,OK,9.1,13.0,1.0,61.0,CHE,1160.0666666666668,1182.6666666666667,1160.0666666666668,0.05,0.0,0.058186311131544155
Ndiaye,Everton,MID,6.6,60,OK,9.09,5.0,1.0,60.0,EVE,1188.6666666666667,1176.8,1188.6666666666667,0.05,5.0,0.056786315199102634
J.Palhinha,Spurs,MID,5.5,60,OK,10.91,9.0,1.0,60.0,TOT,1165.3333333333333,1210.7333333333331,1165.3333333333333,0.05,0.0,0.05534897025171625
Xhaka,Sunderland,MID,5.2,59,OK,11.35,7.0,1.0,59.0,SUN,1185.0,1272.8,1185.0,0.05,3.25,0.05548523206751055
Cullen,Burnley,MID,5.0,57,OK,11.4,4.0,1.0,57.0,BUR,1169.3333333333337,1183.3333333333333,1169.3333333333337,0.05,0.75,0.05109749144811857
O.Dango,Brentford,MID,6.0,56,OK,9.33,17.0,1.0,56.0,BRE,1216.0000000000002,1226.0666666666668,1216.0000000000002,0.05,0.0,0.053042763157894725
M.Salah,Liverpool,MID,14.1,56,OK,3.97,2.0,1.1,61.6,LIV,1122.9333333333332,1168.5333333333335,1122.9333333333332,0.05,6.25,0.061312633578722395
Gravenberch,Liverpool,MID,5.6,56,OK,10.0,4.0,1.0,56.0,LIV,1122.9333333333332,1168.5333333333335,1122.9333333333332,0.05,0.0,0.05165043932557588
Anderson,Nott'm Forest,MID,5.4,56,OK,10.37,15.0,1.0,56.0,NFO,1127.4666666666665,1167.8,1127.4666666666665,0.05,1.5,0.05765137180700096
Anthony,Burnley,MID,5.5,55,OK,10.0,6.0,1.0,55.0,BUR,1169.3333333333337,1183.3333333333333,1169.3333333333337,0.05,1.25,0.050669897377423015
Tavernier,Bournemouth,MID,5.5,55,OK,10.0,8.0,1.0,55.0,BOU,1135.6666666666667,1163.0,1135.6666666666667,0.05,3.25,0.05481361901966539
Dewsbury-Hall,Everton,MID,4.9,55,OK,11.22,20.0,1.0,55.0,EVE,1188.6666666666667,1176.8,1188.6666666666667,0.05,1.5,0.055945036455412225
Kudus,Spurs,MID,6.5,55,OK,8.46,55.0,1.0,55.0,TOT,1165.3333333333333,1210.7333333333331,1165.3333333333333,0.05,0.75,0.0714387871853547
Saka,Arsenal,MID,10.1,54,OK,5.35,9.0,1.0,54.0,ARS,1133.2,1176.8666666666668,1133.2,0.05,4.5,0.055594775855983054
Sessegnon,Fulham,MID,5.4,54,OK,10.0,7.0,1.0,54.0,FUL,1157.4,1186.7333333333331,1157.4,0.05,0.0,0.0496803179540349
Rogers,Aston Villa,MID,6.9,53,OK,7.68,18.0,1.0,53.0,AVL,1170.6,1189.4666666666665,1170.6,0.05,0.0,0.052964291816162655
Trossard,Arsenal,MID,6.9,52,OK,7.54,12.0,1.0,52.0,ARS,1133.2,1176.8666666666668,1133.2,0.05,2.5,0.053388633956936105
Casemiro,Man Utd,MID,5.5,51,DOUBT,9.27,4.0,1.0,51.0,MUN,1096.4,1159.0666666666666,1096.4,0.05,0.0,0.04834002188982123
Garner,Everton,MID,5.0,50,OK,10.0,8.0,1.0,50.0,EVE,1188.6666666666667,1176.8,1188.6666666666667,0.04,2.0,0.04711160964666292
Gibbs-White,Nott'm Forest,MID,7.3,50,DOUBT,6.85,10.0,1.0,50.0,NFO,1127.4666666666665,1167.8,1127.4666666666665,0.04,5.0,0.05321665089877011
Szoboszlai,Liverpool,MID,6.6,49,DOUBT,7.42,5.0,1.0,49.0,LIV,1122.9333333333332,1168.5333333333335,1122.9333333333332,0.04,3.25,0.048756233673711714
E Le Fee,Sunderland,MID,4.9,49,OK,10.0,15.0,1.0,49.0,SUN,1185.0,1272.8,1185.0,0.04,0.0,0.04767932489451477
Adams,Bournemouth,MID,5.0,48,OK,9.6,11.0,1.0,48.0,BOU,1135.6666666666667,1163.0,1135.6666666666667,0.04,0.0,0.04710889345465218
Grealish,Everton,MID,6.6,48,OK,7.27,5.0,1.0,48.0,EVE,1188.6666666666667,1176.8,1188.6666666666667,0.04,0.0,0.04248457655636567
Foden,Man City,MID,8.1,48,OK,5.93,48.0,1.0,48.0,MCI,1141.8,1153.4,1141.8,0.04,2.0,0.06480994920301279
Doku,Man City,MID,6.6,48,OK,7.27,4.0,1.0,48.0,MCI,1141.8,1153.4,1141.8,0.04,2.5,0.04598003152916448
Wilson,Fulham,MID,5.2,46,DOUBT,8.85,12.0,1.0,46.0,FUL,1157.4,1186.7333333333331,1157.4,0.04,4.5,0.04881631242439951
Schade,Brentford,MID,7.0,45,OK,6.43,5.0,1.0,45.0,BRE,1216.0000000000002,1226.0666666666668,1216.0000000000002,0.04,2.5,0.04111842105263157
Iwobi,Fulham,MID,6.4,45,OK,7.03,5.0,1.0,45.0,FUL,1157.4,1186.7333333333331,1157.4,0.04,0.0,0.04104026265768101
Wieffer,Brighton,MID,4.9,44,OK,8.98,8.0,1.0,44.0,BHA,1158.2,1187.0,1158.2,0.04,0.0,0.04144361940942842
Aaronson,Leeds,MID,5.4,44,OK,8.15,3.0,1.0,44.0,LEE,1171.2666666666669,1214.8666666666666,1171.2666666666669,0.04,1.25,0.039914053161819105
Buendia,Aston Villa,MID,5.3,41,OK,7.74,2.0,1.0,41.0,AVL,1170.6,1189.4666666666665,1170.6,0.04,0.0,0.03587903639159406
Amad,Man Utd,MID,6.3,41,OK,6.51,4.0,1.0,41.0,MUN,1096.4,1159.0666666666666,1096.4,0.04,0.0,0.03921926304268515
Barnes,Newcastle,MID,6.4,41,OK,6.41,41.0,1.0,41.0,NEW,1117.2,1181.0,1117.2,0.04,0.0,0.05504833512352309
McGinn,Aston Villa,MID,5.4,40,OK,7.41,40.0,1.0,40.0,AVL,1170.6,1189.4666666666665,1170.6,0.03,2.0,0.052964291816162655
Damsgaard,Brentford,MID,5.8,39,OK,6.72,6.0,1.0,39.0,BRE,1216.0000000000002,1226.0666666666668,1216.0000000000002,0.03,4.0,0.037828947368421045
Henderson,Brentford,MID,5.0,39,OK,7.8,39.0,1.0,39.0,BRE,1216.0000000000002,1226.0666666666668,1216.0000000000002,0.03,0.0,0.04810855263157894
Kamada,Crystal Palace,MID,5.0,39,OK,7.8,7.0,1.0,39.0,CRY,1148.6666666666667,1170.6666666666663,1148.6666666666667,0.03,0.75,0.0376523505513639
P.M.Sarr,Spurs,MID,4.8,39,OK,8.12,2.0,1.0,39.0,TOT,1165.3333333333333,1210.7333333333331,1165.3333333333333,0.03,0.0,0.034324942791762014
Kamara,Aston Villa,MID,4.9,38,OK,7.76,38.0,1.0,38.0,AVL,1170.6,1189.4666666666665,1170.6,0.03,0.0,0.048692977960020506
Reijnders,Man City,MID,5.3,38,OK,7.17,4.0,1.0,38.0,MCI,1141.8,1153.4,1141.8,0.03,1.5,0.03634612016114906
J.Murphy,Newcastle,MID,6.1,38,OK,6.23,2.0,1.0,38.0,NEW,1117.2,1181.0,1117.2,0.03,0.0,0.03490870032223416
Merina,Arsenal,MID,5.9,37,OK,6.27,37.0,1.0,37.0,ARS,1133.2,1176.8666666666668,1133.2,0.03,0.0,0.04897635015884221
Haaland,Man City,FWD,14.9,106,OK,7.11,4.0,1.1,116.6,MCI,1141.8,1153.4,1141.8,0.1,6.25,0.10934489402697495
Thiago,Brentford,FWD,6.7,77,OK,11.49,17.0,1.0,77.0,BRE,1216.0000000000002,1226.0666666666668,1216.0000000000002,0.06,5.0,0.07442434210526315
João Pedro,Chelsea,FWD,7.4,61,OK,8.24,2.0,1.0,61.0,CHE,1160.0666666666668,1182.6666666666667,1160.0666666666668,0.05,0.0,0.05344520429860352
Mateta,Crystal Palace,FWD,8.1,57,OK,7.04,7.0,1.0,57.0,CRY,1148.6666666666667,1170.6666666666663,1148.6666666666667,0.05,5.0,0.05702263493905978
Welbeck,Brighton,FWD,6.6,55,OK,8.33,10.0,1.0,55.0,BHA,1158.2,1187.0,1158.2,0.05,5.0,0.05612156795026765
Bowen,West Ham,FWD,7.6,52,OK,6.84,6.0,1.0,52.0,WHU,1166.4666666666667,1219.1333333333334,1166.4666666666667,0.04,4.5,0.05100874435617534
Richarlison,Spurs,FWD,6.4,51,OK,7.97,7.0,1.0,51.0,TOT,1165.3333333333333,1210.7333333333331,1165.3333333333333,0.04,2.5,0.04891304347826087
Woltemade,Newcastle,FWD,7.4,49,OK,6.62,9.0,1.0,49.0,NEW,1117.2,1181.0,1117.2,0.04,0.0,0.047887576083064806
Isidor,Sunderland,FWD,5.6,45,OK,8.04,4.0,1.0,45.0,SUN,1185.0,1272.8,1185.0,0.04,0.0,0.039662447257383965
Ekitiké,Liverpool,FWD,8.5,41,OK,4.82,2.0,1.0,41.0,LIV,1122.9333333333332,1168.5333333333335,1122.9333333333332,0.04,0.0,0.0374020422702446
Gyökeres,Arsenal,FWD,8.8,37,OK,4.2,0.0,1.0,37.0,ARS,1133.2,1176.8666666666668,1133.2,0.03,0.0,0.03265090010589481
Wilson,West Ham,FWD,5.8,36,OK,6.21,14.0,1.0,36.0,WHU,1166.4666666666667,1219.1333333333334,1166.4666666666667,0.03,0.0,0.036863462307824196
Evanilson,Bournemouth,FWD,7.0,35,OK,5.0,10.0,1.0,35.0,BOU,1135.6666666666667,1163.0,1135.6666666666667,0.03,2.5,0.03742295274434987
Nmecha,Leeds,FWD,5.0,35,OK,7.0,12.0,1.0,35.0,LEE,1171.2666666666669,1214.8666666666666,1171.2666666666669,0.03,5.0,0.03927372075815356
Flemming,Burnley,FWD,5.3,33,OK,6.23,8.0,1.0,33.0,BUR,1169.3333333333337,1183.3333333333333,1169.3333333333337,0.03,0.0,0.031641961231470915
Kroupi.Jr,Bournemouth,FWD,4.6,33,OK,7.17,3.0,1.0,33.0,BOU,1135.6666666666667,1163.0,1135.6666666666667,0.03,0.0,0.03037863222776636
Calvert-Lewin,Leeds,FWD,5.5,33,OK,6.0,8.0,1.0,33.0,LEE,1171.2666666666669,1214.8666666666666,1171.2666666666669,0.03,0.0,0.031589731914166995
Raúl,Fulham,FWD,6.2,32,OK,5.16,7.0,1.0,32.0,FUL,1157.4,1186.7333333333331,1157.4,0.03,0.0,0.03067219630205633
Foster,Burnley,FWD,5.0,31,OK,6.2,3.0,1.0,31.0,BUR,1169.3333333333337,1183.3333333333333,1169.3333333333337,0.03,0.0,0.027793614595210937
Strand Larsen,Wolves,FWD,6.3,25,OK,3.97,4.0,1.0,25.0,WOL,1182.6666666666667,1208.3333333333337,1182.6666666666667,0.02,0.0,0.02282976324689966
Beto,Everton,FWD,5.1,23,OK,4.51,2.0,1.0,23.0,EVE,1188.6666666666667,1176.8,1188.6666666666667,0.02,2.5,0.02229388670779585
Brobbey,Sunderland,FWD,5.5,20,OK,3.64,7.0,1.0,20.0,SUN,1185.0,1272.8,1185.0,0.02,0.0,0.019831223628691982
Isak,Liverpool,FWD,10.4,19,OK,1.83,19.0,1.0,19.0,LIV,1122.9333333333332,1168.5333333333335,1122.9333333333332,0.02,0.0,0.02537995725480884
Igor Jesus,Nott'm Forest,FWD,5.8,18,OK,3.1,4.0,1.0,18.0,NFO,1127.4666666666665,1167.8,1127.4666666666665,0.02,0.0,0.01773888363292337
Mayenda,Sunderland,FWD,5.3,17,OK,3.21,1.0,1.0,17.0,SUN,1185.0,1272.8,1185.0,0.01,2.5,0.016877637130801686
