Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score,SPP,Final_Score
Keane,Everton,DEF,4.8,91,OK,18.96,14.0,1.0,91.0,EVE,1119.4666666666667,1153.3333333333337,1153.3333333333337,0.08,0.0,0.08739884393063581
Mukiele,Sunderland,DEF,4.3,89,OK,20.7,25.0,1.0,89.0,SUN,1130.8,1183.8,1183.8,0.08,0.0,0.08996452103395844
Van de Ven,Spurs,DEF,4.5,85,OK,18.89,20.0,1.0,85.0,TOT,1141.9333333333334,1172.1333333333334,1172.1333333333334,0.07,0.0,0.08446138095779775
Senesi,Bournemouth,DEF,4.6,82,OK,17.83,10.0,1.0,82.0,BOU,1147.8666666666666,1202.1333333333334,1202.1333333333334,0.07,0.0,0.07403504880212954
James,Chelsea,DEF,5.7,81,OK,14.21,14.0,1.0,81.0,CHE,1136.4,1172.0666666666668,1172.0666666666668,0.07,2.0,0.07917638359592741
Cash,Aston Villa,DEF,4.8,81,OK,16.88,8.0,1.0,81.0,AVL,1166.6,1184.9999999999998,1184.9999999999998,0.07,1.5,0.07434599156118145
Mitchell,Crystal Palace,DEF,5.0,79,OK,15.8,8.0,1.0,79.0,CRY,1161.0,1188.2666666666669,1188.2666666666669,0.07,0.0,0.07119614003590663
Gvardiol,Man City,DEF,6.1,77,OK,12.62,16.0,1.0,77.0,MCI,1133.533333333333,1193.1333333333334,1193.1333333333334,0.06,0.0,0.07392300385539476
Collins,Brentford,DEF,4.9,76,DOUBT,15.51,31.0,1.0,76.0,BRE,1156.9999999999998,1159.9333333333334,1159.9333333333334,0.07,0.0,0.08422897867693545
Thiaw,Newcastle,DEF,5.1,76,OK,14.9,24.0,1.0,76.0,NEW,1117.3333333333333,1170.6,1170.6,0.06,0.0,0.07927558516999829
Ballard,Sunderland,DEF,4.6,76,OK,16.52,10.0,1.0,76.0,SUN,1130.8,1183.8,1183.8,0.06,0.0,0.07011319479641831
Alderete,Sunderland,DEF,4.1,76,OK,18.54,19.0,1.0,76.0,SUN,1130.8,1183.8,1183.8,0.06,0.0,0.07543503970265247
Andersen,Fulham,DEF,4.6,74,OK,16.09,18.0,1.0,74.0,FUL,1144.3333333333333,1197.0000000000002,1197.0000000000002,0.06,0.0,0.07234753550543023
Pedro Porro,Spurs,DEF,5.2,74,OK,14.23,21.0,1.0,74.0,TOT,1141.9333333333334,1172.1333333333334,1172.1333333333334,0.06,4.0,0.07908656580593788
Virgil,Liverpool,DEF,5.9,73,DOUBT,12.37,11.0,1.0,73.0,LIV,1213.6666666666667,1226.6666666666663,1226.6666666666663,0.06,0.0,0.0657880434782609
Cucurella,Chelsea,DEF,6.1,72,DOUBT,11.8,3.0,1.0,72.0,CHE,1136.4,1172.0666666666668,1172.0666666666668,0.06,0.0,0.06322165974631704
Konaté,Liverpool,DEF,5.4,72,OK,13.33,11.0,1.0,72.0,LIV,1213.6666666666667,1226.6666666666663,1226.6666666666663,0.06,0.0,0.06497282608695655
Gusto,Chelsea,DEF,5.0,71,OK,14.2,3.0,1.0,71.0,CHE,1136.4,1172.0666666666668,1172.0666666666668,0.06,0.0,0.062368465957567815
Romero,Spurs,DEF,5.0,70,OK,14.0,11.0,1.0,70.0,TOT,1141.9333333333334,1172.1333333333334,1172.1333333333334,0.06,0.0,0.06628938687293823
Truffert,Bournemouth,DEF,4.5,66,OK,14.67,10.0,1.0,66.0,BOU,1147.8666666666666,1202.1333333333334,1202.1333333333334,0.05,0.0,0.06072537710736468
O'Brien,Everton,DEF,4.9,65,OK,13.27,16.0,1.0,65.0,EVE,1119.4666666666667,1153.3333333333337,1153.3333333333337,0.06,0.0,0.06606936416184969
Tete,Fulham,DEF,4.5,65,OK,14.44,16.0,1.0,65.0,FUL,1144.3333333333333,1197.0000000000002,1197.0000000000002,0.05,0.0,0.06365914786967418
Hume,Sunderland,DEF,4.5,64,OK,14.22,18.0,1.0,64.0,SUN,1130.8,1183.8,1183.8,0.05,2.75,0.06702990369994931
Dalot,Man Utd,DEF,4.4,62,OK,14.09,15.0,1.0,62.0,MUN,1192.9333333333334,1205.4,1205.4,0.05,0.0,0.060146009623361536
Lewis-Potter,Brentford,DEF,4.9,59,OK,12.04,59.0,1.0,59.0,BRE,1156.9999999999998,1159.9333333333334,1159.9333333333334,0.05,1.25,0.08754813495028449
Kayode,Brentford,DEF,4.5,57,OK,12.67,57.0,1.0,57.0,BRE,1156.9999999999998,1159.9333333333334,1159.9333333333334,0.05,0.0,0.0835392838668889
Struijk,Leeds,DEF,4.3,56,OK,13.02,56.0,1.0,56.0,LEE,1175.1333333333334,1173.5333333333333,1173.5333333333333,0.05,2.5,0.0832528546270522
Digne,Aston Villa,DEF,4.5,55,OK,12.22,3.0,1.0,55.0,AVL,1166.6,1184.9999999999998,1184.9999999999998,0.05,3.25,0.05092827004219411
Konsa,Aston Villa,DEF,4.4,55,OK,12.5,8.0,1.0,55.0,AVL,1166.6,1184.9999999999998,1184.9999999999998,0.05,0.0,0.05113924050632913
N.Williams,Nott'm Forest,DEF,4.7,55,OK,11.7,5.0,1.0,55.0,NFO,1163.1333333333334,1178.9333333333332,1178.9333333333332,0.05,0.0,0.04962112644198146
Saliba,Arsenal,DEF,5.9,54,OK,9.15,11.0,1.0,54.0,ARS,1151.5333333333333,1208.2666666666669,1208.2666666666669,0.04,0.0,0.0510648863385566
F.Kadıoğlu,Brighton,DEF,4.4,54,OK,12.27,54.0,1.0,54.0,BHA,1163.6,1238.6,1238.6,0.04,0.0,0.07411593734861942
Mykolenko,Everton,DEF,4.9,54,OK,11.02,15.0,1.0,54.0,EVE,1119.4666666666667,1153.3333333333337,1153.3333333333337,0.05,0.0,0.05592485549132946
Van den Berg,Brentford,DEF,4.5,52,OK,11.56,7.0,1.0,52.0,BRE,1156.9999999999998,1159.9333333333334,1159.9333333333334,0.04,0.0,0.04905454336456118
Spence,Spurs,DEF,4.3,52,OK,12.09,52.0,1.0,52.0,TOT,1141.9333333333334,1172.1333333333334,1172.1333333333334,0.04,0.0,0.07541804117847799
Milenković,Fulham,DEF,5.1,50,DOUBT,9.8,50.0,1.0,50.0,FUL,1144.3333333333333,1197.0000000000002,1197.0000000000002,0.04,0.0,0.07101086048454468
Gudmundsson,Leeds,DEF,3.8,49,OK,12.89,49.0,1.0,49.0,LEE,1175.1333333333334,1173.5333333333333,1173.5333333333333,0.04,0.75,0.07162131454865647
De Cuyper,Brighton,DEF,4.3,48,OK,11.16,8.0,1.0,48.0,BHA,1163.6,1238.6,1238.6,0.04,0.75,0.04388018730825126
Schär,Newcastle,DEF,5.3,48,OK,9.06,48.0,1.0,48.0,NEW,1117.3333333333333,1170.6,1170.6,0.04,3.75,0.0729113275243465
Livramento,Newcastle,DEF,4.9,48,OK,9.8,1.0,1.0,48.0,NEW,1117.3333333333333,1170.6,1170.6,0.04,0.0,0.04160259695882454
Hartman,Burnley,DEF,4.0,46,OK,11.5,0.0,1.0,46.0,BUR,1149.0000000000002,1220.8,1220.8,0.04,1.5,0.0389089121887287
Dorgu,Man Utd,DEF,4.2,46,OK,10.95,46.0,1.0,46.0,MUN,1192.9333333333334,1205.4,1205.4,0.04,0.0,0.06487473037995685
Shaw,Man Utd,DEF,4.5,45,OK,10.0,45.0,1.0,45.0,MUN,1192.9333333333334,1205.4,1205.4,0.04,0.0,0.06346441015430562
Dunk,Brighton,DEF,4.5,45,OK,10.0,45.0,1.0,45.0,BHA,1163.6,1238.6,1238.6,0.04,0.0,0.06176328112384951
Diouf,West Ham,DEF,4.0,44,OK,11.0,44.0,1.0,44.0,WHU,1147.0,1153.6,1153.6,0.04,0.0,0.06484049930651872
Semenyo,Bournemouth,MID,7.4,113,OK,15.27,24.0,1.0,113.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.1,2.5,0.11525728888372636
Rice,Arsenal,MID,6.9,119,OK,17.25,33.0,1.0,119.0,ARS,1151.5333333333333,1208.2666666666669,1151.5333333333333,0.1,4.0,0.1268743125108551
B.Fernandes,Man Utd,MID,9.1,99,DOUBT,10.88,1.0,1.0,99.0,MUN,1192.9333333333334,1205.4,1192.9333333333334,0.08,0.0,0.08357550016765396
Foden,Man City,MID,8.2,98,OK,11.95,10.0,1.0,98.0,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.09,2.0,0.0943951067458684
Rogers,Aston Villa,MID,7.5,96,OK,12.8,20.0,1.0,96.0,AVL,1166.6,1184.9999999999998,1166.6,0.08,0.0,0.09429110234870565
Bruno G.,Newcastle,MID,6.8,86,OK,12.65,4.0,1.0,86.0,NEW,1117.3333333333333,1170.6,1117.3333333333333,0.08,0.0,0.07947494033412889
Saka,Arsenal,MID,10.2,95,OK,9.31,20.0,1.0,95.0,ARS,1151.5333333333333,1208.2666666666669,1151.5333333333333,0.08,4.5,0.09856423319631795
Wilson,Fulham,MID,5.8,93,OK,16.03,15.0,1.0,93.0,FUL,1144.3333333333333,1197.0000000000002,1144.3333333333333,0.08,4.5,0.0943780949606758
Enzo,Chelsea,MID,6.4,91,OK,14.22,22.0,1.0,91.0,CHE,1136.4,1172.0666666666668,1136.4,0.08,0.0,0.0936290038718761
Gravenberch,Liverpool,MID,5.7,91,OK,15.96,22.0,1.0,91.0,LIV,1213.6666666666667,1226.6666666666663,1213.6666666666667,0.07,0.0,0.08766822301565504
Garner,Everton,MID,5.1,89,OK,17.45,29.0,1.0,89.0,EVE,1119.4666666666667,1153.3333333333337,1119.4666666666667,0.08,2.0,0.09942234397332063
Xhaka,Sunderland,MID,5.2,86,OK,16.54,18.0,1.0,86.0,SUN,1130.8,1183.8,1130.8,0.08,3.25,0.09006897771489211
Stach,Leeds,MID,4.9,85,OK,17.35,85.0,1.0,85.0,LEE,1175.1333333333334,1173.5333333333333,1175.1333333333334,0.07,4.0,0.1263686390196857
Neto,Chelsea,MID,7.2,83,OK,11.53,7.0,1.0,83.0,CHE,1136.4,1172.0666666666668,1136.4,0.07,1.5,0.07866948257655755
Casemiro,Man Utd,MID,5.5,83,OK,15.09,83.0,1.0,83.0,MUN,1192.9333333333334,1205.4,1192.9333333333334,0.07,0.0,0.11827987034760254
Tavernier,Bournemouth,MID,5.6,81,OK,14.46,81.0,1.0,81.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.07,3.25,0.1227930073179231
Anderson,Nott'm Forest,MID,5.3,80,OK,15.09,80.0,1.0,80.0,NFO,1163.1333333333334,1178.9333333333332,1163.1333333333334,0.07,1.5,0.11821516593110562
Schade,Brentford,MID,7.1,79,OK,11.13,79.0,1.0,79.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.07,2.5,0.1182368193604149
Minteh,Brighton,MID,6.0,79,DOUBT,13.17,8.0,1.0,79.0,BHA,1163.6,1238.6,1163.6,0.07,0.0,0.07270539704365761
Trossard,Arsenal,MID,7.0,78,DOUBT,11.14,19.0,1.0,78.0,ARS,1151.5333333333333,1208.2666666666669,1151.5333333333333,0.07,2.5,0.08145660857986453
Grealish,Everton,MID,6.5,77,OK,11.85,77.0,1.0,77.0,EVE,1119.4666666666667,1153.3333333333337,1119.4666666666667,0.07,0.0,0.11693068127679848
Gibbs-White,Nott'm Forest,MID,7.3,72,OK,9.86,14.0,1.0,72.0,NFO,1163.1333333333334,1178.9333333333332,1163.1333333333334,0.06,5.0,0.07462601020232704
E Le Fee,Sunderland,MID,4.9,71,OK,14.49,13.0,1.0,71.0,SUN,1130.8,1183.8,1130.8,0.06,0.0,0.07083480721613017
J.Palhinha,Spurs,MID,5.5,69,OK,12.55,7.0,1.0,69.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.06,0.0,0.06471481113900403
Wirtz,Liverpool,MID,8.2,68,OK,8.29,68.0,1.0,68.0,LIV,1213.6666666666667,1226.6666666666663,1213.6666666666667,0.06,1.5,0.0964844822850865
Szoboszlai,Liverpool,MID,6.6,68,OK,10.3,68.0,1.0,68.0,LIV,1213.6666666666667,1226.6666666666663,1213.6666666666667,0.06,3.25,0.09792639384784399
McGinn,Aston Villa,MID,5.4,67,OK,12.41,67.0,1.0,67.0,AVL,1166.6,1184.9999999999998,1166.6,0.06,2.0,0.09934853420195441
Eze,Arsenal,MID,7.4,66,OK,8.92,66.0,1.0,66.0,ARS,1151.5333333333333,1208.2666666666669,1151.5333333333333,0.06,0.0,0.09743530365310021
Cunha,Man City,MID,8.2,64,OK,7.8,64.0,1.0,64.0,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.06,0.0,0.09598306181262133
Anthony,Burnley,MID,5.1,63,OK,12.35,5.0,1.0,63.0,BUR,1149.0000000000002,1220.8,1149.0000000000002,0.05,1.25,0.058964316797214957
Bentancur,Spurs,MID,5.3,62,OK,11.7,62.0,1.0,62.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.05,0.0,0.09229960885048748
Ayari,Brighton,MID,4.8,61,OK,12.71,61.0,1.0,61.0,BHA,1163.6,1238.6,1163.6,0.05,2.75,0.09148332760398763
Doku,Man City,MID,6.4,61,OK,9.53,2.0,1.0,61.0,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.05,2.5,0.05725460212903607
M.Fernandes,West Ham,MID,5.5,59,OK,10.73,7.0,1.0,59.0,WHU,1147.0,1153.6,1147.0,0.05,0.0,0.05571054925893636
Kamara,Aston Villa,MID,4.9,58,OK,11.84,7.0,1.0,58.0,AVL,1166.6,1184.9999999999998,1166.6,0.05,0.0,0.053917366706668954
Georginio,Brighton,MID,5.6,58,OK,10.36,12.0,1.0,58.0,BHA,1163.6,1238.6,1163.6,0.05,0.0,0.05706428325885185
Ugochukwu,Burnley,MID,5.0,57,OK,11.4,10.0,1.0,57.0,BUR,1149.0000000000002,1220.8,1149.0000000000002,0.05,0.0,0.055700609225413394
Henderson,Brentford,MID,5.0,57,OK,11.4,4.0,1.0,57.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.05,0.0,0.05168539325842698
Yarmoliuk,Brentford,MID,5.0,57,OK,11.4,57.0,1.0,57.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.05,0.0,0.08375108038029389
Haaland,Man City,FWD,14.1,157,OK,11.13,22.0,1.1,172.7,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.15,6.25,0.17145503734635067
Thiago,Brentford,FWD,6.5,108,OK,16.62,26.0,1.0,108.0,BRE,1156.9999999999998,1159.9333333333334,1156.9999999999998,0.09,5.0,0.11339671564390667
Ekitiké,Liverpool,FWD,9.1,84,DOUBT,9.23,16.0,1.0,84.0,LIV,1213.6666666666667,1226.6666666666663,1213.6666666666667,0.07,0.0,0.07843998901400714
Bowen,West Ham,FWD,7.7,84,OK,10.91,10.0,1.0,84.0,WHU,1147.0,1153.6,1147.0,0.07,4.5,0.08326068003487358
João Pedro,Chelsea,FWD,7.2,81,OK,11.25,15.0,1.0,81.0,CHE,1136.4,1172.0666666666668,1136.4,0.07,0.0,0.08051742344244983
Calvert-Lewin,Leeds,FWD,5.9,81,OK,13.73,24.0,1.0,81.0,LEE,1175.1333333333334,1173.5333333333333,1175.1333333333334,0.07,0.0,0.08322459862710613
Mateta,Crystal Palace,FWD,7.6,78,OK,10.26,15.0,1.0,78.0,CRY,1161.0,1188.2666666666669,1161.0,0.07,5.0,0.08053402239448751
Watkins,Aston Villa,FWD,8.6,79,OK,9.19,29.0,1.0,79.0,AVL,1166.6,1184.9999999999998,1166.6,0.07,5.0,0.08940510886336363
Woltemade,Newcastle,FWD,7.3,74,OK,10.14,18.0,1.0,74.0,NEW,1117.3333333333333,1170.6,1117.3333333333333,0.07,0.0,0.07750596658711217
Richarlison,Spurs,FWD,6.4,72,OK,11.25,11.0,1.0,72.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.06,2.5,0.07198318640901395
Welbeck,Brighton,FWD,6.3,64,OK,10.16,5.0,1.0,64.0,BHA,1163.6,1238.6,1163.6,0.06,5.0,0.062306634582330704
Raúl,Fulham,FWD,6.2,57,OK,9.19,16.0,1.0,57.0,FUL,1144.3333333333333,1197.0000000000002,1144.3333333333333,0.05,0.0,0.0595980192251675
Gyökeres,Arsenal,FWD,8.8,52,OK,5.91,11.0,1.0,52.0,ARS,1151.5333333333333,1208.2666666666669,1151.5333333333333,0.05,0.0,0.05184391825392231
Isidor,Sunderland,FWD,5.3,50,DOUBT,9.43,3.0,1.0,50.0,SUN,1130.8,1183.8,1130.8,0.04,0.0,0.046073576229218254
Wilson,West Ham,FWD,5.8,50,OK,8.62,7.0,1.0,50.0,WHU,1147.0,1153.6,1147.0,0.04,0.0,0.047863993025283345
Evanilson,Bournemouth,FWD,7.0,49,OK,7.0,11.0,1.0,49.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.04,2.5,0.05157393425484958
Kroupi.Jr,Bournemouth,FWD,4.6,41,OK,8.91,1.0,1.0,41.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.04,0.0,0.03632826112208155
Šeško,Man Utd,FWD,7.2,40,OK,5.56,40.0,1.0,40.0,MUN,1192.9333333333334,1205.4,1192.9333333333334,0.03,0.0,0.0570023471554711
Barry,Everton,FWD,5.7,35,OK,6.14,10.0,1.0,35.0,EVE,1119.4666666666667,1153.3333333333337,1119.4666666666667,0.03,0.0,0.03751786565030967
Strand Larsen,Wolves,FWD,6.1,32,OK,5.25,2.0,1.0,32.0,WOL,1174.0666666666668,1218.2666666666669,1174.0666666666668,0.03,0.0,0.028448129010277663
Beto,Everton,FWD,5.0,31,OK,6.2,31.0,1.0,31.0,EVE,1119.4666666666667,1153.3333333333337,1119.4666666666667,0.03,2.5,0.04930919485469271
Brobbey,Sunderland,FWD,5.5,27,OK,4.91,3.0,1.0,27.0,SUN,1130.8,1183.8,1130.8,0.02,0.0,0.02573399363282632
Zirkzee,Man Utd,FWD,5.8,28,OK,4.83,10.0,1.0,28.0,MUN,1192.9333333333334,1205.4,1192.9333333333334,0.02,0.0,0.02933944338884542
Toti,Wolves,FWD,5.4,28,OK,5.19,8.0,1.0,28.0,WOL,1174.0666666666668,1218.2666666666669,1174.0666666666668,0.02,0.0,0.02861847708818352
Mayenda,Sunderland,FWD,5.2,22,OK,4.23,5.0,1.0,22.0,SUN,1130.8,1183.8,1130.8,0.02,2.5,0.024761230986911922
Kolo Muani,Spurs,FWD,6.9,21,OK,3.04,7.0,1.0,21.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.02,0.0,0.02268083367388639
Kostoulas,Brighton,FWD,4.8,18,OK,3.75,7.0,1.0,18.0,BHA,1163.6,1238.6,1163.6,0.02,0.0,0.01968030250945342
Marc Guiu,Chelsea,FWD,4.2,12,OK,2.86,0.0,1.0,12.0,CHE,1136.4,1172.0666666666668,1136.4,0.01,0.0,0.010559662090813092
Füllkrug,West Ham,FWD,5.6,12,OK,2.14,0.0,1.0,12.0,WHU,1147.0,1153.6,1147.0,0.01,0.0,0.010462074978204011
Enes Ünal,Bournemouth,FWD,5.4,11,OK,2.04,2.0,1.0,11.0,BOU,1147.8666666666666,1202.1333333333334,1147.8666666666666,0.01,0.0,0.010802648391218493
Wissa,Newcastle,FWD,7.3,9,OK,1.23,7.0,1.0,9.0,NEW,1117.3333333333333,1170.6,1117.3333333333333,0.01,0.0,0.01244033412887828
Kalimuendo,Nott'm Forest,FWD,6.0,8,OK,1.33,1.0,1.0,8.0,NFO,1163.1333333333334,1178.9333333333332,1163.1333333333334,0.01,0.0,0.007479795953459046
Havertz,Arsenal,FWD,7.3,1,OK,0.14,0.0,1.0,1.0,ARS,1151.5333333333333,1208.2666666666669,1151.5333333333333,0.0,0.0,0.0008684073409367221
Scarlett,Spurs,FWD,4.3,1,OK,0.23,1.0,1.0,1.0,TOT,1141.9333333333334,1172.1333333333334,1141.9333333333334,0.0,0.0,0.0014887033685562496
Casey,Man City,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,MCI,1133.533333333333,1193.1333333333334,1133.533333333333,0.0,0.0,0.0
Graham,Everton,FWD,4.5,0,OK,0.0,0.0,1.0,0.0,EVE,1119.4666666666667,1153.3333333333337,1119.4666666666667,0.0,0.0,0.0
